"stk","alpha","beta0","sigma","deviance"
12,1.95286248251696,7.8481720522783,1.54611555981501,-2819.95332757223
12,1.42716654080624,25.299365110719,1.47253069796631,-2815.20946636875
12,1.78039121052592,38.401817952713,1.32130760336931,-2805.11658910465
12,1.84047676249631,44.565636745187,1.33443704949081,-2827.7514203872
12,1.83700750968327,20.3792381764239,1.32870247367843,-2826.66607330417
12,2.02670914415115,33.0416812094502,1.47317176006619,-2819.09373119891
12,1.66455081128576,17.4091189933739,1.42680775168272,-2813.06132267661
12,1.93093208851612,42.5383241757372,1.17803481234312,-2814.61381335609
12,2.01178161388217,29.7064498509328,1.43734352746069,-2823.07373958978
12,2.08284802745927,66.8480591783293,1.43918033038094,-2812.21985181301
12,2.02503857147545,40.3409252516192,1.26215696879989,-2800.38881149667
12,1.60208807971111,12.3397520199941,1.42682925665465,-2814.76246887056
12,2.05626741114844,44.4647994191287,1.12442868626137,-2827.10043497905
12,2.00570312395272,22.6082951772567,1.35312180785852,-2797.59796034509
12,1.91205450374941,43.6987512799992,1.27946274093922,-2806.20865179688
12,2.24078416467224,33.9884134505369,1.2323662293239,-2827.30154180999
12,1.91833851456066,33.0699657756959,1.59331778817748,-2820.05204367299
12,2.09216807727775,13.2620238207656,1.21320526133271,-2832.83657670019
12,1.96167938652506,41.4581106638743,1.27159663220086,-2808.24701580657
12,1.82382044520139,35.0238016799504,1.32928054407408,-2808.33111889419
12,1.71494861332591,16.7397326728327,1.33064732540047,-2819.28483613967
12,1.88653262606379,23.8642033130003,1.3208289016705,-2831.24683327715
12,1.94592237078411,33.5647019516872,1.31740199153351,-2829.1790190347
12,2.04435803517477,44.0682036402535,1.66469611417402,-2829.39236765919
12,2.35567046772309,75.459365732862,1.5703893445939,-2799.51781035468
12,2.07205665892599,64.7017595854808,1.29895078108643,-2822.42223452734
12,1.20558895660033,17.5588905739789,1.461202129673,-2823.01170823166
12,1.49446261817716,10.1698503996069,1.33917865082755,-2829.68616204916
12,2.05631317280281,27.0292641309078,1.32557420033632,-2808.32972477035
12,1.93002378985714,32.0616292569934,1.21437274060531,-2810.72736061539
12,1.94708814855487,23.9290036292728,1.13385596840204,-2819.88356808277
12,1.91992136619042,36.8301230029274,1.3663405679077,-2806.47694117322
12,1.36102804620385,7.19040618781471,1.5819680424389,-2844.03480996457
12,2.2074320920276,14.8959028989467,1.28658670970672,-2814.2806254857
12,1.56856210352085,8.02667402634708,1.29695654732511,-2817.57142877721
12,2.16595995014054,23.4430024386034,1.34364844744288,-2827.35269039395
12,2.05501627682961,8.32651024982734,1.1406926750845,-2815.77186868169
12,1.96908357971156,16.6798992576153,1.10058376899905,-2829.59961491442
12,2.25577380741724,47.7023825656671,1.29784794372724,-2818.5108673782
12,2.10567515299452,9.60294123708625,1.25680174335039,-2818.23239884782
12,1.45694688834736,27.6798532490307,1.25789011869871,-2829.7540508912
12,1.56649899139259,10.6724375184489,1.1710164036739,-2830.13910632713
12,1.62268373636854,20.1234968177452,1.33352064117198,-2806.85915954729
12,1.63148297766233,15.4204809714367,1.4502553893827,-2811.32493875092
12,1.63632453825458,10.6372329412688,1.37248410541799,-2808.78186781112
12,2.17237125390377,46.6959187025343,1.21753628560269,-2804.61774043439
12,1.63867233819299,31.2923506706602,1.42871658560667,-2806.87061488539
12,2.2155798836986,48.4493989687674,1.30499831237834,-2829.16903872896
12,2.01218492750849,43.2453731744537,1.35928721464752,-2805.7582802229
12,1.94645322946245,16.6731238949688,1.42864387423315,-2815.91562208737
12,1.95201194373249,40.3176726890102,1.10847846791072,-2835.78379414929
12,1.72526680243267,34.8251760567736,1.54045458248374,-2811.994744816
12,1.87100681819513,33.6196748536816,1.24808373230289,-2814.88771296893
12,2.09324123276668,60.5135775180902,1.61390573654945,-2814.70093330525
12,1.90211755311008,8.45799089654696,1.34045323863446,-2805.91473230922
12,1.52864565004513,35.8882612877219,1.39360149930675,-2814.37799365612
12,2.01039479437881,8.54457774756437,1.2763185331099,-2818.03820135986
12,1.88323240946973,20.4397583602186,1.1362769643366,-2816.84285136353
12,1.73952513821718,27.3664515326458,1.5370407794214,-2839.22485343594
12,2.1221718839482,25.0315968353648,1.63582888785055,-2798.85463488875
12,1.7145224770403,7.88383932559542,1.45720791239788,-2825.35314602172
12,2.01654378470804,46.3381226038571,1.22886382918755,-2808.55324990777
12,1.81426292587239,22.6202711259923,1.2447922483673,-2812.61715811972
12,1.61835427525085,34.6663392291615,1.44376837676673,-2809.96620369225
12,1.78158798403242,10.1505526751564,1.58717767626961,-2816.51101213432
12,1.94934162126207,17.1453169772895,1.53797850558037,-2820.35799127452
12,2.10948076563327,27.6847089567681,1.36412759192284,-2824.55693800066
12,1.99155538395224,23.7117480506178,1.31123530828931,-2799.30684279595
12,2.04646216073856,23.7835360076113,1.3553350691081,-2818.35073063829
12,1.80996311906611,33.7264125962056,1.31321352370691,-2803.16275948895
12,1.67593288986673,47.8193094873352,1.44266180364897,-2822.44347025428
12,1.35023934499783,5.81781405572919,1.41143832646081,-2806.60020168336
12,2.03842392873662,35.3645286073919,1.34953498206647,-2809.89593134245
12,1.77137177749626,9.98540641155149,1.23685807538937,-2826.00894783034
12,1.83828977497449,39.0139598326006,1.19043364997801,-2828.3122651147
12,1.4968548662697,16.8032874706844,1.31476303015969,-2817.45303367495
12,1.80081132537351,17.6558132570792,1.42941380442904,-2818.82082703499
12,1.85096982223093,30.8445866870285,1.26545528803149,-2805.47002119714
12,2.22146631400197,37.5584585025631,1.09700545712945,-2810.37253378602
12,1.80725624826779,24.0802750070996,1.40874740636861,-2810.26762199689
12,1.95112629634193,30.4917227759921,1.2587099106984,-2823.01404148403
12,2.07672206454982,45.8853600238217,1.2655808613551,-2816.68783937744
12,2.18179763425523,41.7502255613398,1.46963903522476,-2827.42770004824
12,2.25655830395046,45.4488235461601,1.76564760405095,-2813.84933257307
12,1.55572343033841,14.3795108303746,1.40444670251024,-2821.1415455897
12,2.09268950701296,43.9167917777754,1.63738104279311,-2820.9775503957
12,2.30184329171326,45.1687072005172,1.43534827562483,-2804.46036182166
12,2.02889026643908,73.8941347561579,1.65763111629836,-2828.69676543242
12,2.39396840589228,51.2532042470226,1.23730116916114,-2822.5674239142
12,1.85724743527474,10.0338566648306,1.28935029818025,-2830.87416870157
12,1.78815956252912,34.7883805649513,1.53019864548487,-2819.54172879178
12,1.93642635640593,18.3624304369071,1.34231373193557,-2814.07169161468
12,2.08153342527752,37.5268387878403,1.57629059800362,-2834.27047342258
12,2.05043613975359,48.2580166250174,1.35642284880157,-2810.47907927952
12,2.17510825651559,36.423096672649,1.41717131654819,-2815.54454202329
12,2.16809890039394,25.8937067242232,1.08497700342899,-2835.9348595312
12,1.40188041257607,12.2647990328021,1.23436592500224,-2824.28864392135
12,1.92139901557235,23.2401236693915,1.25474056798255,-2816.56753710828
12,1.56382947268504,7.8301800043199,1.40706315842502,-2808.24578662843
12,2.01710297945153,32.1669769232946,1.22253136368492,-2819.15202989322
12,1.70324340266412,24.9476826869507,1.26049032663791,-2816.73689991434
12,1.83255550371229,19.4497887673689,1.75334526233594,-2807.14905953752
12,1.72344218940612,18.1011396974293,1.42201036390369,-2812.76001036845
12,1.85951881941619,10.0304286703273,1.3645689157361,-2835.64780488219
12,1.98155604282744,12.2391822974234,1.38368217865408,-2813.89379801572
12,1.84262855143815,34.3322594765621,1.24974980724208,-2845.14448334576
12,1.97474092703023,31.4338551505702,1.39793288172025,-2815.07801346252
12,1.86504050041689,41.6474276908693,1.4277095876088,-2800.58290118036
12,1.7937842903521,32.505084386825,1.16850908381458,-2828.43035195718
12,1.67138445228599,13.2612756807566,1.53285567773987,-2822.64430051811
12,1.96961213000043,27.0683442484366,1.20891047254743,-2807.22874745064
12,1.76300468259394,12.7716172426192,1.59523546156042,-2818.77661610858
12,2.26441499072221,38.7689593527598,1.27741244597365,-2811.52789265973
12,1.60260780603988,30.6327155944104,1.32487269795546,-2814.87802826501
12,1.93106295577154,44.0694454474002,1.24155520453173,-2817.82458144149
12,2.40897117138768,39.1862001645369,1.45992768397405,-2819.08142378667
12,1.9509271346052,8.66468436848423,1.39962479868699,-2817.38877323676
12,2.17585046089813,26.7714985401242,1.70236007918284,-2806.75687087407
12,1.79357611977072,26.7496654999158,1.36581411735636,-2830.24918399331
12,1.79952114718025,20.8100203496112,1.42653009585488,-2814.93813320567
12,1.85934034949061,9.17956567076041,1.19041346125613,-2814.75230182376
12,2.30348275722853,63.3748877042506,1.59073405287287,-2810.27685184733
12,2.06871534969661,34.8050818773001,1.19191620237269,-2813.4425543288
12,2.04938663631663,42.7534395782976,1.24451960672829,-2807.11602720359
12,2.0329714608825,21.2588939422962,1.51478015336475,-2812.41831304074
12,2.09837788402755,27.6862356684599,1.31579928248977,-2816.3027531062
12,1.6302636430162,22.9795798595938,1.25081803465797,-2812.54582334866
12,2.18990267231957,33.8955245222667,1.3440211871606,-2837.73096418849
12,2.09411810780824,57.9811604125054,1.25953214640433,-2822.08296478992
12,2.12143135519644,41.607264091932,1.34259918125956,-2817.97329572901
12,2.14757609362784,31.0163950912273,1.38963963537238,-2816.7931115372
12,2.20264972260152,36.8301103269557,1.13793593102552,-2837.10687095493
12,1.78556322785123,10.7534651720728,1.2625499239015,-2802.83809632672
12,1.58359424987226,17.8602308689528,1.22147942293774,-2832.14484478153
12,2.22214774347141,78.4976951046784,1.28676813928993,-2813.44473521898
12,1.77289928508394,16.0135954164137,1.35872135334083,-2810.76521435737
12,1.75592453030065,43.6506156214235,1.27694923370168,-2824.14700073409
12,2.20327745032599,27.9276028208948,1.57846910138474,-2799.9911309424
12,1.93579410432509,24.6475326568667,1.2509429031032,-2815.80642242998
12,2.13440712971734,22.9769381397079,1.67082544936359,-2820.88505750723
12,1.99707170939916,57.4246103938379,1.21851430363561,-2820.23888716067
12,1.98744253217442,15.3112186293114,1.37228161778373,-2815.46076007031
12,1.73053687734891,16.8605437646706,1.22827717110758,-2805.44212593709
12,1.59161757382717,14.3963970043089,1.47339701489821,-2827.69449644294
12,1.74588467373927,23.7559075105849,1.43653622334187,-2833.36147622416
12,1.9409401641512,27.0476999486267,1.61106425337051,-2838.66986381289
12,2.11115029536582,60.6326558156675,1.3635642064308,-2820.34965982028
12,1.80421702320134,19.7053651410955,1.27919823763228,-2816.73762333489
12,2.76251993311926,64.9275160436195,1.53306771190791,-2840.1850999549
12,1.46700932550521,13.4059688237197,1.3537168605651,-2812.42191036979
12,1.81550005446111,34.0430820981606,1.35344793235678,-2799.64896488101
12,1.98565859620402,33.819666849158,1.6619439834494,-2804.88894387833
12,1.92886657244356,11.4426765250475,1.38049413651895,-2832.35635600132
12,1.6560405581935,6.22308280623274,1.08309893282929,-2808.41595683611
12,2.25375944405818,34.5545884192032,1.043746453061,-2834.28792624743
12,2.36740431684158,60.8884810022501,1.45289002586714,-2831.67447833115
12,1.75830707889883,31.3359038829075,1.16952179894893,-2811.17291080602
12,1.81026744954867,37.7241431199632,1.26706163555465,-2805.98043579356
12,2.08275515430444,58.8618159208916,1.19944637403444,-2815.54326611225
12,1.98317907548149,18.2384425505655,1.15022868751322,-2819.94489869648
12,2.01980202809675,12.2962889742816,1.11733034334671,-2826.51121652232
12,2.08560927144974,43.6644296397603,1.09810899916848,-2803.87162491971
12,1.79260780132434,12.2891445538777,1.20497702989348,-2806.29647005426
12,2.28696053480064,70.9181425721935,1.4000802251284,-2832.81848824593
12,1.860392979006,37.951106535347,1.51907037077308,-2830.06211693156
12,2.0130080761191,45.329723294532,1.38935248800563,-2808.75980465545
12,1.86770008586714,10.4449130205543,1.34231461734676,-2809.95089439582
12,1.85020928142666,15.750850510687,1.12467386953588,-2818.08287522161
12,1.89861417385174,47.2032676030972,1.26200554946969,-2811.17963164323
12,2.03244692562258,38.4317788175006,1.35700250616577,-2817.9860003469
12,2.48001717864642,79.1045893218815,1.46543032298109,-2838.21878505698
12,1.93503649832331,34.8471064391637,1.55244710847985,-2822.99045992616
12,1.5748693143693,13.7244364917498,1.24499127524994,-2806.84176077678
12,1.66771561990879,31.0583707578827,1.33801806138854,-2799.5225172525
12,2.52047506911531,62.109394294997,1.22713022230677,-2815.76672597453
12,2.31577128089172,23.0592995808861,1.44200510820116,-2827.69853984508
12,2.27873408524486,63.655435165123,1.33429841341769,-2803.96617444949
12,1.92817189470216,20.3692108104709,1.35525547570981,-2820.80991749015
12,1.95051631403328,27.6676282985308,1.58024503288113,-2826.54122030785
12,2.16492912101957,36.9983055813936,1.32827994160876,-2818.94352548546
12,2.07644270609011,11.9888929115563,1.26659769236402,-2830.82080188904
12,2.15090807073747,20.0494624148852,1.05700854021154,-2810.01610053127
12,1.58915148954135,21.45851738046,1.28185001175511,-2803.38341242547
12,1.6985327546551,26.3120799297143,1.13231064066995,-2816.85066496247
12,2.04919689045149,22.2175551961414,1.30470405603437,-2815.85310483223
12,1.74481628902423,11.3834422533595,1.49821434909001,-2817.47095123499
12,2.02754432757507,16.1980325598477,1.3011845590723,-2813.31438999847
12,2.23089432782871,18.6676549309191,1.40580525969857,-2826.20015880154
12,1.7319264570467,6.78928353302135,1.30317319802071,-2837.83316460099
12,1.97686569796606,23.3314774406264,1.25472834009417,-2817.99413342837
12,1.77950049451472,23.5902164317088,1.39375992435156,-2827.66871008957
12,1.83820367838276,14.0003625937734,1.29415222909448,-2828.38702147086
12,1.64151603753735,24.6940285821421,1.14315246519951,-2835.33041103098
12,1.83020404547862,47.4843619604646,1.36195357177504,-2824.37395454761
12,1.97030693033745,46.0609959999177,1.25647181697552,-2824.20197137837
12,1.77692603619,11.5782942311524,1.42903362633968,-2813.04314193901
12,2.16106207947736,52.0892538484886,1.31261398211244,-2818.84338116903
12,1.6328456537824,19.0463988983639,1.3017974900538,-2827.65186738821
12,2.21278744522071,39.4353066903387,1.36409628209598,-2804.36157501368
12,1.95022916072593,38.753002213533,1.45740479134325,-2838.32857494269
12,1.86238440747511,34.0710493242996,1.27767974045146,-2820.87290391175
12,2.18922098384686,45.8369171215052,1.43447660128623,-2809.94621648586
12,1.81830305035921,29.9985176889603,1.5786748266727,-2825.91865451953
12,1.58049475920194,17.9625858774146,1.41566744367917,-2819.55443439658
12,1.69916648424819,13.0226351899253,1.4227001750674,-2816.41361644577
12,2.02235887883558,44.9621418441379,1.24571722102066,-2824.32276596995
12,1.73329168706377,27.5643714441049,1.3778376441738,-2822.87889561265
12,2.24379455019332,36.5907289842628,1.30814290091013,-2812.34334664193
12,1.750163769344,20.4924458425908,1.24429321335705,-2830.01046485626
12,1.96990406816825,20.192519136659,1.17870281115852,-2803.77334597865
12,1.7886028191596,45.8771025281614,1.43561210972359,-2808.55378711133
12,2.11176292704337,52.1043700471549,1.24174305579546,-2828.03511150866
12,2.18691153663095,44.707219321164,1.10009516283399,-2818.33804739761
12,1.95265077734736,18.8189945850303,1.37807570931615,-2800.81027401074
12,2.07818974327277,14.2477555497658,1.36794907113123,-2815.75272171407
12,2.13305070989579,32.4177860579403,1.29691957020167,-2819.42932157619
12,1.95509290108383,28.700345950997,1.17816813830422,-2820.45883479097
12,2.16440295612166,57.0526998537678,1.48607561238188,-2804.96232632713
12,1.99763040768314,35.9134291117819,1.35964515955859,-2822.06878836659
12,1.95271303150913,40.9096392620673,1.23592641926942,-2820.17267074262
12,1.76065864890075,22.2962107543271,1.17581465458406,-2824.61345833648
12,1.78504612285071,6.1114545448935,1.37873147598624,-2810.7432642767
12,2.18605588469092,66.6261764813812,1.35936911583158,-2808.926218821
12,1.85178128659381,20.135497784138,1.35466895115053,-2819.43951697986
12,2.26591425545982,21.6418213564288,1.33480953680682,-2821.31955845159
12,1.96926362600229,48.6614855445268,1.18342637332073,-2831.0306850729
12,1.91484044564065,10.2701787919604,1.236232578583,-2811.87719146487
12,1.79335977197125,32.6567453090182,1.68545738955143,-2812.64833673665
12,2.18489245358863,21.4625678056509,1.40619152193261,-2815.95264330714
12,1.6084258319512,6.30818416155036,1.22745025912197,-2814.78146035715
12,1.89766506079238,26.312373717973,1.24111790340494,-2808.88432391434
12,1.9697809410631,17.035640912915,1.67229278588638,-2834.97098236261
12,2.0484564110826,13.3220228001597,1.22420866404849,-2804.66480154032
12,1.99469031201469,15.5441681171028,1.23327479156525,-2819.19688287256
12,2.05128309348868,8.11721249781821,1.48401972603187,-2825.02878485359
12,1.64688941101418,20.4859703736497,1.28370690025871,-2816.92664405131
12,1.96488093669815,16.5745824476427,1.26527357784295,-2837.07240071562
12,1.85298539035589,39.7136507733625,1.90558282366081,-2832.64509068319
12,1.72445868250508,34.6872151593422,1.44496941052563,-2821.44455112677
12,2.0367244607177,26.1175054517303,1.19175053698222,-2810.85030355396
12,1.71739928151506,13.2042585613811,1.16369263262995,-2824.58505327099
12,1.8195625080865,30.733869370862,1.4362070102254,-2809.24618846864
12,1.91043568854524,29.4154841458346,1.3870208450531,-2819.22223981548
12,1.91504183077762,35.2617936899051,1.43203747992765,-2824.65477136935
12,2.1602960806325,45.8474728261281,1.39317930177783,-2815.30067748712
12,1.96436345490193,36.5702015821678,1.2829458960505,-2798.38349151825
12,1.7946106157553,16.3580344605958,1.23167889990312,-2821.13621862024
12,1.9170770355211,43.8888458247674,1.58933789742782,-2826.75967030904
12,1.81336590172542,8.46553920775715,1.15056186722927,-2810.59366094343
12,1.95921233192286,21.6717150340554,1.11908348690994,-2808.56291637457
12,1.70770333061368,29.2085650035608,1.07026760228055,-2824.96269073114
12,2.00807971980805,22.048887417287,1.28035751710334,-2812.23090910757
12,2.23886082475204,21.3990885747678,1.32288436958708,-2816.77756724983
12,1.73712935401748,34.4029989690707,1.18537894214751,-2806.14414269806
12,1.79036346299373,37.1581300190371,1.46953744288577,-2812.25064482095
12,1.83438794460762,32.1723468170969,1.23077302829695,-2805.70508735697
12,2.15002954004835,53.5549720919235,1.56393077745812,-2802.50915933917
12,1.61852709203,17.5776310405943,1.43089853932418,-2824.13657767388
12,1.67521344220006,19.4089050131633,1.20413667427542,-2815.6757734794
12,2.22446976675493,50.1458761455675,1.25287922065173,-2841.26185627655
12,1.96267774449528,18.0675246211148,1.41579881757154,-2815.90346920084
12,1.94128328033232,8.44604047101947,1.37071560557728,-2827.98837987208
12,1.72660801065082,11.7454720163291,1.22894321328442,-2816.15619239528
12,2.14582453307685,33.6799468243373,1.05110300175353,-2802.041183005
12,1.59781828832538,19.5541650359556,1.12908759522818,-2814.28791396991
12,1.92360281604066,7.79678428371559,1.62257781064061,-2813.84212226526
12,1.894409637902,18.0842701605569,1.53082007543499,-2813.58469348619
12,1.79203819094944,47.5054899743376,1.21594603697758,-2810.61753099678
12,2.5638415138525,58.0056175561974,1.67345167402933,-2803.76608003363
12,1.77130823676192,29.9686608127199,1.29170494987859,-2809.66268910182
12,1.8808073730338,31.1778263793539,1.29332449334878,-2815.74959563206
12,2.16048640290053,26.8999599135347,1.48448091136929,-2800.36264894577
12,1.97604473389001,18.8959134669008,1.3108934274691,-2829.37211770261
12,2.14992938942115,46.6077655068924,1.80245998058384,-2821.3146026037
12,2.11955481806157,21.3664007196809,1.60600087880534,-2826.67231381435
12,2.12297624626218,47.3988269327229,1.40540859105463,-2798.70159745965
12,1.77725212899415,21.4406716467,1.40072006000029,-2820.458427041
12,1.81312860009297,15.7162619612333,1.42390930579062,-2812.71523319099
12,1.97041875131856,25.6641914655006,1.17937237751832,-2811.46192250107
12,1.96082316460544,6.40420564145442,1.30963472863796,-2811.98334985163
12,2.0628541279454,36.5158936879745,1.34040547175098,-2830.52354205827
12,1.6117750669718,16.7167779680789,1.41846467320858,-2804.74803844278
12,1.73720152197998,8.62274085428564,1.29920295513406,-2802.97420331252
12,1.78625067614187,21.5624316684971,1.28216182020823,-2812.25403318225
12,1.64216608499357,22.1139146328399,1.43768729999202,-2811.67288064748
12,1.61576413001769,18.2907688652191,1.63432516701897,-2815.3359055825
12,2.03141433381668,51.5763689161844,1.37092182566228,-2815.58753406486
12,2.29354343231298,28.5607464726767,1.41267304212422,-2818.95912224102
12,2.01841020182569,41.1072464078214,1.31473820377491,-2805.79822821791
12,1.86403682885146,38.2247008204669,1.18230053160463,-2827.56666425054
12,2.10618177062911,27.7263191333713,1.485873300512,-2826.82101416968
12,1.67009583114081,6.02833017743741,1.39381848876298,-2829.85429732351
12,1.50194150035539,15.4778091197374,1.24794390760031,-2820.16646541825
12,1.60741805741738,13.2411861545042,1.57109828353834,-2809.30192286976
12,2.00117632506434,42.9722431823587,1.24664130368459,-2815.79435447801
12,1.91733062362497,31.3300376993361,1.33087617991935,-2809.14459363705
12,1.90613188154959,17.6400838289673,1.47421119653048,-2823.67624162957
12,1.99004305951606,28.6696795621858,1.57573697812284,-2807.68362000338
12,1.96397818432892,38.02916975693,1.24138236426414,-2820.03553298259
12,1.89477805164685,18.834972359753,1.2030068344904,-2818.72156701056
12,1.98610241627881,30.3011263498528,1.23225643284929,-2826.61038101564
12,2.45768485732585,21.9212659326828,1.34469820084613,-2809.42149104527
12,1.90855466356206,40.4797495415355,1.28799055511403,-2810.21196989514
12,2.18800823091869,14.3751875614873,1.43018630955191,-2823.08910129814
12,1.9697945429403,29.0502452892684,1.65055717516063,-2812.23618807286
12,1.84776591482386,34.4095828655067,1.2830031860505,-2806.26641997781
12,1.82633970694317,17.5091328934364,1.09902729715196,-2805.65485769185
12,2.01485460968758,33.3078465268528,1.3375186812766,-2807.98943969185
12,2.1543542032581,28.2928536533203,1.24736408100998,-2822.4127415803
12,1.8513815744393,20.0421999980325,1.34401071832079,-2814.43973790274
12,1.66789205324863,20.1881551521116,1.50823459850765,-2824.14396663657
12,1.91115058287042,15.1878015261781,1.35421900994909,-2819.07432243789
12,1.76082005975343,21.5210755438949,1.52756396180635,-2809.81644849326
12,1.94564201800266,16.6870184891855,1.38058960179268,-2813.33979494108
12,2.27249053302785,58.214419239935,1.31694669411279,-2805.31054819577
12,1.76533844591442,25.2143524641178,1.41959374577421,-2811.50421045542
12,1.7927334403083,23.9446909795067,1.21387131365477,-2810.00401323825
12,1.94672887723955,54.0837338589807,1.52666915768902,-2805.37305097779
12,2.03440992439183,41.6374749259933,1.25818225272645,-2807.39973247908
12,1.45090459989926,14.8611962538985,1.29596738421879,-2814.20773789855
12,1.74099026465101,14.2508035186594,1.38985481954375,-2827.34499601087
12,1.83593419285864,19.6373567829855,1.12929422949019,-2806.36806221603
12,2.07216351626067,33.6922107835075,1.54723848927601,-2831.31798498694
12,1.99084947443098,46.1542077285128,1.28121349680647,-2801.51922487931
12,2.10651800583458,34.2245725760176,1.20288298449309,-2811.99947658698
12,1.95969132960239,27.4293484947516,1.34327497036667,-2809.4621822676
12,1.76931699200518,34.630151832339,1.14526004779642,-2828.98761981297
12,1.81931310416395,37.26553353977,1.43163465402462,-2814.76775765023
12,1.86371981138064,25.3185100073298,1.16575028177588,-2814.88759903726
12,2.10583899361303,46.2292578632035,1.13776979908065,-2811.15954381357
12,1.94794281912863,16.2414098755324,1.43939394434863,-2802.9408102022
12,1.8274874558202,17.8538121549602,1.4525496737503,-2808.21992521467
12,2.31748537606241,45.9167298940855,1.213433040959,-2810.72919091839
12,2.0730365942186,46.7103008369804,1.39164855791407,-2809.18135099998
12,1.82223953946126,29.3875506462523,1.43540105577527,-2811.80237891838
12,1.97095354930471,27.674318667389,1.18120475061984,-2805.17092323054
12,1.79565755452392,7.75404699710375,1.48143029008813,-2822.36653965983
12,2.16026307375365,46.5893407858366,1.42747992841798,-2828.71972000473
12,1.74275467159061,16.9094297759443,1.33403433377349,-2820.80041088998
12,1.86398358285409,8.43497561218637,1.49125575447023,-2809.72255417796
12,1.67513604071525,16.5267694132188,1.1046439895971,-2821.79870233547
12,2.34222263555387,61.8558279216952,1.52780008829576,-2844.28094091083
12,2.10911951041256,40.6888462253629,1.31879086129825,-2809.06201400933
12,2.3604847608006,59.3875665990999,1.42033230846779,-2815.87829489274
12,1.60848163812545,22.4474856016737,1.2730262618121,-2815.94942706172
12,2.00269485666829,57.68205231283,1.30441796925106,-2822.43089081635
12,2.37773289705517,32.3952774214971,1.44348322938149,-2847.26613795262
12,1.60685824891511,12.6551666486568,1.50793411393605,-2823.60987490303
12,1.7283282826158,17.7820477031453,1.41283223151352,-2819.56928225397
12,2.15420641519669,27.9376784714364,1.09549059746291,-2809.84050587822
12,2.04247036535601,31.0847013317134,1.43495057419828,-2835.54414121871
12,1.74481455174324,23.1874399939399,1.1536567219253,-2813.16210692726
12,1.78104189097302,9.98187541232125,1.24352611153851,-2809.45109509434
12,1.59945950214793,17.4662398378364,1.18152530703185,-2810.75186315131
12,1.7315930362868,37.5116914745882,1.44197073297933,-2795.03583690129
12,1.90879451037412,17.473550553062,1.36448223926719,-2833.18532291579
12,2.0195192809809,32.6015987172696,1.36058907904649,-2799.13680508232
12,1.51334861927851,11.4433559252864,1.31928306509576,-2816.84793644897
12,1.48738489793465,22.8016048033292,1.34142365990586,-2823.03844081012
12,2.28501251296374,41.702157490541,1.3646252913428,-2812.9862006964
12,2.06582604414416,16.5623195396867,1.28246970434093,-2814.17743402867
12,2.47171370818058,46.1618231933356,1.49098052751034,-2809.14344063945
12,2.13168950460342,38.9231610624039,1.33260386977462,-2815.90616761223
12,2.01941313126829,38.7569593614432,1.48179051706278,-2803.36147498753
12,1.7345460044222,23.7476323748332,1.24995199160139,-2821.21166161709
12,1.77532856948952,26.3223398131942,1.26157002171751,-2809.34874580672
12,1.84108566773487,16.0311085165596,1.4641479020671,-2803.43903136861
12,2.1627107741431,37.3449593286644,1.44657310859104,-2811.40165891809
12,1.89235149584989,8.31180650909966,1.25617079892207,-2826.6430419343
12,2.29742898359811,60.25477600522,1.47415244836723,-2828.08832742316
12,1.73311654289228,31.0035971814758,1.16471500907958,-2823.96772140722
12,1.90538256156498,21.0065041282774,1.42155142160932,-2808.60210655933
12,2.00828694273754,33.4667044265063,1.41365285063497,-2816.7884198513
12,1.76307712436402,13.7915762304966,1.41582361255864,-2816.30370848846
12,1.61384643050649,31.8561113152411,1.28057560808099,-2815.74815709028
12,2.3798357055195,54.8177569090304,1.49753906197064,-2817.31068453998
12,1.59782284867954,29.9189508248509,1.22142901122907,-2821.75499219624
12,2.10154871200713,24.175720325497,1.41721691632558,-2819.00181500238
12,2.02813195472928,39.5319698904463,1.42656761375736,-2804.0547474871
12,1.75222941587785,8.48280425000308,1.29709735592799,-2825.27604595371
12,2.06851519967998,45.3764905373629,1.11622828129202,-2821.23331095245
12,2.4973831042502,31.5704074903429,1.36356002923334,-2831.81210976976
12,2.0743640593571,26.8706783739167,1.38580456766857,-2830.65624193924
12,2.05808623573468,43.8039920283457,1.36429819223345,-2818.77091608212
12,1.60682011715763,22.0205915115166,1.22725587818022,-2818.56156651433
12,1.8269572111289,25.3321427816429,1.29422309693748,-2823.448903593
12,1.97798242152152,22.8708977003431,1.30276271289901,-2826.15110818865
12,1.62495281311481,7.61917741753966,1.28842280516591,-2824.55765069337
12,1.87397466049078,45.2926054630739,1.20843024535327,-2810.43163994718
12,1.63306994754965,9.88280031413985,1.4158046439261,-2813.49525907085
12,2.58868739189473,37.8017489320962,1.3120428592259,-2864.97153576324
12,1.84736065358814,29.5136014444434,1.4927228817275,-2820.38344622447
12,2.15445503129693,48.23109032668,1.20791375258397,-2808.690587484
12,1.5689334538962,34.3587272093353,1.33759172187647,-2818.14343442038
12,1.75953960616984,13.8132965357986,1.57189173124592,-2828.01945809402
12,1.65399348142877,15.7003662708957,1.57923182583366,-2822.95079594757
12,1.86516734468009,9.73428392178195,1.28139332167601,-2810.89150477146
12,2.28886841916325,33.9473728287571,1.37772871399341,-2821.57157990955
12,2.17573069710573,26.445260934424,1.23865718879669,-2809.816456412
12,1.85905927494979,13.7481768967324,1.31265240093652,-2826.91843674702
