"stk","stkName","yr","cyc","rec","eff","ets","rec2","rec3","rec4","rec5","rec6"
9,"L. Shuswap",1994,2,2.607292,0.664678,1.362408,0,0.000634,2.589723,0.017569,0
9,"L. Shuswap",1995,3,0.771116,0.210742,0.411572,0,0.000475,0.750905,0.020211,0
9,"L. Shuswap",1996,4,0.061102,0.005493,0.011392,0,0,0.03174,0.029362,0
9,"L. Shuswap",1997,1,0.034429,0.000597,0.000985,0,0,0.033707,0.000722,0
9,"L. Shuswap",1998,2,7.162244,0.680552,1.322371,0,0.020892,7.141837,0.020407,0
9,"L. Shuswap",1999,3,0.698802,0.138275,0.256987,0,0.000111,0.67751,0.021292,0
9,"L. Shuswap",2000,4,0.001388,0.000164,0.00046,0,0,0.001388,0,0
9,"L. Shuswap",2001,1,0.007698,0.002138,0.003921,0,8.8e-05,0.006455,0.001243,0
9,"L. Shuswap",2002,2,7.441039,2.844548,5.340236,0,0.042234,7.387191,0.053848,0
9,"L. Shuswap",2003,3,0.132424,0.189695,0.364114,0,1.2e-05,0.120226,0.012198,0
9,"L. Shuswap",2004,4,0.001934881,0.002234,0.002994,0,0,0,0.001934881,0
9,"L. Shuswap",2005,1,0.032714111,0.011794,0.020855,0,0,0.032714111,0,0
9,"L. Shuswap",2006,2,17.49356683,1.170692,2.222933,0,0.045470145,17.33414011,0.159426724,0
9,"L. Shuswap",2007,3,0.210358839,0.032296,0.056881,0,5.8e-05,0.208354006,0.002004834,0
9,"L. Shuswap",2008,4,0.009167992,8.3e-05,0.000164,0,0,0,0.009167992,0
9,"L. Shuswap",2009,1,0.378537736,0.020208,0.031916,0,0,0.378537736,0,0
9,"L. Shuswap",2010,2,8.559886885,3.073257,5.52863,0,0.041205689,8.549218512,0.010668372,0
9,"L. Shuswap",2011,3,0.01920554,0.046028,0.090842,0,8.9e-05,0.01920554,0,0
9,"L. Shuswap",2012,4,NA,6e-06,1.2e-05,NA,NA,NA,NA,NA
9,"L. Shuswap",2013,1,NA,0.087946,0.148777,NA,NA,NA,NA,NA
9,"L. Shuswap",2014,2,NA,1.053494,2.112414,NA,NA,NA,NA,NA
9,"L. Shuswap",2015,3,NA,0.003178,0.0063758,NA,NA,NA,NA,NA
10,"Birkenhead",1948,4,0.19199,0.054755,0.077394,0,0,0.179637,0.012353,0
10,"Birkenhead",1949,1,0.237158,0.043328,0.068459,0,0.044548,0.228462,0.008696,0
10,"Birkenhead",1950,2,0.214749,0.04137,0.059929,0,0.013166,0.183919,0.03083,0
10,"Birkenhead",1951,3,0.173801,0.013589,0.020017,0,0.031161,0.107397,0.066404,0
10,"Birkenhead",1952,4,0.213941,0.024744,0.040587,0,0.014902,0.180787,0.033154,0
10,"Birkenhead",1953,1,0.118877,0.016287,0.029553,0,0.008205,0.102206,0.016671,0
10,"Birkenhead",1954,2,0.146171,0.008635,0.01618,0,0.012671,0.128222,0.017949,0
10,"Birkenhead",1955,3,0.228353,0.008185,0.013836,0,0.0351,0.22116,0.007193,0
10,"Birkenhead",1956,4,0.251198,0.027156,0.043689,0,0.0205,0.209127,0.042071,0
10,"Birkenhead",1957,1,0.042835,0.007068,0.013708,0,0.003587,0.037495,0.00534,0
10,"Birkenhead",1958,2,0.086069,0.00551,0.013619,0,0.021115,0.074626,0.011443,0
10,"Birkenhead",1959,3,0.225156,0.011388,0.023488,0,0.026205,0.188393,0.036763,0
10,"Birkenhead",1960,4,0.130133,0.019198,0.032952,0,0.028566,0.119526,0.010607,0
10,"Birkenhead",1961,1,0.084468,0.01055,0.020431,0,0.021891,0.067104,0.017364,0
10,"Birkenhead",1962,2,0.074421,0.014311,0.023516,0,0.021342,0.066117,0.008304,0
10,"Birkenhead",1963,3,0.330206,0.020769,0.03227,0,0.095525,0.281641,0.048565,0
10,"Birkenhead",1964,4,0.311035,0.027978,0.047783,0,0.039236,0.225898,0.085137,0
10,"Birkenhead",1965,1,0.123803,0.009769,0.014897,0,0.030602,0.109033,0.01477,0
10,"Birkenhead",1966,2,0.216335,0.013462,0.018616,0,0.056603,0.155016,0.061319,0
10,"Birkenhead",1967,3,0.411254,0.01758,0.030749,0,0.054257,0.365358,0.045896,0
10,"Birkenhead",1968,4,0.253589,0.031042,0.043924,0,0.021213,0.218223,0.035366,0
10,"Birkenhead",1969,1,0.690379,0.014324,0.023528,0,0.073972,0.451184,0.239195,0
10,"Birkenhead",1970,2,0.562013,0.019252,0.028362,0,0.119108,0.531214,0.030799,0
10,"Birkenhead",1971,3,0.292244,0.016143,0.023669,0,0.062316,0.245897,0.046347,0
10,"Birkenhead",1972,4,0.471597,0.026202,0.04841,0,0.042841,0.424942,0.046655,0
10,"Birkenhead",1973,1,0.165326,0.028374,0.052342,0,0.044117,0.140353,0.024973,0
10,"Birkenhead",1974,2,0.632171,0.085495,0.115688,0,0.054695,0.424633,0.207538,0
10,"Birkenhead",1975,3,0.099592,0.019653,0.033027,0,0.009335,0.080976,0.018616,0
10,"Birkenhead",1976,4,0.563748,0.050023,0.075318,0,0.029279,0.479356,0.084392,0
10,"Birkenhead",1977,1,0.385146,0.012799,0.021515,0,0.01558,0.28702,0.098126,0
10,"Birkenhead",1978,2,0.610757,0.048158,0.094308,0,0.042233,0.493542,0.117215,0
10,"Birkenhead",1979,3,0.39476,0.035168,0.054609,0,0.013881,0.273583,0.121177,0
10,"Birkenhead",1980,4,0.151776,0.032786,0.059109,0,0.010131,0.115564,0.036212,0
10,"Birkenhead",1981,1,0.261609,0.027175,0.046831,0,0.00455,0.105179,0.15643,0
10,"Birkenhead",1982,2,1.752826,0.072353,0.118049,0,0.048333,1.471487,0.281339,0
10,"Birkenhead",1983,3,0.77508,0.021069,0.038858,0,0.015268,0.625519,0.149561,0
10,"Birkenhead",1984,4,0.43436,0.023226,0.038384,0,0.005918,0.347631,0.086729,0
10,"Birkenhead",1985,1,0.216306,0.005757,0.01131,0,0.012226,0.123208,0.093098,0
10,"Birkenhead",1986,2,1.184529,0.197841,0.331644,0,0.024019,0.869228,0.315301,0
10,"Birkenhead",1987,3,0.977898,0.089492,0.157636,0,0.005671,0.6983,0.279598,0
10,"Birkenhead",1988,4,0.865447,0.075537,0.141072,0,0.029507,0.200724,0.664723,0
10,"Birkenhead",1989,1,1.109139,0.01569,0.028932,0,0.036435,0.935181,0.173958,0
10,"Birkenhead",1990,2,0.225375,0.097108,0.166148,0,0.010179,0.200407,0.024968,0
10,"Birkenhead",1991,3,0.117016,0.152077,0.288623,0,0.000244,0.05527,0.061746,0
10,"Birkenhead",1992,4,0.094224,0.093445,0.183942,0,0.003522,0.047661,0.046563,0
10,"Birkenhead",1993,1,0.56037,0.151089,0.244257,0,0.008716,0.180208,0.380162,0
10,"Birkenhead",1994,2,0.062585,0.022315,0.039155,0,0.001028,0.021899,0.040686,0
10,"Birkenhead",1995,3,0.170018,0.018407,0.036635,0,0.000486,0.141021,0.028997,0
10,"Birkenhead",1996,4,0.075613,0.027824,0.051506,0,0.000723,0.034094,0.041519,0
10,"Birkenhead",1997,1,0.028365,0.023274,0.047569,0,0,0.018165,0.0102,0
10,"Birkenhead",1998,2,0.616344,0.172997,0.282019,0,0.000277,0.213323,0.403021,0
10,"Birkenhead",1999,3,0.083338,0.02622,0.047445,0,0,0.047311,0.036027,0
10,"Birkenhead",2000,4,0.101313,0.008333,0.012922,0,0.000652,0.06371,0.037603,0
10,"Birkenhead",2001,1,0.191618,0.028361,0.043409,0,5.6e-05,0.110415,0.081203,0
10,"Birkenhead",2002,2,0.632516,0.107481,0.214962,0,0.000898,0.502582,0.129934,0
10,"Birkenhead",2003,3,0.013074,0.152657,0.306759,0,8e-05,0.006064,0.00701,0
10,"Birkenhead",2004,4,0.076353108,0.017516,0.037323,0,4.7e-05,0.046487,0.029866108,0
10,"Birkenhead",2005,1,0.084302844,0.027117,0.053371,0,0.000361,0.033022688,0.051280156,0
10,"Birkenhead",2006,2,0.435995298,0.137365,0.263476,0,0.000179,0.257768251,0.178227046,0
10,"Birkenhead",2007,3,0.242856953,0.05429,0.089161,0,0.00018,0.188793867,0.054063086,0
10,"Birkenhead",2008,4,0.069067522,0.006788,0.012935,0,0.001015278,0.046215218,0.022852304,0
10,"Birkenhead",2009,1,0.132713099,0.034475,0.053908,0,0.000207188,0.066739115,0.065973984,0
10,"Birkenhead",2010,2,0.031768012,0.067762,0.126009,0,1.75e-05,0.026130872,0.00563714,0
10,"Birkenhead",2011,3,0.086774597,0.09242,0.169371,0,0.000211,0.055490597,0.031284,0
10,"Birkenhead",2012,4,NA,0.002505,0.006064,NA,NA,NA,NA,NA
10,"Birkenhead",2013,1,NA,0.046794,0.077219,NA,NA,NA,NA,NA
10,"Birkenhead",2014,2,NA,0.01961,0.033298,NA,NA,NA,NA,NA
10,"Birkenhead",2015,3,NA,0.026687,0.0439925,NA,NA,NA,NA,NA
11,"Cultus",1948,4,0.039076,0.007145,0.012746,0,0,0.03782,0.001256,0
11,"Cultus",1949,1,0.037489,0.006016,0.009055,0,0.001662,0.037489,0,0
11,"Cultus",1950,2,0.101664,0.019901,0.029928,0,0.003623,0.101664,0,0
11,"Cultus",1951,3,0.17057,0.009675,0.012677,0,0.003498,0.166043,0.004527,0
11,"Cultus",1952,4,0.044265,0.012135,0.017833,0,0.000159,0.032999,0.011266,0
11,"Cultus",1953,1,0.063172,0.00529,0.011543,0,0.000497,0.062317,0.000855,0
11,"Cultus",1954,2,0.063564,0.011241,0.022036,0,0.001631,0.061631,0.001933,0
11,"Cultus",1955,3,0.275674,0.017932,0.025922,0,0.00161,0.27449,0.001184,0
11,"Cultus",1956,4,0.036232,0.009088,0.013718,0,0.001273,0.035165,0.001067,0
11,"Cultus",1957,1,0.027988,0.01313,0.020375,0,9.5e-05,0.026724,0.001264,0
11,"Cultus",1958,2,0.047366,0.00753,0.013324,0,0.003547,0.046269,0.001097,0
11,"Cultus",1959,3,0.05208,0.032026,0.047779,0,0.000114,0.050631,0.001449,0
11,"Cultus",1960,4,0.02302,0.01012,0.01764,0,0.000483,0.022606,0.000414,0
11,"Cultus",1961,1,0.005954,0.007033,0.013396,0,0.000194,0.005954,0,0
11,"Cultus",1962,2,0.035483,0.017547,0.026997,0,0.000524,0.035483,0,0
11,"Cultus",1963,3,0.134623,0.011271,0.020303,0,0.003825,0.131466,0.003157,0
11,"Cultus",1964,4,0.069246,0.00621,0.011067,0,0.001357,0.067696,0.00155,0
11,"Cultus",1965,1,0.019606,0.001623,0.002455,0,0.00138,0.019606,0,0
11,"Cultus",1966,2,0.040514,0.009243,0.016919,0,0.004551,0.040079,0.000435,0
11,"Cultus",1967,3,0.102785,0.018431,0.033198,0,0.007716,0.096671,0.006114,0
11,"Cultus",1968,4,0.042418,0.014875,0.025314,0,3.6e-05,0.042418,0,0
11,"Cultus",1969,1,0.005031,0.003181,0.005942,0,0.001446,0.005031,0,0
11,"Cultus",1970,2,0.044947,0.008163,0.013941,0,0.00091,0.044797,0.00015,0
11,"Cultus",1971,3,0.048028,0.004967,0.009128,0,0.002673,0.047715,0.000313,0
11,"Cultus",1972,4,0.030023,0.005794,0.010366,0,0.000337,0.03002,3e-06,0
11,"Cultus",1973,1,0.000669,0.000323,0.000641,0,4.4e-05,0.00048,0.000189,0
11,"Cultus",1974,2,0.029657,0.005354,0.008984,0,0.000636,0.027251,0.002406,0
11,"Cultus",1975,3,0.122507,0.007343,0.011349,0,0.006742,0.12224,0.000267,0
11,"Cultus",1976,4,0.006109,0.002884,0.004435,0,1.4e-05,0.006109,0,0
11,"Cultus",1977,1,0.001457,4.1e-05,8.2e-05,0,0.000114,0.001457,0,0
11,"Cultus",1978,2,0.069111,0.003156,0.005076,0,0.004837,0.069111,0,0
11,"Cultus",1979,3,0.108244,0.020295,0.032031,0,0.001662,0.106617,0.001627,0
11,"Cultus",1980,4,0.004639,0.000964,0.001657,0,0.000186,0.004639,0,0
11,"Cultus",1981,1,0.000965,0.000144,0.000256,0,0.000579,0.000965,0,0
11,"Cultus",1982,2,0.017948,0.01028,0.016725,0,0.000883,0.012419,0.005529,0
11,"Cultus",1983,3,0.095903,0.01149,0.019944,0,0.000423,0.095192,0.000711,0
11,"Cultus",1984,4,0.009106,0.000417,0.00072,0,0.000215,0.009074,3.2e-05,0
11,"Cultus",1985,1,0.002102,0.000209,0.000424,0,0.000329,0.00198,0.000122,0
11,"Cultus",1986,2,0.010278,0.002163,0.00321,0,0.00021,0.010278,0,0
11,"Cultus",1987,3,0.065836,0.017372,0.032162,0,1.9e-05,0.064919,0.000917,0
11,"Cultus",1988,4,0.007726,0.000487,0.000861,0,9.9e-05,0.006584,0.001142,0
11,"Cultus",1989,1,0.010741,0.000236,0.000418,0,4e-06,0.009729,0.001012,0
11,"Cultus",1990,2,0.024567,0.001011,0.00186,0,0.000236,0.022231,0.002336,0
11,"Cultus",1991,3,0.017355,0.010467,0.020157,0,2.3e-05,0.016737,0.000618,0
11,"Cultus",1992,4,0.001813,0.000748,0.001203,0,7.1e-05,0.001813,0,0
11,"Cultus",1993,1,0.000934,0.000571,0.001063,0,1.1e-05,0.000934,0,0
11,"Cultus",1994,2,0.002441,0.00265,0.004399,0,7e-06,0.002299,0.000142,0
11,"Cultus",1995,3,0.014536,0.005572,0.010316,0,0.00024,0.014024,0.000512,0
11,"Cultus",1996,4,0.001503,0.001114,0.002022,0,1.2e-05,0.001503,0,0
11,"Cultus",1997,1,0.000717,4.3e-05,8.8e-05,0,0,0.000699,1.8e-05,0
11,"Cultus",1998,2,0.006025,0.001031,0.001959,0,0.00016,0.005947,7.8e-05,0
11,"Cultus",1999,3,0.002843,0.006835,0.012427,0,9e-06,0.002807,3.6e-05,0
11,"Cultus",2000,4,8e-05,0.000614,0.001227,0,1e-06,7.2e-05,8e-06,0
11,"Cultus",2001,1,0.000212,0.000258,0.000515,0,0,0.000212,0,0
11,"Cultus",2002,2,0.00511,0.002712,0.004873,0,0.000182,0.005003,0.000107,0
11,"Cultus",2003,3,0.000716,0.000864,0.001939,0,1.2e-05,0.000716,0,0
11,"Cultus",2004,4,0.001206688,3.3e-05,5.2e-05,0,0.000111,0.001172,3.47e-05,0
11,"Cultus",2005,1,0.000905755,5.8e-05,0.000112,0,2e-05,0.000905755,0,0
11,"Cultus",2006,2,0.020472321,0.001823,0.003509,0,0.000834,0.02022683,0.000245491,0
11,"Cultus",2007,3,0.012413084,0.000256,0.000538,0,0.000643,0.012192713,0.000220372,0
11,"Cultus",2008,4,0.001935708,0.000164,0.000338,0,0.000272,0.001873159,6.25e-05,0
11,"Cultus",2009,1,0.002639073,0.000349,0.000705,0,7.3e-05,0.002514464,0.000124609,0
11,"Cultus",2010,2,0.016129876,0.005541,0.009669,0,0.001248,0.015991503,0.000138372,0
11,"Cultus",2011,3,0.001594924,0.003908,0.006948,0,3.3e-05,0.001594924,0,0
11,"Cultus",2012,4,NA,0.000512,0.000835,NA,NA,NA,NA,NA
11,"Cultus",2013,1,NA,0.001342,0.002327,NA,NA,NA,NA,NA
11,"Cultus",2014,2,NA,0.002165,0.004378,NA,NA,NA,NA,NA
11,"Cultus",2015,3,NA,0.000554,0.001113,NA,NA,NA,NA,NA
12,"Portage",1965,1,0.003308,0.000589,0.000981,0,0.000155,0.003308,0,0
12,"Portage",1966,2,0.031007,0.015201,0.02970355,0,0.000332,0.030704,0.000303,0
12,"Portage",1967,3,0.004119,0.001983,0.003855833,0,0.000167,0.004005,0.000114,0
12,"Portage",1968,4,0.001046,5e-05,8.27e-05,0,0,0.001046,0,0
12,"Portage",1969,1,0.030743,0.000491,0.000945666,0,0.003839,0.030743,0,0
12,"Portage",1970,2,0.056751,0.002139,0.003828256,0,0.001317,0.056751,0,0
12,"Portage",1971,3,0.015812,0.000155,0.000281,0,0.00205,0.015812,0,0
12,"Portage",1972,4,0.013156,9.8e-05,0.00019,0,0.002127,0.013156,0,0
12,"Portage",1973,1,0.080696,0.001688,0.002834553,0,0.010591,0.080696,0,0
12,"Portage",1974,2,0.040966,0.004843,0.008263424,0,0.001645,0.040703,0.000263,0
12,"Portage",1975,3,0.014926,0.001631,0.003080562,0,0.00081,0.014691,0.000235,0
12,"Portage",1976,4,0.007097,0.000753,0.001011116,0,0.000118,0.007097,0,0
12,"Portage",1977,1,0.039221,0.003923,0.007304632,0,0.000768,0.03806,0.001161,0
12,"Portage",1978,2,0.10433,0.003963,0.009448701,0,0.001315,0.099561,0.004769,0
12,"Portage",1979,3,0.052156,0.002023,0.003552173,0,0.000233,0.051559,0.000597,0
12,"Portage",1980,4,0.011476,0.000996,0.0017611,0,0.000675,0.011292,0.000184,0
12,"Portage",1981,1,0.016505,0.002951,0.005765133,0,0.000154,0.015829,0.000676,0
12,"Portage",1982,2,0.209321,0.011734,0.023148899,0,0.001276,0.198075,0.011246,0
12,"Portage",1983,3,0.036858,0.004909,0.007684385,0,0.000432,0.036858,0,0
12,"Portage",1984,4,0.049576,0.000941,0.001702762,0,0.000517,0.024388,0.025188,0
12,"Portage",1985,1,0.023997,0.00096,0.001679286,0,0.001174,0.023668,0.000329,0
12,"Portage",1986,2,0.071339,0.006213,0.013806559,0,0.000255,0.067751,0.003588,0
12,"Portage",1987,3,0.061873,0.003766,0.006728876,0,0.000292,0.060858,0.001015,0
12,"Portage",1988,4,0.020694,0.000784,0.00105,0,0.000394,0.015654,0.00504,0
12,"Portage",1989,1,0.195614,0.005067,0.00781517,0,0.000178,0.185837,0.009777,0
12,"Portage",1990,2,0.05097,0.008415,0.018029614,0,0,0.050136,0.000834,0
12,"Portage",1991,3,0.015829,0.007292,0.011885122,0,0,0.015705,0.000124,0
12,"Portage",1992,4,0.016087,0.001378,0.002704038,0,0.001049,0.013925,0.002162,0
12,"Portage",1993,1,0.173802,0.009829,0.01976,0,7e-06,0.169441,0.004361,0
12,"Portage",1994,2,0.127647,0.00389,0.009015075,0,2.3e-05,0.124712,0.002935,0
12,"Portage",1995,3,0.037977,0.004319,0.007289354,0,4.3e-05,0.037059,0.000918,0
12,"Portage",1996,4,0.085187,0.001759,0.002968096,0,0.000234,0.08337,0.001817,0
12,"Portage",1997,1,0.041181,0.005056,0.008798449,0,0,0.040148,0.001033,0
12,"Portage",1998,2,0.017678,0.011873,0.02278758,0,9e-06,0.017568,0.00011,0
12,"Portage",1999,3,0.008951,0.002079,0.00415005,0,1.2e-05,0.008262,0.000689,0
12,"Portage",2000,4,0.012743,0.000671,0.001182638,0,8.6e-05,0.012743,0,0
12,"Portage",2001,1,0.018585,0.001851,0.002845608,0,2.5e-05,0.018585,0,0
12,"Portage",2002,2,0.048183,0.008001,0.014871219,0,8e-06,0.048183,0,0
12,"Portage",2003,3,0.004835,0.003179,0.004922966,0,0,0.004835,0,0
12,"Portage",2004,4,0.005688464,0.000778,0.001287,0,0,0.005627,6.15e-05,0
12,"Portage",2005,1,0.002520024,0.008261,0.011991998,0,0,0.002520024,0,0
12,"Portage",2006,2,0.172440889,0.010971,0.017720652,0,5.04e-05,0.171209338,0.001231552,0
12,"Portage",2007,3,0.002820213,0.000849,0.001699,0,0,0.002660152,0.000160061,0
12,"Portage",2008,4,0.000365493,6.3e-05,8.3e-05,0,0,0.000160061,0.000205432,0
12,"Portage",2009,1,0.011966392,0.000792,0.001544792,0,0,0.011966392,0,0
12,"Portage",2010,2,0.088757683,0.026687,0.047723421,0,0.000182,0.088725693,3.2e-05,0
12,"Portage",2011,3,5.76e-05,0.00033,0.000879474,0,0,5.76e-05,0,0
12,"Portage",2012,4,NA,1.3e-05,2.5e-05,NA,NA,NA,NA,NA
12,"Portage",2013,1,NA,0.004181,0.006952834,NA,NA,NA,NA,NA
12,"Portage",2014,2,NA,0.012327,0.021581227,NA,NA,NA,NA,NA
12,"Portage",2015,3,NA,1.7e-05,3.4e-05,NA,NA,NA,NA,NA
13,"Weaver",1966,2,0.075454,0.00986,0.018955,0,0.00066,0.073515,0.001939,0
13,"Weaver",1967,3,0.085709,0.010618,0.020051,0,0.001764,0.077288,0.008421,0
13,"Weaver",1968,4,0.152402,0.002202,0.003606,0,0.002976,0.141825,0.010577,0
13,"Weaver",1969,1,0.409882,0.030604,0.056211,0,0.003031,0.371636,0.038246,0
13,"Weaver",1970,2,0.376646,0.005003,0.00994,0,0.007393,0.371993,0.004653,0
13,"Weaver",1971,3,0.141943,0.002656,0.004916,0,0.010694,0.139598,0.002345,0
13,"Weaver",1972,4,0.342703,0.015026,0.02542,0,0.007439,0.331589,0.011114,0
13,"Weaver",1973,1,0.269481,0.024885,0.046951,0,0.004227,0.257812,0.011669,0
13,"Weaver",1974,2,0.278975,0.028099,0.04864,0,0.005905,0.252878,0.026097,0
13,"Weaver",1975,3,0.166938,0.016033,0.027741,0,0.002922,0.165459,0.001479,0
13,"Weaver",1976,4,0.295026,0.028243,0.047956,0,0.009408,0.271322,0.023704,0
13,"Weaver",1977,1,0.232768,0.02851,0.04733,0,0.002995,0.217049,0.015719,0
13,"Weaver",1978,2,1.355323,0.042315,0.073948,0,0.010226,1.184905,0.170418,0
13,"Weaver",1979,3,0.139784,0.025702,0.044076,0,0.001244,0.128249,0.011535,0
13,"Weaver",1980,4,0.361547,0.043286,0.071771,0,0.003167,0.331805,0.029742,0
13,"Weaver",1981,1,0.267384,0.022627,0.040667,0,0.002908,0.206879,0.060505,0
13,"Weaver",1982,2,1.496883,0.11503,0.24814,0,0.009112,1.275213,0.22167,0
13,"Weaver",1983,3,0.237617,0.02738,0.037911,0,0.002374,0.219473,0.018144,0
13,"Weaver",1984,4,0.627311,0.030434,0.057406,0,0.007491,0.575398,0.051913,0
13,"Weaver",1985,1,0.068199,0.022773,0.035583,0,0.001101,0.048781,0.019418,0
13,"Weaver",1986,2,0.042659,0.041837,0.092163,0,4.5e-05,0.039242,0.003417,0
13,"Weaver",1987,3,0.21992,0.030105,0.056484,0,0.000798,0.192151,0.027769,0
13,"Weaver",1988,4,0.510599,0.027428,0.047265,0,0.003179,0.334751,0.175848,0
13,"Weaver",1989,1,0.754161,0.010365,0.016372,0,0.002243,0.684087,0.070074,0
13,"Weaver",1990,2,0.628765,0.008525,0.016126,0,0.005895,0.60089,0.027875,0
13,"Weaver",1991,3,0.065285,0.018487,0.037175,0,7e-05,0.048888,0.016397,0
13,"Weaver",1992,4,0.752533,0.02848,0.05451,0,0.000684,0.6241,0.128433,0
13,"Weaver",1993,1,0.500205,0.034018,0.078144,0,0.000449,0.38102,0.119185,0
13,"Weaver",1994,2,0.715875,0.030208,0.05453,0,5.7e-05,0.646785,0.06909,0
13,"Weaver",1995,3,0.266329,0.010904,0.02167,0,0.000114,0.170376,0.095953,0
13,"Weaver",1996,4,0.383186,0.026848,0.04675,0,0.000227,0.350965,0.032221,0
13,"Weaver",1997,1,0.215987,0.010724,0.020965,0,1e-05,0.192696,0.023291,0
13,"Weaver",1998,2,0.566709,0.029811,0.052905,0,0.000176,0.500753,0.065956,0
13,"Weaver",1999,3,0.246911,0.013106,0.024323,0,1.8e-05,0.182595,0.064316,0
13,"Weaver",2000,4,0.113743,0.002732,0.005058,0,0.000389,0.104221,0.009522,0
13,"Weaver",2001,1,0.196033,0.008035,0.013907,0,5e-05,0.145865,0.050168,0
13,"Weaver",2002,2,0.242509,0.036269,0.076688,0,0.000321,0.227687,0.014822,0
13,"Weaver",2003,3,0.188776,0.024683,0.043594,0,2.3e-05,0.127468,0.061308,0
13,"Weaver",2004,4,0.11097021,0.013968,0.024376,0,9.2e-05,0.055327,0.05564321,0
13,"Weaver",2005,1,0.065035086,0.023597,0.042117,0,5.7e-05,0.060581957,0.004453129,0
13,"Weaver",2006,2,0.245649909,0.013618,0.025283,0,0.000417,0.223928794,0.021721115,0
13,"Weaver",2007,3,0.331480461,0.015825,0.030678,0,0.001366,0.317317156,0.014163305,0
13,"Weaver",2008,4,0.063051669,0.000617,0.001162,0,0,0.016272734,0.046778935,0
13,"Weaver",2009,1,0.230311966,0.012871,0.024121,0,6e-06,0.203872373,0.026439593,0
13,"Weaver",2010,2,0.128853944,0.025328,0.045575,0,0.00054,0.117961262,0.010892682,0
13,"Weaver",2011,3,0.000709349,0.024535,0.050105,0,0,0.000532349,0.000177,0
13,"Weaver",2012,4,NA,0.000397,0.000657,NA,NA,NA,NA,NA
13,"Weaver",2013,1,NA,0.015535,0.02944,NA,NA,NA,NA,NA
13,"Weaver",2014,2,NA,0.010446,0.020878,NA,NA,NA,NA,NA
13,"Weaver",2015,3,NA,0.001133,0.001959186,NA,NA,NA,NA,NA
14,"Fennell",1967,3,0.015201,0.000294,0.000588,0,0,0.015201,0,0
14,"Fennell",1968,4,0.015015,0.000577,0.000759,0,1.4e-05,0.014846,0.000169,0
14,"Fennell",1969,1,0.000881,2.2e-05,4.4e-05,0,0,0.000881,0,0
14,"Fennell",1970,2,0.00074,5e-06,9e-06,0,0,0.00074,0,0
14,"Fennell",1971,3,0.016226,0.000306,0.000602,0,0.000263,0.015407,0.000819,0
14,"Fennell",1972,4,0.028398,0.00103,0.00181,0,0.000156,0.028193,0.000205,0
14,"Fennell",1973,1,0.001106,8.3e-05,0.000125,0,0,0.001106,0,0
14,"Fennell",1974,2,0.000536,7e-05,0.00014,0,0,0.000536,0,0
14,"Fennell",1975,3,0.060984,0.002181,0.003396,0,0.000569,0.058841,0.002143,0
14,"Fennell",1976,4,0.021358,0.002373,0.003917,0,6.4e-05,0.020252,0.001106,0
14,"Fennell",1977,1,0.00913,0.000174,0.000317,0,0,0.007426,0.001704,0
14,"Fennell",1978,2,0.00223,4.6e-05,9.11e-05,0,0.00016,0.00223,0,0
14,"Fennell",1979,3,0.014229,0.008046,0.014746,0,8e-06,0.009084,0.005145,0
14,"Fennell",1980,4,0.03597,0.004413,0.007723,0,6e-05,0.034268,0.001702,0
14,"Fennell",1981,1,0.003947,0.001067,0.001768,0,0,0.002742,0.001205,0
14,"Fennell",1982,2,0.010828,0.000656,0.001132,0,6.1e-05,0.009104,0.001724,0
14,"Fennell",1983,3,0.03825,0.002596,0.004762,0,0.000124,0.035855,0.002395,0
14,"Fennell",1984,4,0.047064,0.006291,0.009746,0,0.000361,0.042781,0.004283,0
14,"Fennell",1985,1,0.031826,0.000696,0.001408,0,5e-06,0.023647,0.008179,0
14,"Fennell",1986,2,0.034206,0.003323,0.005888,0,0.000115,0.033093,0.001113,0
14,"Fennell",1987,3,0.076448,0.009212,0.016283,0,3.6e-05,0.065946,0.010502,0
14,"Fennell",1988,4,0.048647,0.013209,0.022461,0,0,0.043984,0.004663,0
14,"Fennell",1989,1,0.019454,0.002813,0.003946,0,0.000104,0.013765,0.005689,0
14,"Fennell",1990,2,0.022357,0.006702,0.011339,0,0,0.014471,0.007886,0
14,"Fennell",1991,3,0.011384,0.011945,0.020485,0,0,0.010613,0.000771,0
14,"Fennell",1992,4,0.050263,0.006103,0.009203,0,9e-06,0.042702,0.007561,0
14,"Fennell",1993,1,0.041822,0.00503,0.007632,0,5.2e-05,0.028621,0.013201,0
14,"Fennell",1994,2,0.012987,0.003515,0.005873,0,0,0.004865,0.008122,0
14,"Fennell",1995,3,0.036748,0.005988,0.010866,0,0,0.031391,0.005357,0
14,"Fennell",1996,4,0.012943,0.015409,0.02797,0,0,0.009409,0.003534,0
14,"Fennell",1997,1,0.006145,0.004379,0.00843,0,1.7e-05,0.00367,0.002475,0
14,"Fennell",1998,2,0.013115,0.004972,0.008153,0,2.5e-05,0.009255,0.00386,0
14,"Fennell",1999,3,0.042896,0.003341,0.005544,0,0,0.030308,0.012588,0
14,"Fennell",2000,4,0.059953,0.004796,0.009598,0,0.000239,0.056019,0.003934,0
14,"Fennell",2001,1,0.011861,0.003343,0.005649,0,0,0.009545,0.002316,0
14,"Fennell",2002,2,0.075908,0.004936,0.007187,0,4.6e-05,0.066869,0.009039,0
