"stk","stkName","yr","cyc","marCatch","marER","frfnCatch","frfnER","totCatch","totER","totRun"
13,"Weaver",1971,3,0.073963,0.93,0.000274,0,0.074237,0.94,79227
13,"Weaver",1972,0,0.125363,0.83,7.7e-05,0,0.12544,0.83,151178
13,"Weaver",1973,1,0.332855,0.87,0.000817,0,0.333672,0.87,382213
13,"Weaver",1974,2,0.344841,0.84,0.001305,0,0.346146,0.84,410239
13,"Weaver",1975,3,0.113511,0.79,0.001004,0.01,0.114515,0.79,144221
13,"Weaver",1976,0,0.285273,0.85,0.001376,0,0.286649,0.85,336581
13,"Weaver",1977,1,0.213769,0.79,0.00253,0.01,0.216299,0.8,268926
13,"Weaver",1978,2,0.189036,0.71,0.001299,0,0.190335,0.72,265506
13,"Weaver",1979,3,0.143087,0.75,0.003407,0.02,0.146494,0.76,191556
13,"Weaver",1980,0,0.192776,0.71,0.003431,0.01,0.196207,0.72,272801
13,"Weaver",1981,1,0.196369,0.82,0.002382,0.01,0.198751,0.83,240753
13,"Weaver",1982,2,0.902655,0.75,0.002954,0,0.905609,0.75,1200623
13,"Weaver",1983,3,0.259174,0.87,0.000781,0,0.259955,0.87,299296
13,"Weaver",1984,0,0.281574,0.82,0.002162,0.01,0.283736,0.83,343338
13,"Weaver",1985,1,0.198755,0.84,0.000519,0,0.199274,0.84,236621
13,"Weaver",1986,2,1.220312,0.91,0.003078,0,1.22339,0.92,1335718
13,"Weaver",1987,3,0.37479,0.84,0.001623,0,0.376413,0.84,445905
13,"Weaver",1988,0,0.540984,0.91,0.0033,0.01,0.544284,0.92,593541
13,"Weaver",1989,1,0.084482,0.83,1.8e-05,0,0.0845,0.83,101667
13,"Weaver",1990,2,0.042243,0.72,3.9e-05,0,0.042282,0.72,58659
13,"Weaver",1991,3,0.155594,0.8,0.001842,0.01,0.157436,0.81,195568
13,"Weaver",1992,0,0.304202,0.84,3.7e-05,0,0.304239,0.84,362925
13,"Weaver",1993,1,0.782795,0.9,0.000237,0,0.783032,0.9,867488
13,"Weaver",1994,2,0.60652,0.9,0.001063,0,0.607583,0.9,672539
13,"Weaver",1995,3,0.040022,0.51,0.00406,0.05,0.044082,0.56,78113
13,"Weaver",1996,0,0.21442143,0.33,0.09578263,0.15,0.31289657,0.49,640496.33
13,"Weaver",1997,1,0.45405034,0.89,0.00625624,0.01,0.4613568,0.91,509472.47
13,"Weaver",1998,2,0.10614996,0.14,0.10292714,0.13,0.20917023,0.27,765970.06
13,"Weaver",1999,3,0.02873003,0.12,0.00748323,0.03,0.0371044,0.15,240340.27
13,"Weaver",2000,0,0.15905318,0.36,0.012419,0.03,0.17188444,0.38,446918.68
13,"Weaver",2001,1,0.03432214,0.15,0.00595623,0.03,0.04027836,0.18,224916.91
13,"Weaver",2002,2,0.06880001,0.13,0.11001919,0.21,0.1788192,0.34,524044.01
13,"Weaver",2003,3,0.05507812,0.22,0.01500649,0.06,0.07199071,0.29,248551.11
13,"Weaver",2004,0,0.03954885,0.23,0.00737788,0.04,0.04692673,0.28,168587.2
13,"Weaver",2005,1,0.01334782,0.09,0.00856711,0.06,0.02191493,0.14,155387.18
13,"Weaver",2006,2,0.06435715,0.23,0.012278,0.04,0.07663515,0.27,280214.58
13,"Weaver",2007,3,0.01771713,0.12,0.00206074,0.01,0.01977787,0.13,149500.73
13,"Weaver",2008,0,0.01000266,0.08,0.00673306,0.06,0.01673572,0.14,119837.24
13,"Weaver",2009,1,0.00530594,0.05,0.00034308,0,0.00564902,0.05,116761.52
13,"Weaver",2010,2,0.1035975,0.45,0.01865895,0.08,0.12532428,0.55,228381.92
13,"Weaver",2011,3,0.12496705,0.37,0.05178285,0.15,0.18252114,0.53,342225.68
14,"Fennell",1967,3,0.007526,0.87,0.000205,0.02,0.007731,0.89,8647
14,"Fennell",1968,0,0.00257,0.7,0.000131,0.04,0.002701,0.74,3655
14,"Fennell",1969,1,0.000197,0.77,6e-06,0.02,0.000203,0.8,255
14,"Fennell",1970,2,3.3e-05,0.73,3e-06,0.07,3.6e-05,0.8,45
14,"Fennell",1971,3,0.013728,0.9,0.00018,0.01,0.013908,0.91,15201
14,"Fennell",1972,0,0.011434,0.77,0.001481,0.1,0.012915,0.87,14846
14,"Fennell",1973,1,0.000846,0.8,7e-06,0.01,0.000853,0.81,1058
14,"Fennell",1974,2,0.000556,0.75,4.4e-05,0.06,6e-04,0.81,740
14,"Fennell",1975,3,0.010458,0.68,0.000944,0.06,0.011402,0.74,15407
14,"Fennell",1976,0,0.024228,0.83,0.000872,0.03,0.0251,0.86,29190
14,"Fennell",1977,1,0.001344,0.76,4.9e-05,0.03,0.001393,0.79,1764
14,"Fennell",1978,2,0.00041,0.76,1.9e-05,0.04,0.000429,0.8,536
14,"Fennell",1979,3,0.038964,0.66,0.003354,0.06,0.042318,0.72,58892
14,"Fennell",1980,0,0.012478,0.54,0.002378,0.1,0.014856,0.64,23293
14,"Fennell",1981,1,0.00748,0.76,0.000302,0.03,0.007782,0.79,9871
14,"Fennell",1982,2,0.004156,0.79,0,0,0.004156,0.79,5288
14,"Fennell",1983,3,0.00337,0.37,0.000737,0.08,0.004107,0.45,9084
14,"Fennell",1984,0,0.031371,0.7,0.002117,0.05,0.033488,0.75,44595
14,"Fennell",1985,1,0.002924,0.61,0.000274,0.06,0.003198,0.67,4796
14,"Fennell",1986,2,0.001902,0.18,0.002383,0.23,0.004285,0.42,10309
14,"Fennell",1987,3,0.011684,0.31,0.009514,0.25,0.021198,0.56,37831
14,"Fennell",1988,0,0.016318,0.36,0.002677,0.06,0.018995,0.41,45922
14,"Fennell",1989,1,0.023293,0.78,0.002665,0.09,0.025958,0.87,29946
14,"Fennell",1990,2,0.0134,0.31,0.018198,0.42,0.031598,0.73,43460
14,"Fennell",1991,3,0.03647,0.53,0.011477,0.17,0.047947,0.7,68501
14,"Fennell",1992,0,0.014728,0.26,0.025674,0.45,0.040402,0.71,56652
14,"Fennell",1993,1,0.01207,0.59,0.000658,0.03,0.012728,0.62,20431
14,"Fennell",1994,2,0.002404,0.12,0.002122,0.1,0.004526,0.22,20407
14,"Fennell",1995,3,0.002927,0.16,0.004166,0.23,0.007093,0.38,18445
14,"Fennell",1996,0,0.00647,0.14,0.006889,0.15,0.013359,0.29,45638
14,"Fennell",1997,1,0.024801,0.69,0.004621,0.13,0.029422,0.82,36055
14,"Fennell",1998,2,0.00104,0.06,0.002576,0.14,0.003616,0.19,18849
14,"Fennell",1999,3,0.002126,0.05,0.011812,0.29,0.013938,0.34,41050
14,"Fennell",2000,0,0.002208,0.15,0.002012,0.14,0.00422,0.29,14372
14,"Fennell",2001,1,0.000675,0.08,0.000795,0.1,0.00147,0.18,8088
14,"Fennell",2002,2,0.002823,0.24,0.001807,0.15,0.00463,0.39,11828
14,"Fennell",2003,3,0.01162247,0.34,0.00471148,0.14,0.01708905,0.5,34167.93
14,"Fennell",2004,0,0.02872471,0.41,0.01077533,0.16,0.04042745,0.58,69231.26
14,"Fennell",2005,1,0.00158475,0.11,0.00158091,0.11,0.00323781,0.23,13883.28
14,"Fennell",2006,2,0.0170859,0.25,0.00678139,0.1,0.02500609,0.37,68460
14,"Fennell",2007,3,0.00516251,0.26,0.00147149,0.07,0.006634,0.34,19720.99
14,"Fennell",2008,0,0.00086417,0.08,0.00230928,0.23,0.00324699,0.32,10187.93
14,"Fennell",2009,1,0.00010731,0.07,4e-05,0.02,0.00014953,0.09,1612.03
14,"Fennell",2010,2,0.00699647,0.34,0.00160919,0.08,0.00884371,0.42,20831.35
14,"Fennell",2011,3,0.00294588,0.17,0.00264174,0.16,0.00605793,0.36,17040.15
15,"Scotch",1980,0,0.000155,0.56,1.7e-05,0.06,0.000172,0.62,279
15,"Scotch",1981,1,0.05564,0.73,0.001422,0.02,0.057062,0.75,76014
15,"Scotch",1982,2,0.014696,0.71,0.001215,0.06,0.015911,0.77,20620
15,"Scotch",1983,3,0.000492,0.63,5.4e-05,0.07,0.000546,0.7,785
15,"Scotch",1984,0,0.001039,0.68,7.7e-05,0.05,0.001116,0.73,1525
15,"Scotch",1985,1,0.021314,0.84,0.000597,0.02,0.021911,0.87,25296
15,"Scotch",1986,2,0.07014,0.68,0.007135,0.07,0.077275,0.74,103899
15,"Scotch",1987,3,0.004954,0.63,0.000845,0.11,0.005799,0.74,7888
15,"Scotch",1988,0,0.001528,0.53,0.000275,0.1,0.001803,0.63,2863
15,"Scotch",1989,1,0.034029,0.8,0.001275,0.03,0.035304,0.83,42540
15,"Scotch",1990,2,0.149483,0.6,0.018041,0.07,0.167524,0.67,250912
15,"Scotch",1991,3,0.015282,0.57,0.001544,0.06,0.016826,0.63,26780
15,"Scotch",1992,0,0.003174,0.24,0.006122,0.47,0.009296,0.71,13081
15,"Scotch",1993,1,0.007063,0.44,0.000729,0.05,0.007792,0.48,16151
15,"Scotch",1994,2,0.169903,0.55,0.030992,0.1,0.200895,0.65,311153
15,"Scotch",1995,3,0.006196,0.23,0.005651,0.21,0.011847,0.44,26662
15,"Scotch",1996,0,0.00017,0.03,0.000995,0.17,0.001165,0.2,5774
15,"Scotch",1997,1,0.008314,0.68,0.001589,0.13,0.009903,0.81,12176
15,"Scotch",1998,2,0.05355,0.29,0.019133,0.11,0.072683,0.4,181989
15,"Scotch",1999,3,0.000607,0.04,0.002487,0.17,0.003094,0.21,14507
15,"Scotch",2000,0,0.00081,0.15,0.000746,0.14,0.001564,0.29,5329
15,"Scotch",2001,1,0.000239,0.08,0.000294,0.1,0.000544,0.18,2993
15,"Scotch",2002,2,0.065078,0.34,0.021262,0.11,0.090003,0.47,191272
15,"Scotch",2003,3,0.00893632,0.5,0.00214998,0.12,0.01143108,0.64,17991.07
15,"Scotch",2004,0,0.02146058,0.42,0.00903581,0.18,0.03131773,0.61,51213.13
15,"Scotch",2005,1,0.00192779,0.1,0.00367043,0.19,0.00563641,0.3,18880.83
15,"Scotch",2006,2,0.23288322,0.34,0.07074649,0.1,0.31735532,0.47,678128.82
15,"Scotch",2007,3,0.00381841,0.22,0.00180283,0.11,0.00562124,0.33,17121.34
15,"Scotch",2008,0,0.00048205,0.12,0.00090509,0.22,0.00144831,0.35,4088.29
15,"Scotch",2009,1,0.00023274,0.04,0.00024094,0.04,0.00048091,0.08,6320.91
15,"Scotch",2010,2,0.30853625,0.3,0.10412527,0.1,0.42593497,0.42,1012864.19
15,"Scotch",2011,3,0.01203098,0.17,0.02032138,0.29,0.03330801,0.47,70871.34
16,"Gates",1952,0,0.022636,0.75,0.00032,0.01,0.022956,0.76,30026
16,"Gates",1953,1,0.000515,0.87,1e-06,0,0.000516,0.87,590
16,"Gates",1954,2,0.00025,0.83,5e-06,0.02,0.000255,0.85,300
16,"Gates",1955,3,0.000538,0.86,8e-06,0.01,0.000546,0.88,623
16,"Gates",1956,0,0.029352,0.79,0.000184,0,0.029536,0.79,37343
16,"Gates",1957,1,0.007043,0.83,0.000534,0.06,0.007577,0.89,8468
16,"Gates",1958,2,0.000352,0.84,5e-06,0.01,0.000357,0.85,418
16,"Gates",1959,3,0.001828,0.75,1.9e-05,0.01,0.001847,0.76,2429
16,"Gates",1960,0,0.008763,0.6,0.000391,0.03,0.009154,0.63,14567
16,"Gates",1961,1,0.001973,0.88,2.4e-05,0.01,0.001997,0.89,2245
16,"Gates",1962,2,0.00026,0.61,9e-06,0.02,0.000269,0.63,428
16,"Gates",1963,3,0.004519,0.5,0.000342,0.04,0.004861,0.54,8974
16,"Gates",1964,0,0.059151,0.71,0.004682,0.06,0.063833,0.77,83229
16,"Gates",1965,1,0.011733,0.86,0.000338,0.02,0.012071,0.88,13713
16,"Gates",1966,2,0.000337,0.83,6e-06,0.01,0.000343,0.84,408
16,"Gates",1967,3,0.005541,0.82,9e-05,0.01,0.005631,0.83,6769
16,"Gates",1968,0,0.085849,0.86,0.004117,0.04,0.089966,0.9,100210
16,"Gates",1969,1,0.002005,0.71,2.6e-05,0.01,0.002031,0.72,2808
16,"Gates",1970,2,0.000249,0.76,1e-06,0,0.00025,0.76,328
16,"Gates",1971,3,0.004634,0.91,1.6e-05,0,0.00465,0.92,5076
16,"Gates",1972,0,0.065367,0.83,0.004944,0.06,0.070311,0.89,78634
16,"Gates",1973,1,0.003045,0.77,0.000119,0.03,0.003164,0.8,3959
16,"Gates",1974,2,0.000224,0.7,2.8e-05,0.09,0.000252,0.78,322
16,"Gates",1975,3,0.005245,0.68,0.000494,0.06,0.005739,0.74,7721
16,"Gates",1976,0,0.105539,0.82,0.005365,0.04,0.110904,0.87,128111
16,"Gates",1977,1,0.006778,0.69,0.000408,0.04,0.007186,0.74,9768
16,"Gates",1978,2,0.004841,0.91,0.000208,0.04,0.005049,0.95,5307
16,"Gates",1979,3,0.010507,0.66,0.001553,0.1,0.01206,0.76,15888
16,"Gates",1980,0,0.035661,0.53,0.007086,0.1,0.042747,0.63,67835
16,"Gates",1981,1,0.013961,0.72,8e-04,0.04,0.014761,0.76,19431
16,"Gates",1982,2,0.003277,0.74,0.000215,0.05,0.003492,0.79,4422
16,"Gates",1983,3,0.007374,0.46,0.001342,0.08,0.008716,0.54,16100
16,"Gates",1984,0,0.041041,0.53,0.007013,0.09,0.048054,0.62,76953
16,"Gates",1985,1,0.009988,0.63,0.001354,0.09,0.011342,0.71,15920
16,"Gates",1986,2,0.002019,0.23,0.003188,0.36,0.005207,0.59,8779
16,"Gates",1987,3,0.014996,0.55,0.002661,0.1,0.017657,0.65,27074
16,"Gates",1988,0,0.051369,0.45,0.018997,0.16,0.070366,0.61,115364
16,"Gates",1989,1,0.11126,0.82,0.007686,0.06,0.118946,0.87,135972
16,"Gates",1990,2,0.013667,0.44,0.012115,0.39,0.025782,0.83,31156
16,"Gates",1991,3,0.010343,0.45,0.003653,0.16,0.013996,0.6,23155
16,"Gates",1992,0,0.133973,0.43,0.117849,0.38,0.251822,0.81,309327
16,"Gates",1993,1,0.02322,0.54,0.001841,0.04,0.025061,0.58,43013
16,"Gates",1994,2,0.007938,0.37,0.007973,0.37,0.015911,0.73,21700
16,"Gates",1995,3,0.005581,0.26,0.008317,0.39,0.013898,0.66,21079
16,"Gates",1996,0,0.027567,0.16,0.049646,0.28,0.077213,0.44,177211
16,"Gates",1997,1,0.036601,0.59,0.005133,0.08,0.041734,0.67,62553
16,"Gates",1998,2,0.004592,0.14,0.004763,0.14,0.009355,0.28,33595
16,"Gates",1999,3,0.00149,0.04,0.005673,0.17,0.007163,0.21,33458
16,"Gates",2000,0,0.059474,0.31,0.040853,0.22,0.100904,0.53,189551
16,"Gates",2001,1,0.000879,0.04,0.005958,0.3,0.007207,0.36,20128
16,"Gates",2002,2,0.002392,0.48,0.000369,0.07,0.002843,0.57,5016
16,"Gates",2003,3,0.0130255,0.34,0.00526139,0.14,0.0188845,0.49,38292.56
16,"Gates",2004,0,0.02521162,0.28,0.01904209,0.21,0.04544008,0.51,89632.9
16,"Gates",2005,1,0.00541678,0.11,0.00519701,0.11,0.01086683,0.23,47453.86
16,"Gates",2006,2,0.00439251,0.25,0.00174338,0.1,0.00642866,0.37,17599.95
16,"Gates",2007,3,0.0011974,0.26,0.00038683,0.08,0.00158423,0.35,4574.12
16,"Gates",2008,0,0.00250385,0.06,0.01128206,0.28,0.01408126,0.35,40500.58
16,"Gates",2009,1,0.0010119,0.05,0.00161217,0.07,0.00264447,0.12,22400.47
16,"Gates",2010,2,0.0049286,0.19,0.00154636,0.06,0.00659475,0.26,25705.05
16,"Gates",2011,3,0.0122763,0.1,0.02310907,0.19,0.03637041,0.3,120160.41
17,"Nadina",1952,0,0.00772,0.76,0.000365,0.04,0.008085,0.79,10182
17,"Nadina",1953,1,0.257861,0.85,0.004593,0.02,0.262454,0.86,303857
17,"Nadina",1954,2,0.015379,0.83,0.00034,0.02,0.015719,0.85,18521
17,"Nadina",1955,3,0.007301,0.85,0.000225,0.03,0.007526,0.88,8581
17,"Nadina",1956,0,0.005972,0.76,0.000285,0.04,0.006257,0.8,7839
17,"Nadina",1957,1,0.270815,0.8,0.006856,0.02,0.277671,0.82,338551
17,"Nadina",1958,2,0.009085,0.84,0.000131,0.01,0.009216,0.85,10788
17,"Nadina",1959,3,0.009168,0.73,0.00028,0.02,0.009448,0.75,12557
17,"Nadina",1960,0,0.007271,0.77,0.000389,0.04,0.00766,0.82,9396
17,"Nadina",1961,1,0.202948,0.83,0.006229,0.03,0.209177,0.85,245295
17,"Nadina",1962,2,0.00442,0.61,0.00037,0.05,0.00479,0.66,7219
17,"Nadina",1963,3,0.013651,0.5,0.001843,0.07,0.015494,0.57,27145
17,"Nadina",1964,0,0.005279,0.69,0.000418,0.05,0.005697,0.74,7650
17,"Nadina",1965,1,0.108711,0.86,0.003133,0.02,0.111844,0.88,127057
17,"Nadina",1966,2,0.010752,0.84,0.000304,0.02,0.011056,0.86,12873
17,"Nadina",1967,3,0.063751,0.82,0.002115,0.03,0.065866,0.85,77888
17,"Nadina",1968,0,0.023294,0.87,0.001217,0.05,0.024511,0.92,26781
17,"Nadina",1969,1,0.086309,0.68,0.003862,0.03,0.090171,0.71,126747
17,"Nadina",1970,2,0.025389,0.73,0.004454,0.13,0.029843,0.86,34595
17,"Nadina",1971,3,0.134124,0.84,0.007289,0.05,0.141413,0.89,159196
17,"Nadina",1972,0,0.063171,0.87,0.006201,0.09,0.069372,0.95,72875
17,"Nadina",1973,1,0.094055,0.77,0.008371,0.07,0.102426,0.84,121905
17,"Nadina",1974,2,0.022394,0.73,0.004321,0.14,0.026715,0.88,30479
17,"Nadina",1975,3,0.052382,0.68,0.007611,0.1,0.059993,0.78,77119
17,"Nadina",1976,0,0.014066,0.81,0.001547,0.09,0.015613,0.9,17406
17,"Nadina",1977,1,0.047205,0.69,0.002595,0.04,0.0498,0.73,68111
17,"Nadina",1978,2,0.020858,0.81,0.002316,0.09,0.023174,0.9,25758
17,"Nadina",1979,3,0.074164,0.49,0.018568,0.12,0.092732,0.61,152807
17,"Nadina",1980,0,0.008333,0.6,0.002343,0.17,0.010676,0.77,13898
17,"Nadina",1981,1,0.093185,0.71,0.018413,0.14,0.111598,0.85,131431
17,"Nadina",1982,2,0.025429,0.73,0.007193,0.21,0.032622,0.93,34971
17,"Nadina",1983,3,0.045827,0.48,0.019369,0.2,0.065196,0.69,94982
17,"Nadina",1984,0,0.022632,0.61,0.006577,0.18,0.029209,0.79,37085
17,"Nadina",1985,1,0.049412,0.63,0.01541,0.2,0.064822,0.82,78647
17,"Nadina",1986,2,0.001976,0.22,0.003429,0.38,0.005405,0.6,8954
17,"Nadina",1987,3,0.080951,0.55,0.026468,0.18,0.107419,0.73,146934
17,"Nadina",1988,0,0.014717,0.43,0.009891,0.29,0.024608,0.73,33919
17,"Nadina",1989,1,0.036276,0.79,0.004451,0.1,0.040727,0.89,45735
17,"Nadina",1990,2,0.009385,0.44,0.006104,0.28,0.015489,0.72,21522
17,"Nadina",1991,3,0.078472,0.45,0.036013,0.21,0.114485,0.65,175659
17,"Nadina",1992,0,0.027789,0.4,0.029468,0.43,0.057257,0.83,68658
17,"Nadina",1993,1,0.011763,0.48,0.003309,0.13,0.015072,0.61,24667
17,"Nadina",1994,2,0.003666,0.19,0.011264,0.58,0.01493,0.76,19545
17,"Nadina",1995,3,0.01326,0.28,0.010585,0.22,0.023845,0.5,47843
17,"Nadina",1996,0,0.009965,0.16,0.015336,0.24,0.025301,0.4,63955
17,"Nadina",1997,1,0.058393,0.58,0.009127,0.09,0.06752,0.67,101188
17,"Nadina",1998,2,0.002165,0.14,0.002033,0.13,0.004198,0.28,15156
17,"Nadina",1999,3,0.003347,0.05,0.012694,0.17,0.016041,0.22,73962
17,"Nadina",2000,0,0.141128,0.31,0.108764,0.24,0.251262,0.56,451556
17,"Nadina",2001,1,0.004256,0.04,0.036662,0.38,0.04271,0.44,97481
17,"Nadina",2002,2,0.002219,0.48,0.000434,0.09,0.002729,0.59,4654
17,"Nadina",2003,3,0.00419933,0.34,0.00169624,0.14,0.00608824,0.49,12345.26
17,"Nadina",2004,0,0.06580941,0.28,0.05181091,0.22,0.12070194,0.52,233144.79
17,"Nadina",2005,1,0.00844819,0.11,0.00897496,0.12,0.01780629,0.24,74010.63
17,"Nadina",2006,2,0.01330201,0.25,0.00527956,0.1,0.01946818,0.37,53298.67
17,"Nadina",2007,3,0.00099535,0.26,0.00070443,0.19,0.00169979,0.45,3802.29
17,"Nadina",2008,0,0.0121957,0.06,0.06125002,0.31,0.07488427,0.38,197269.32
17,"Nadina",2009,1,0.00138733,0.05,0.00387066,0.13,0.00528744,0.17,30711.44
17,"Nadina",2010,2,0.00918732,0.19,0.00684312,0.14,0.01622905,0.34,47916.33
17,"Nadina",2011,3,0.00325113,0.1,0.01330958,0.42,0.01673803,0.53,31822.03
18,"Upper Pitt",1952,0,0.156143,0.76,0,0,0.156143,0.76,205042
18,"Upper Pitt",1953,1,0.082979,0.81,0,0,0.082979,0.81,102002
18,"Upper Pitt",1954,2,0.0883,0.83,0,0,0.0883,0.83,105924
18,"Upper Pitt",1955,3,0.078855,0.81,0,0,0.078855,0.81,96805
18,"Upper Pitt",1956,0,0.086399,0.73,0,0,0.086399,0.73,118493
18,"Upper Pitt",1957,1,0.032243,0.72,0,0,0.032243,0.72,44578
18,"Upper Pitt",1958,2,0.041,0.8,0,0,0.041,0.8,51381
18,"Upper Pitt",1959,3,0.075789,0.83,0,0,0.075789,0.83,91520
18,"Upper Pitt",1960,0,0.090251,0.79,0,0,0.090251,0.79,114761
18,"Upper Pitt",1961,1,0.034848,0.76,0,0,0.034848,0.76,46006
18,"Upper Pitt",1962,2,0.023684,0.59,0,0,0.023684,0.59,40264
18,"Upper Pitt",1963,3,0.012277,0.49,0,0,0.012277,0.49,24957
18,"Upper Pitt",1964,0,0.03264,0.7,0,0,0.03264,0.7,46396
18,"Upper Pitt",1965,1,0.047268,0.87,0,0,0.047268,0.87,54234
18,"Upper Pitt",1966,2,0.07929,0.79,0,0,0.07929,0.79,100132
18,"Upper Pitt",1967,3,0.112147,0.92,0,0,0.112147,0.92,122429
18,"Upper Pitt",1968,0,0.085279,0.83,0,0,0.085279,0.83,102267
18,"Upper Pitt",1969,1,0.133704,0.84,0,0,0.133704,0.84,158777
18,"Upper Pitt",1970,2,0.042143,0.86,0,0,0.042143,0.86,48785
18,"Upper Pitt",1971,3,0.061738,0.8,0,0,0.061738,0.8,77190
18,"Upper Pitt",1972,0,0.068429,0.84,0,0,0.068429,0.84,81841
18,"Upper Pitt",1973,1,0.064649,0.84,0,0,0.064649,0.84,76544
18,"Upper Pitt",1974,2,0.053095,0.72,0,0,0.053095,0.72,73676
18,"Upper Pitt",1975,3,0.084811,0.68,3e-06,0,0.084814,0.68,124734
18,"Upper Pitt",1976,0,0.167567,0.82,0,0,0.167567,0.82,204092
18,"Upper Pitt",1977,1,0.044906,0.74,0.001966,0.03,0.046872,0.77,60724
18,"Upper Pitt",1978,2,0.04599,0.65,0.000138,0,0.046128,0.65,70914
18,"Upper Pitt",1979,3,0.096704,0.66,0.011606,0.08,0.10831,0.74,145852
18,"Upper Pitt",1980,0,0.018348,0.52,3.9e-05,0,0.018387,0.52,35488
18,"Upper Pitt",1981,1,0.081262,0.76,0.000227,0,0.081489,0.76,106816
18,"Upper Pitt",1982,2,0.020851,0.69,0.000625,0.02,0.021476,0.71,30184
18,"Upper Pitt",1983,3,0.0109,0.39,0.000137,0,0.011037,0.4,27889
18,"Upper Pitt",1984,0,0.029386,0.65,0.000122,0,0.029508,0.65,45305
18,"Upper Pitt",1985,1,0.005551,0.61,5.7e-05,0.01,0.005608,0.61,9168
18,"Upper Pitt",1986,2,0.006753,0.19,0.000244,0.01,0.006997,0.19,36174
18,"Upper Pitt",1987,3,0.017814,0.56,0.000186,0.01,0.018,0.57,31637
18,"Upper Pitt",1988,0,0.028949,0.42,0.002216,0.03,0.031165,0.45,68912
18,"Upper Pitt",1989,1,0.046488,0.74,0.000633,0.01,0.047121,0.75,63158
18,"Upper Pitt",1990,2,0.01057,0.45,0.000941,0.04,0.011511,0.49,23713
18,"Upper Pitt",1991,3,0.017256,0.42,0.001203,0.03,0.018459,0.45,40959
18,"Upper Pitt",1992,0,0.007655,0.45,0.000394,0.02,0.008049,0.47,17178
18,"Upper Pitt",1993,1,0.041143,0.64,0.000197,0,0.04134,0.64,64175
18,"Upper Pitt",1994,2,0.003095,0.21,0.001813,0.13,0.004908,0.34,14408
18,"Upper Pitt",1995,3,0.001399,0.15,0.002425,0.26,0.003824,0.41,9324
18,"Upper Pitt",1996,0,0.0095,0.15,0.00248,0.04,0.01198,0.19,62057
18,"Upper Pitt",1997,1,0.049683,0.57,0.001467,0.02,0.05115,0.59,86948
18,"Upper Pitt",1998,2,0.012286,0.13,0.002079,0.02,0.014365,0.16,91253
18,"Upper Pitt",1999,3,0.001726,0.04,0.001479,0.04,0.003205,0.08,39182
18,"Upper Pitt",2000,0,0.020586,0.31,0.002632,0.04,0.023218,0.35,65856
18,"Upper Pitt",2001,1,0.006197,0.04,0.004259,0.03,0.010456,0.07,141937
18,"Upper Pitt",2002,2,0.025214,0.21,0.003876,0.03,0.02909,0.24,119370
18,"Upper Pitt",2003,3,0.04197536,0.34,0.00319547,0.03,0.04517083,0.37,123399.83
18,"Upper Pitt",2004,0,0.0890816,0.56,0.00713839,0.04,0.09621999,0.6,159988.99
18,"Upper Pitt",2005,1,0.01312025,0.17,0.0017975,0.02,0.01491775,0.19,76949.75
18,"Upper Pitt",2006,2,0.02891299,0.42,0.00113631,0.02,0.0300493,0.44,68865.3
18,"Upper Pitt",2007,3,0.00239253,0.05,0.00032835,0.01,0.00272088,0.06,44549.88
18,"Upper Pitt",2008,0,0.00185698,0.08,0.00046492,0.02,0.00232189,0.1,22220.56
18,"Upper Pitt",2009,1,0.00161709,0.05,0.00013601,0,0.0017531,0.05,32787.1
18,"Upper Pitt",2010,2,0.00226635,0.12,0.00048871,0.02,0.00275505,0.14,19573.05
18,"Upper Pitt",2011,3,0.00827803,0.13,0.00160521,0.02,0.00988324,0.15,65880.24
19,"Harrison",1952,0,0.055719,0.68,8.2e-05,0,0.055801,0.68,81595
19,"Harrison",1953,1,0.097119,0.82,3.7e-05,0,0.097156,0.82,118186
19,"Harrison",1954,2,0.233947,0.89,3.3e-05,0,0.23398,0.89,262780
19,"Harrison",1955,3,0.043401,0.89,2.6e-05,0,0.043427,0.89,49022
19,"Harrison",1956,0,0.015412,0.86,9e-06,0,0.015421,0.86,18007
19,"Harrison",1957,1,0.020298,0.84,1.5e-05,0,0.020313,0.84,24106
19,"Harrison",1958,2,0.13121,0.9,1.5e-05,0,0.131225,0.9,145926
19,"Harrison",1959,3,0.175962,0.86,0.00093,0,0.176892,0.86,204760
19,"Harrison",1960,0,0.02215,0.56,0.000288,0.01,0.022438,0.57,39648
19,"Harrison",1961,1,0.052935,0.54,0.001979,0.02,0.054914,0.56,97687
19,"Harrison",1962,2,0.009978,0.54,0.000379,0.02,0.010357,0.56,18519
19,"Harrison",1963,3,0.021757,0.48,0.000897,0.02,0.022654,0.5,44912
19,"Harrison",1964,0,0.0036,0.61,0.000144,0.02,0.003744,0.63,5946
19,"Harrison",1965,1,0.04266,0.73,0.001058,0.02,0.043718,0.74,58752
19,"Harrison",1966,2,0.092128,0.73,0.001212,0.01,0.09334,0.74,125986
19,"Harrison",1967,3,0.092845,0.82,0.000217,0,0.093062,0.82,113610
19,"Harrison",1968,0,0.013076,0.7,0.000319,0.02,0.013395,0.71,18774
19,"Harrison",1969,1,0.051911,0.77,0.000191,0,0.052102,0.78,67061
19,"Harrison",1970,2,0.05016,0.79,0.000368,0.01,0.050528,0.8,63194
19,"Harrison",1971,3,0.063705,0.94,0.000202,0,0.063907,0.94,67697
