SpeciesId,StatArea/CU,CU_Name,BroodYear,Escape,TR2,TR3,TR4,TR5,TR6,TR7,Total,Total ER,Age2,Age3,Age4,Age5,Age6,Age7
CM,CM_18,Hecate Lowlands,1976,44475.48265,,45473.76614,78534.36972,9458.405338,220.6063919,0,133687.1476,0.295060338,,0.29092,0.64515,0.06267,0.00124,0
CM,CM_18,Hecate Lowlands,1977,108475.4816,,35414.48379,97360.40121,11085.47119,191.5411914,0,144051.8974,0.420783086,,0.29092,0.64515,0.06267,0.00124,0
CM,CM_18,Hecate Lowlands,1978,111804.4827,,43903.94119,114108.6562,9624.944866,201.4662657,0,167839.0085,0.418569986,,0.29092,0.64515,0.06267,0.00124,0
CM,CM_18,Hecate Lowlands,1979,91315.7504,,51456.44091,99074.68123,10123.67985,371.7097143,0,161026.5117,0.415792064,,0.29092,0.64515,0.06267,0.00124,0
CM,CM_18,Hecate Lowlands,1980,60249.06812,,44676.98288,104208.4259,18678.41314,383.4520455,0,167947.274,0.505060515,,0.29092,0.64515,0.06267,0.00124,0
CM,CM_18,Hecate Lowlands,1981,82514.57959,,46992.00648,192266.8497,19268.46529,200.210308,0,258727.5318,0.453223467,,0.29092,0.64515,0.06267,0.00124,0
CM,CM_18,Hecate Lowlands,1982,111993.467,,86701.29087,198340.5705,10060.56798,305.1988769,0,295407.6282,0.366807694,,0.29092,0.64515,0.06267,0.00124,0
CM,CM_18,Hecate Lowlands,1983,86066.30238,,89440.18961,103558.7818,15336.24356,230.1860363,0,208565.401,0.439556299,,0.29092,0.64515,0.06267,0.00124,0
CM,CM_18,Hecate Lowlands,1984,95607.05744,,46699.05434,157864.119,11566.84833,356.3042176,0,216486.3259,0.408099582,,0.29092,0.64515,0.06267,0.00124,0
CM,CM_18,Hecate Lowlands,1985,177644.0595,,71187.63803,119063.7273,17904.28693,193.8100424,0,208349.4623,0.403915527,,0.29092,0.64515,0.06267,0.00124,0
CM,CM_18,Hecate Lowlands,1986,165519.7129,,53690.89298,184298.3566,9738.954629,109.3864313,0,247837.5906,0.461606638,,0.29092,0.64515,0.06267,0.00124,0
CM,CM_18,Hecate Lowlands,1987,93611.90165,,83107.95876,100248.2444,5496.66817,152.2402841,0,189005.1116,0.416815913,,0.29092,0.64515,0.06267,0.00124,0
CM,CM_18,Hecate Lowlands,1988,137353.8399,,45206.19238,56580.13157,7650.074276,143.7440303,0,109580.1423,0.438669157,,0.29092,0.64515,0.06267,0.00124,0
CM,CM_18,Hecate Lowlands,1989,123089.8088,,25514.38509,78746.28695,7223.137525,233.0694351,0,111716.879,0.333033296,,0.29092,0.64515,0.06267,0.00124,0
CM,CM_18,Hecate Lowlands,1990,167412.5278,,35510.04627,74351.59969,11711.73911,224.5503633,0,121797.9354,0.413958971,,0.29092,0.64515,0.06267,0.00124,0
CM,CM_18,Hecate Lowlands,1991,87058.4904,,33528.29508,120555.1653,11283.65575,163.6321333,0,165530.7483,0.439731911,,0.29092,0.64515,0.06267,0.00124,0
CM,CM_18,Hecate Lowlands,1992,48537.98429,,54363.44574,116148.6754,8222.5147,442.5532643,0,179177.1891,0.446548824,,0.29092,0.64515,0.06267,0.00124,0
CM,CM_18,Hecate Lowlands,1993,72527.13728,,52376.37223,84638.72097,22238.30153,113.0611843,0,159366.4559,0.405800911,,0.29092,0.64515,0.06267,0.00124,0
CM,CM_18,Hecate Lowlands,1994,71831.89161,,38167.1951,228910.676,5681.324513,87.05504598,0,272846.2506,0.376712357,,0.29092,0.64515,0.06267,0.00124,0
CM,CM_18,Hecate Lowlands,1995,123599.566,,103225.5489,58480.8976,4374.51606,149.2557822,0,166230.2183,0.338556652,,0.29092,0.64515,0.06267,0.00124,0
CM,CM_18,Hecate Lowlands,1996,124997.7102,,26371.52125,45029.22253,7500.103056,202.7077624,0,79103.5546,0.305696544,,0.29092,0.64515,0.06267,0.00124,0
CM,CM_18,Hecate Lowlands,1997,104520.9981,,20305.58947,77202.55335,10186.06506,229.8269513,0,107924.0348,0.203297854,,0.29092,0.64515,0.06267,0.00124,0
CM,CM_18,Hecate Lowlands,1998,275959.1958,,34813.9112,104850.5901,11548.8043,260.016477,0,151473.3221,0.222249402,,0.29092,0.64515,0.06267,0.00124,0
CM,CM_18,Hecate Lowlands,1999,67858.51431,,47281.58558,118877.9906,13065.82797,144.5643396,0,179369.9685,0.251396509,,0.29092,0.64515,0.06267,0.00124,0
CM,CM_18,Hecate Lowlands,2000,54310.91464,,53607.1364,134493.5227,7264.358066,166.9484483,0,195531.9656,0.221866346,,0.29092,0.64515,0.06267,0.00124,0
CM,CM_18,Hecate Lowlands,2001,88380.94461,,60648.84325,74775.90467,8389.159526,86.30686906,0,143900.2143,0.26143537,,0.29092,0.64515,0.06267,0.00124,0
CM,CM_18,Hecate Lowlands,2002,118509.8141,,33719.63222,86354.08488,4336.92017,105.9420021,0,124516.5793,0.27080284,,0.29092,0.64515,0.06267,0.00124,0
CM,CM_18,Hecate Lowlands,2003,128605.8586,,38940.72556,44642.22802,5323.585607,178.0716285,0,89084.61082,0.302055598,,0.29092,0.64515,0.06267,0.00124,0
CM,CM_18,Hecate Lowlands,2004,144751.9162,,20131.07721,54798.5006,8948.09933,122.7560884,0,84000.43323,0.305640338,,0.29092,0.64515,0.06267,0.00124,0
CM,CM_18,Hecate Lowlands,2005,84611.20892,,24710.972,92107.54982,6168.493443,172.0573668,0,123159.0726,0.269991772,,0.29092,0.64515,0.06267,0.00124,0
CM,CM_18,Hecate Lowlands,2006,112062.028,,41535.20734,63495.58674,8645.882683,112.4067267,0,113789.0835,0.162784766,,0.29092,0.64515,0.06267,0.00124,0
CM,CM_18,Hecate Lowlands,2007,57828.05797,,28632.85763,88996.67299,5648.438017,123.7720369,0,123401.7407,0.164292544,,0.29092,0.64515,0.06267,0.00124,0
CM,CM_18,Hecate Lowlands,2008,74997.28836,,40132.38081,58142.37939,6219.544855,93.40730866,,104587.7124,0.117045313,,0.29092,0.64515,0.06267,0.00124,0
CM,CM_18,Hecate Lowlands,2009,122691.5932,,26218.869,64021.08609,4693.71726,,,94933.67235,0.140628183,,0.29092,0.64515,0.06267,0.00124,0
CM,CM_18,Hecate Lowlands,2010,88804.43747,,28869.82761,48314.9304,,,,77184.75801,0.097696467,,0.29092,0.64515,0.06267,0.00124,0
CM,CM_18,Hecate Lowlands,2011,113838.7065,,21787.25474,,,,,21787.25474,0.174764862,,0.29092,0.64515,0.06267,0.00124,0
CM,CM_18,Hecate Lowlands,2012,75080.37016,,,,,,,,0.166903835,,0.29092,0.64515,0.06267,0.00124,0
CM,CM_19,Mussel-Kynock,1954,164085.2983,,45165.68894,303040.1274,4089.053782,247.3868413,0,352542.2569,0.485072794,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1955,106047.7205,,127258.9297,40838.77765,11726.13628,115.312088,0,179939.1557,0.321571508,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1956,49513.11782,,17149.87114,117112.9307,5465.792972,324.2203494,0,140052.8151,0.522091016,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1957,71258.33579,,49180.50405,54588.74247,15368.04456,223.9505158,0,119361.2416,0.564739598,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1958,257315.8646,,22924.0431,153485.9134,10615.25445,324.6071209,0,187349.8181,0.44217186,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1959,41878.48206,,64455.00547,106018.1742,15386.37753,120.8638488,0,185980.421,0.326322267,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1960,110958.1753,,44521.36255,153669.011,5728.946434,224.0466144,0,204143.3666,0.377572958,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1961,43574.87011,,64531.89564,57216.94603,10619.80952,265.1600267,0,132633.8112,0.475594779,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1962,144467.8587,,24027.73314,106063.6672,12568.58527,419.5094073,0,143079.4951,0.381646664,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1963,90973.7752,,44540.46694,125526.7567,19884.74591,174.3851078,0,190126.3546,0.436271629,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1964,137889.1766,,52713.81331,198595.7534,8265.854108,455.106614,0,260030.5275,0.410508051,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1965,53604.40317,,83398.47018,82553.91002,21572.0535,192.7936684,0,187717.2274,0.384525892,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1966,112424.0381,,34667.75942,215447.4711,9138.41988,381.4890244,0,259635.1394,0.303651672,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1967,157580.1119,,90475.19486,91268.5226,18082.57975,552.0307304,0,200378.3279,0.175294117,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1968,194804.1748,,38327.38127,180596.9041,26166.25662,407.9529685,0,245498.495,0.35558996,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1969,80417.80988,,75840.01804,261331.3478,19336.97071,141.9205318,0,356650.257,0.360046248,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1970,120561.0487,,109743.7092,193124.9353,6727.033207,78.394593,0,309674.0723,0.632379592,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1971,81436.85028,,81101.05013,67185.17975,3715.903708,29.70470917,0,152031.8383,0.413816022,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1972,118310.3758,,28213.80172,37112.00033,1408.003215,303.1659765,0,67036.97124,0.569625503,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1973,212838.6405,,15584.84509,14062.20932,14370.06729,124.926577,0,44142.04827,0.46495173,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1974,162512.8897,,5905.296184,143518.7733,5921.519748,250.088254,0,155595.6775,0.447180368,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1975,72225.05695,,60269.39613,59140.24153,11854.18324,295.8654946,0,131559.6864,0.293766352,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1976,39581.09723,,24835.4035,118391.7794,14024.02445,248.328656,0,157499.536,0.299339779,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1977,15114.05586,,49717.5449,140062.7252,11770.7783,97.35272928,0,201648.4011,0.293907725,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1978,125517.4032,,58818.06033,117558.7858,4614.519368,98.80792442,0,181090.1734,0.425448149,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1979,51334.56943,,49367.73682,46086.78204,4683.495618,287.577304,0,100425.5918,0.429755867,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1980,60942.73569,,19353.72258,46775.67142,13631.16421,431.764313,0,80192.32252,0.661830533,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1981,117225.8507,,19643.01538,136139.0957,20465.62843,210.4221935,0,176458.1617,0.450161917,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1982,102654.396,,57170.36803,204397.2258,9974.011972,339.66751,0,271881.2733,0.426337507,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1983,47072.80861,,85834.74542,99613.8664,16100.23997,181.8965861,0,201730.7484,0.328991963,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1984,47776.373,,41831.93207,160798.5992,8621.89818,197.5528445,0,211449.9823,0.328992858,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1985,123536.2227,,67525.90099,86109.84385,9364.004829,256.199616,0,163255.9493,0.403863859,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1986,171671.6623,,36161.04131,93521.51659,12143.8618,61.08098046,0,141887.5007,0.448230601,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1987,80878.92439,,39273.50549,121284.8982,2895.238474,65.70208523,0,163519.3443,0.466604232,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1988,120948.5705,,50932.48367,28915.73615,3114.27884,210.4632874,0,83172.96194,0.505857197,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1989,110953.1556,,12142.89891,31103.36715,9975.959824,334.2824157,0,53556.5083,0.153511909,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1990,87333.96708,,13061.57454,99633.32026,15844.9865,177.3294357,0,128717.2107,0.386512606,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1991,130685.8639,,41840.10154,158249.2956,8405.415254,159.408893,0,208654.2213,0.292126131,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1992,29697.91695,,66455.34423,83947.75488,7555.981529,499.3894474,0,158458.4701,0.325276664,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1993,37147.94602,,35253.09183,75464.16996,23671.05981,231.0519546,0,134619.3735,0.215376349,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1994,98343.77747,,31690.48793,236410.9644,10951.86265,204.9294687,0,279258.2445,0.351550323,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1995,191370.7212,,99278.62215,109379.9953,9713.656814,415.3213397,0,218787.5956,0.205547924,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1996,109278.8871,,45933.12857,97013.61046,19686.2315,341.6387292,0,162974.6093,0.144812837,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1997,101673.2835,,40739.97837,196613.1222,16193.67577,623.5961531,0,254170.3725,0.114884298,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1998,267972.6008,,82565.88232,161731.7744,29558.45766,428.9648168,0,274285.0792,0.255342149,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,1999,131791.2461,,67917.77937,295210.4189,20332.93232,442.6846113,0,383903.8152,0.208442151,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,2000,127124.7819,,123970.9152,203071.9443,20983.25058,196.1421149,0,348222.2522,0.139141942,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,2001,210851.3401,,85278.20558,209566.895,9297.136246,95.91125431,0,304238.1481,0.295472643,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,2002,159465.7342,,88005.70073,92853.67719,4546.193454,46.35044469,0,185451.9218,0.352252089,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,2003,252815.0767,,38993.05244,45404.38779,2197.011078,53.67328828,0,86648.1246,0.437392802,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,2004,177077.5782,,19067.15736,21942.30052,2544.113865,56.36819038,0,43609.93993,0.427141129,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,2005,178435.7863,,9214.468404,25408.93467,2671.852224,367.1650637,0,37662.42037,0.440637592,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,2006,121901.5535,,10670.24971,26684.70133,17403.62402,188.3998242,0,54946.97488,0.13752974,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,2007,60726.02816,,11205.99625,173815.9411,8930.151667,199.3492235,0,194151.4383,0.121359843,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,2008,31737.14159,,72992.41466,89188.47678,9449.153192,128.8658659,,171758.9105,0.049789891,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,2009,33646.40693,,37453.88505,94371.92238,6108.242045,,,137934.0495,0.130066146,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,2010,38895.0681,,39630.62562,61005.10093,,,,100635.7266,0.042439582,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,2011,206392.0264,,25618.53415,,,,,25618.53415,0.219923299,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_19,Mussel-Kynock,2012,108961.8205,,,,,,,,0.197399179,,0.27588,0.65695,0.06577,0.00138,0
CM,CM_20,Douglas-Gardner,1954,162270.3069,,50693.61114,367623.2157,8735.397057,172.9681088,0,427225.192,0.531150911,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1955,93519.23231,,106830.6781,58217.55127,18219.30746,118.2888383,0,183385.8256,0.288924053,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1956,65530.1034,,16917.92088,121423.6124,12459.75764,375.1117182,0,151176.4026,0.566926066,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1957,122121.9602,,35285.49419,83038.76449,39511.76765,312.3268953,0,158148.3532,0.514547024,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1958,248798.4866,,24130.92302,263328.4262,32898.43297,285.2881413,0,320643.0703,0.530691544,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1959,48749.95739,,76522.79051,219253.4805,30050.35088,283.9890019,0,326110.6109,0.419323994,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1960,110887.5901,,63714.68664,200272.2752,29913.5082,830.7155185,0,294731.1856,0.366723502,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1961,58179.46509,,58198.78083,199360.2793,87502.03462,476.8542733,0,345537.949,0.514149762,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1962,240920.7239,,57933.75638,583162.294,50228.65012,1036.007828,0,692360.7083,0.365560826,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1963,181838.3248,,169465.9658,334751.6999,109126.1579,121.915045,0,613465.7386,0.424887906,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1964,183242.5138,,97278.27176,727277.4956,12841.71807,240.6184281,0,837638.1039,0.36551847,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1965,152694.1773,,211345.597,85584.3616,25345.1411,113.8835056,0,322388.9832,0.468874176,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1966,574083.7379,,24870.66918,168914.1365,11995.72926,751.3759086,0,206531.9109,0.317347973,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1967,415676.3429,,49086.15934,79946.22093,79144.92903,467.452609,0,208644.7619,0.138914864,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1968,721248.6054,,23232.23514,527465.8878,49238.34149,507.2593771,0,600443.7238,0.312300969,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1969,77807.07914,,153280.6853,328151.7315,53431.32105,83.96034534,0,534947.6983,0.369567967,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1970,77488.1012,,95360.33225,356096.0827,8843.823043,83.96299912,0,460384.201,0.681886136,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1971,71556.34028,,103480.9129,58940.16243,8844.102574,120.0824768,0,171385.2604,0.37932571,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1972,344397.7717,,17127.91045,58942.02538,12648.68755,432.1618647,0,89150.78525,0.547228034,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1973,346966.139,,17128.45182,84297.89869,45521.04975,180.0250552,0,147127.4253,0.266794071,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1974,352372.9674,,24496.82526,303377.629,18962.63915,282.895971,0,347119.9894,0.313802767,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1975,75670.68509,,88161.02041,126377.5888,29798.37561,139.1091788,0,244476.094,0.109713245,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1976,75022.76851,,36725.11126,198592.9716,14652.8335,208.124492,0,250179.0409,0.117364062,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1977,83804.91295,,57710.77808,97654.64353,21922.44649,51.05960878,0,177338.9277,0.310607896,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1978,262421.4049,,28378.27248,146103.3934,5378.278791,133.6179429,0,179993.5626,0.400168487,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1979,108286.9726,,42457.39636,35843.84536,14074.42332,310.3118903,0,92685.97693,0.405817684,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1980,118494.4134,,10416.16019,93799.79593,32686.18578,422.839454,0,137324.9814,0.586240884,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1981,80863.60932,,27258.06036,217838.947,44539.08916,164.308185,0,289800.4047,0.425785972,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1982,126119.7197,,63303.62563,296833.2967,17307.12882,1198.317158,0,378642.3684,0.401400611,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1983,23615.14614,,86259.24863,115344.3459,126222.7407,361.8410325,0,328188.1762,0.543133181,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1984,114250.7651,,33518.86975,841218.6451,38113.92209,649.3125435,0,913500.7495,0.155361646,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1985,213267.7973,,244456.7003,254012.4048,68394.25458,259.4802411,0,567122.84,0.321103876,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1986,292682.9485,,73815.57064,455817.4055,27331.91873,200.9418736,0,557165.8368,0.31624836,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1987,99865.83584,,132459.7589,182155.1293,21165.87735,197.8604847,0,335978.626,0.399608956,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1988,570249.3932,,52933.96919,141061.1952,20841.30439,496.311108,0,215332.7799,0.529922443,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1989,353221.3954,,40992.14221,138898.0603,52278.10338,552.2412724,0,232720.5471,0.035714468,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1990,453759.8296,,40363.53889,348410.3978,58169.41403,186.2359368,0,447129.5867,0.309682765,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1991,194211.6106,,101247.466,387673.3732,19616.85201,115.7974177,0,508653.4887,0.260654626,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1992,144020.4233,,112657.2196,130737.6277,12197.328,1784.063184,0,257376.2384,0.29200515,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1993,183786.8966,,37992.13112,81289.78722,187921.322,208.4171252,0,307411.6575,0.082445354,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1994,384346.3538,,23622.67321,1252412.355,21953.27052,177.2349223,0,1298165.534,0.23502854,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1995,516271.4269,,363948.8895,146308.8219,18668.74515,262.3990054,0,529188.8556,0.076523834,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1996,158785.605,,42517.09354,124418.9155,27639.3619,1327.206914,0,195902.5778,0.157782807,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1997,105816.15,,36155.92415,184204.1018,139799.1283,1525.003239,0,361684.1574,0.097328888,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1998,1146392.294,,53529.39709,931699.2536,160633.6745,730.464867,0,1146592.79,0.365254706,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,1999,162435.896,,270750.2105,1070552.274,76942.29932,535.5360378,0,1418780.32,0.230116397,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,2000,147620.8245,,311100.6608,512786.3366,56409.79598,474.2679345,0,880771.0613,0.17723693,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,2001,176703.9431,,149014.8329,375946.2985,49956.22243,120.2131448,0,575037.567,0.33478732,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,2002,844892.0128,,109249.3517,332936.09,12662.45125,24.40670161,0,454872.2997,0.371161632,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,2003,698617.4005,,96750.65864,84389.62764,2570.839236,110.8205629,0,183821.9461,0.547472376,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,2004,412519.09,,24523.48154,17133.50453,11673.09929,51.99816021,0,53382.08352,0.442145191,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,2005,155094.4491,,4978.967128,77796.03516,5477.139542,193.9374001,0,88446.07923,0.713922293,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,2006,384568.6175,,22607.39483,36502.70847,20428.07281,271.9111025,0,79810.08721,0.19901102,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,2007,98696.98461,,10607.62468,136144.0548,28641.3028,33.62676266,0,175426.6091,0.18898593,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,2008,22247.32847,,39563.22961,190881.594,3542.019,46.78816296,,234033.6307,0.099579782,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,2009,84009.04261,,55469.86491,23605.98739,4928.353166,,,84004.20546,0.251171877,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,2010,50705.77456,,6859.859583,32845.2904,,,,39705.14998,0.036734721,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,2011,183673.2606,,9544.785245,,,,,9544.785245,0.064463299,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_20,Douglas-Gardner,2012,262745.4906,,,,,,,,0.045480526,,0.20151,0.69344,0.10405,0.00098,0
CM,CM_21,East HG,1954,202372.9746,,39268.54394,150014.6806,3222.502011,348.8354438,0,192854.5619,0.394951876,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1955,33683.04143,,47562.12573,19474.91809,30130.66145,405.6886843,0,97573.39396,0.567079358,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1956,90343.66152,,6174.519049,182092.1016,35041.3601,669.7678728,0,223977.7487,0.228169845,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1957,166952.9976,,57732.26594,211769.4932,57851.20001,645.6013873,0,327998.5605,0.091937436,,0.21358,0.67365,0.11146,0.00129,0
