"stk","alpha","beta","sigma","gamma"
5,3.47954724609635,0.000140205284654414,1.11439047646923,0.402829233617145
1,3.59921765796943,0.000210471931061507,0.630446333689255,0.494072640828421
2,3.62640583419199,0.000475751118327339,0.751073547115015,0.494072640828421
3,3.08652249559271,0.000130549362136166,0.530416548461443,0.494072640828421
4,2.7779607441396,4.00068726843918e-05,0.592164328285752,0.494072640828421
5,4.04127872198422,0.000166545286757681,0.759328857796691,0.494072640828421
1,2.71766078868621,0.000185476904192696,0.482040683759392,0.360156265609975
2,3.52431799655471,0.000400454372597967,0.680092650385066,0.360156265609975
3,2.59154516905299,0.000126384930899536,0.464992194101441,0.360156265609975
4,2.43875804239905,4.68329764839465e-05,0.731620149176921,0.360156265609975
5,3.15641924379134,0.000139064388218227,0.722008207970004,0.360156265609975
1,3.38263249883028,0.000159535971059871,0.441464786419363,0.501372648924115
2,3.92722999639231,0.000451999926033146,0.684001547934979,0.501372648924115
3,3.10133982459966,0.000110767929322567,0.759237279780106,0.501372648924115
4,3.00338644123959,4.55892260668637e-05,0.671678695797257,0.501372648924115
5,3.89068575217299,0.000144677318311507,0.804137196826433,0.501372648924115
1,3.43681561849693,0.000168509601449315,0.5582957043298,0.505474889316656
2,3.1536603974195,0.000263052751028812,0.552996237234564,0.505474889316656
3,3.40604596495697,0.000108990048572581,0.707358611215381,0.505474889316656
4,2.81271514316197,3.90003278470321e-05,0.46678857933838,0.505474889316656
5,3.95108726499771,0.000137596241918134,0.750953367903193,0.505474889316656
1,3.37866325988631,0.000170417424121191,0.559473230880583,0.50029548113032
2,3.12313289176684,0.000330599882417486,0.522077718762951,0.50029548113032
3,3.13545039392439,0.000126348122944412,0.53098148282047,0.50029548113032
4,2.7906620676052,3.71572888306197e-05,0.469468065887607,0.50029548113032
5,3.92613434735504,0.000160095755721916,0.759296868673463,0.50029548113032
1,2.89806915548565,0.000153085972788453,0.639442725683304,0.39197643537103
2,2.6940575271587,0.000284852729567835,0.540674556241278,0.39197643537103
3,3.02377719337314,0.000147281741176773,0.72874036608529,0.39197643537103
4,2.42360220334692,3.7774192098262e-05,0.432879594107974,0.39197643537103
5,3.132908033806,0.00013661834849927,0.835304076191722,0.39197643537103
1,2.8398580792882,0.000188096782231308,0.563798032419916,0.384886570830933
2,2.40904229159204,0.000210922995541737,0.583342666155099,0.384886570830933
3,2.68750889990629,0.000123156410016876,0.529171275728574,0.384886570830933
4,2.69771028653966,4.12817758055733e-05,0.684267161145169,0.384886570830933
5,3.49459223764934,0.000126267900762532,0.999417517398665,0.384886570830933
1,2.4924442552992,0.000181676600314744,0.585728983888359,0.331603252771914
2,3.01376047761053,0.000426741548632927,0.654654977471802,0.331603252771914
3,2.71003347370027,9.86916205719616e-05,0.744405744361927,0.331603252771914
4,2.45552900096024,4.73910197177937e-05,0.665363202994302,0.331603252771914
5,3.14991957411105,0.000139975956865067,0.863851174858557,0.331603252771914
1,2.88129451973718,0.000172420228311661,0.587181315789596,0.360383064824296
2,3.11168778613021,0.000377865533262998,0.688362937532985,0.360383064824296
3,2.12982155915248,0.000100090780472204,0.725634970053027,0.360383064824296
4,2.80743468346306,4.09066300184706e-05,0.877998065978863,0.360383064824296
5,3.7014224376557,0.000127330665230623,1.02949143919257,0.360383064824296
1,2.79404119087888,0.000200052149896054,0.569862990004308,0.335763236370831
2,3.02040093529662,0.000384162899715934,0.633053812417865,0.335763236370831
3,2.51500609208744,9.64594247082265e-05,0.769696082464614,0.335763236370831
4,2.39750042038487,4.3011121391573e-05,0.833998035810366,0.335763236370831
5,3.29927733793871,0.000149082348744139,1.11452007110363,0.335763236370831
1,2.80087928551896,0.000185289437120462,0.554906457292761,0.357426533258554
2,3.05821050872124,0.000381837816551272,0.623760373974703,0.357426533258554
3,2.44830565045867,9.89871603542511e-05,0.763034744691215,0.357426533258554
4,2.29043856259778,4.25031320465259e-05,0.884716576137735,0.357426533258554
5,3.15390650797151,0.000154724693587527,1.03346247905439,0.357426533258554
1,2.86435061962799,0.00015231811895134,0.525783759454089,0.393349785589615
2,3.48126707067353,0.000457515507223406,0.657657019201191,0.393349785589615
3,2.75727202318818,0.000126936759363986,0.660431488310157,0.393349785589615
4,2.78697838042221,4.78826387292405e-05,0.689504133031508,0.393349785589615
5,3.27702539920369,0.000165281885783582,0.896476220113826,0.393349785589615
1,1.94511736069514,0.000150813115835381,0.4952080126926,0.230972894748935
2,2.102939204434,0.000325899911752167,0.576148589030701,0.230972894748935
3,1.97239171564267,0.000122803877154333,0.650200815079702,0.230972894748935
4,1.78989437385703,4.1038667417574e-05,0.912046737260946,0.230972894748935
5,2.48400457850786,0.000166490275598588,0.684222876584659,0.230972894748935
1,2.52602837321146,0.000147052131735712,0.590666243895439,0.338275369830392
2,2.57002155641746,0.000318202327346983,0.489734432917654,0.338275369830392
3,2.66473700948901,0.000126092737748002,0.584198417031676,0.338275369830392
4,2.38441157003139,4.87772742348257e-05,0.592034015953684,0.338275369830392
5,3.13382324430518,0.000128707000772637,0.598257381051077,0.338275369830392
1,2.58086793323359,0.000150647564327092,0.578219280444966,0.336933981161513
2,2.56525585836426,0.000289260739724089,0.484390346782816,0.336933981161513
3,2.71253650062833,0.000136972564653177,0.642331944780722,0.336933981161513
4,2.34251100142456,4.74967062032142e-05,0.590990664817117,0.336933981161513
5,3.01972158488017,0.000139165602926327,0.568820802196244,0.336933981161513
1,3.20023281111532,0.00012860573852386,0.509494663487366,0.493645906412606
2,3.14306803774083,0.000338520275326046,0.538182473651214,0.493645906412606
3,3.27431361737463,9.20732222702405e-05,0.527604654885901,0.493645906412606
4,2.97247413304851,4.32961290692862e-05,0.530478856470788,0.493645906412606
5,3.74358641164591,0.000150865128547653,0.61946034401184,0.493645906412606
1,3.22434211408824,0.000117248164057305,0.479682758769408,0.532742049931318
2,4.06433326070683,0.000391232843687998,0.599608888588538,0.532742049931318
3,3.42512897879785,9.03948340311899e-05,0.592028317215908,0.532742049931318
4,3.11492584810689,4.93661337197659e-05,0.406772026395646,0.532742049931318
5,3.94344620744204,0.000169718073932358,0.707768105942409,0.532742049931318
1,2.8294252739772,0.000119574756259321,0.669925473618699,0.427210257979315
2,3.45824043938921,0.000417274679461152,0.592363942789129,0.427210257979315
3,3.3745213717827,8.81883126546271e-05,1.46721949492161,0.427210257979315
4,2.63123664720942,4.65233634709616e-05,0.544662060002934,0.427210257979315
5,3.61700817032977,0.000173378378311572,0.777837810619387,0.427210257979315
1,2.72803603151747,0.000119263041352022,0.59428586233351,0.47049979623979
2,3.58588879306123,0.000404229115404539,0.689989728107468,0.47049979623979
3,3.29026135477973,9.960813956755e-05,0.951079510589812,0.47049979623979
4,2.97499381912968,5.21292011028913e-05,0.484776621490017,0.47049979623979
5,3.94492509591751,0.000146501579315693,0.672837120607227,0.47049979623979
1,3.96998704580857,0.000167264674329917,0.662700899814054,0.595262105321984
2,3.6917937102051,0.000288131236140852,0.507133208159862,0.595262105321984
3,3.75832079046977,0.000110951816114965,0.85853959282948,0.595262105321984
4,3.38680265163956,5.3214452989677e-05,0.395440475370846,0.595262105321984
5,4.47419688006664,0.000146530472930892,0.900762472000462,0.595262105321984
1,3.9609426146454,0.000221475463604231,0.578004444368054,0.614619454728618
2,4.00937045052163,0.000296420258831097,0.678876010048311,0.614619454728618
3,3.70776045333005,0.000117647728090941,0.696958269209605,0.614619454728618
4,3.52053519668469,4.74469442542003e-05,0.62026193931813,0.614619454728618
5,4.32863182379243,0.00013329134538226,0.862549252987139,0.614619454728618
1,2.70540967819098,0.000166947811075134,0.434746497618781,0.403236089988627
2,3.26717209499153,0.000433600396261093,0.549281719077337,0.403236089988627
3,2.58715472507806,0.000103064778759176,0.715384539805152,0.403236089988627
4,2.39402318725459,3.94658141782825e-05,0.503519326324497,0.403236089988627
5,3.47611279586917,0.000179193260723316,0.747968093030263,0.403236089988627
1,2.83143404993765,0.000148157023690739,0.383839416227811,0.418030612820304
2,3.33044047817655,0.000377920087491387,0.472835837982864,0.418030612820304
3,2.52338007173603,0.000106365674040043,0.642619157200667,0.418030612820304
4,2.54230151390967,4.49138020747367e-05,0.586923875602836,0.418030612820304
5,3.46535820368517,0.000161888597084815,0.600220252196541,0.418030612820304
1,2.51769435585089,0.000130622089420563,0.467770190387031,0.414271215419485
2,3.06298060581168,0.000360029182116966,0.424613969006132,0.414271215419485
3,2.67477632315337,0.000112481694265748,0.673763842091583,0.414271215419485
4,2.58377067970712,4.69162768862471e-05,0.554215946567746,0.414271215419485
5,3.46434427628147,0.000169519481151818,0.703894698107994,0.414271215419485
1,3.63603090174891,0.000164026207581498,0.646096171586273,0.502434623509011
2,3.39296882969365,0.000367618794608757,0.480704656806927,0.502434623509011
3,3.09477444730402,9.80202195990144e-05,0.857424528167143,0.502434623509011
4,2.87623650449237,3.91064087297492e-05,0.589722947147081,0.502434623509011
5,3.80011197005611,0.000150277997319759,0.573397026888419,0.502434623509011
1,3.4790396174886,0.00014461596224013,0.705707301445182,0.515121631337506
2,3.21565647491389,0.000306089281742513,0.522665773330309,0.515121631337506
3,3.30004913670852,9.63536069279958e-05,0.796287613297097,0.515121631337506
4,2.84725706568825,4.18518725925995e-05,0.558651386937074,0.515121631337506
5,3.73970350581557,0.000176224784607984,0.716838673480687,0.515121631337506
1,3.81144227685377,0.000150462361433687,0.469712373284314,0.648615790745406
2,3.90739294787223,0.00036937523222223,0.681126376748155,0.648615790745406
3,3.58724282790149,9.71631246442585e-05,0.76759749988098,0.648615790745406
4,3.53477015526367,3.66611057931164e-05,0.526737962928697,0.648615790745406
5,4.45016028765246,0.000178391627875735,0.790714040407088,0.648615790745406
1,3.66416004071464,0.000171970069327509,0.555407581830666,0.544506561194032
2,3.53088321248339,0.000318273472328031,0.797562059252204,0.544506561194032
3,3.32795673810272,0.000104212638399316,0.601581596034892,0.544506561194032
4,3.13638518903948,4.25257430973957e-05,0.518843855569363,0.544506561194032
5,3.93273464960519,0.00018375698536205,0.80470131801703,0.544506561194032
1,4.86358683529858,0.000124322396671478,0.595284864425002,0.875529263612061
2,5.46642921787294,0.000373360359396129,0.879130584486971,0.875529263612061
3,5.08320758714766,0.00012027105696093,0.700581864051153,0.875529263612061
4,4.63003432879765,4.77479768943352e-05,0.450303747511239,0.875529263612061
5,5.43229904209645,0.000176105968514574,0.705693506139964,0.875529263612061
1,4.92967265314218,0.000182179485075788,0.678343730357277,0.838274106365087
2,5.25777258541526,0.000351495573300131,0.774067453324279,0.838274106365087
3,4.54086268119684,9.30223622334474e-05,0.743373486460339,0.838274106365087
4,4.55734936877957,4.59851532440929e-05,0.755888227354272,0.838274106365087
5,5.31338993199499,0.000174001508617732,0.5626614679947,0.838274106365087
1,4.26296722006715,0.000143663453009887,0.87019867266375,0.660911806680929
2,4.53489388756001,0.000476622450096724,0.606544467589508,0.660911806680929
3,4.18308809197014,9.2011805805208e-05,0.781912598443779,0.660911806680929
4,3.7471153358462,4.47032565499347e-05,0.780464663468381,0.660911806680929
5,4.721925588736,0.000156074356882243,0.940338013343039,0.660911806680929
1,4.07480109745196,0.000169712048693853,0.62398066093409,0.682976407149896
2,5.26755415920537,0.000282971954181881,1.47680693061555,0.682976407149896
3,3.48589094336127,8.722480466345e-05,0.673021398759544,0.682976407149896
4,3.76228777426981,5.1598269121412e-05,0.629752009242164,0.682976407149896
5,4.68559516257227,0.000129286461923845,0.688790633575482,0.682976407149896
1,3.87977786789827,0.000126947480466626,0.392084710371434,0.672070841459131
2,4.02871111651785,0.000324210093151189,0.562919816607418,0.672070841459131
3,4.28991048063964,0.000108929220996064,0.704059722704011,0.672070841459131
4,3.58191377452131,4.09470237228477e-05,0.55500356876802,0.672070841459131
5,4.29585955779531,0.000143465617217115,0.581065920938238,0.672070841459131
1,2.56094070136659,0.000116339097734305,0.519879315435791,0.445361305642874
2,3.46671097610373,0.00036553320357661,0.652555404081564,0.445361305642874
3,2.6985946790416,9.43354282016687e-05,0.586535417542065,0.445361305642874
4,2.78288106838399,4.31056987249488e-05,0.399984187379751,0.445361305642874
5,3.14535839439307,0.000140758620416233,0.64789881907849,0.445361305642874
1,2.7721250385093,0.000155946987224216,0.431014971339536,0.356775481457495
2,2.6761119411886,0.000300738324936727,0.77710615978723,0.356775481457495
3,2.37433121773606,0.00010977983111725,0.555252966241644,0.356775481457495
4,2.22922031150135,3.7862350570251e-05,0.540311422938441,0.356775481457495
5,2.72476440519305,0.000154405619818987,0.496392176327692,0.356775481457495
1,2.15499782068207,0.00015574231208259,0.421244685013143,0.308741029864982
2,2.50766865894943,0.000308184831374059,0.692295640397996,0.308741029864982
3,2.37406662073797,0.000117921067505555,0.648468352234112,0.308741029864982
4,2.20357737681435,4.40838222484198e-05,0.556501361724326,0.308741029864982
5,3.19758705725748,0.000144587295424938,0.636170911774437,0.308741029864982
1,2.79818843272399,0.000174865210166665,0.532438557342664,0.366825253363806
2,2.38418513309348,0.000211898569036914,0.487487788555351,0.366825253363806
3,2.52421654450262,0.000109355395658815,0.595166912556086,0.366825253363806
4,2.43642167761529,4.84543770165955e-05,0.419694356502746,0.366825253363806
5,3.44541680781701,0.000157525562842377,0.774619745007316,0.366825253363806
1,2.49308675901579,0.000136627709490877,0.60423051849528,0.347135236074082
2,2.56510495184558,0.000303015860367129,0.481353421349931,0.347135236074082
3,2.53144096775675,0.000145735035486263,0.542363978245455,0.347135236074082
4,2.43110186381516,4.4265412479307e-05,0.631763607763614,0.347135236074082
5,2.83202883668915,0.000126479039047891,0.681573234815043,0.347135236074082
1,2.67174422822677,0.000163505916212158,0.542454018973744,0.325846455675304
2,2.90193545714461,0.000362634303455289,0.576145262075474,0.325846455675304
3,2.55211203369836,0.000105250762960786,0.6817952271601,0.325846455675304
4,2.20566953070469,4.2419654353042e-05,0.429555760084501,0.325846455675304
5,2.96884515264536,0.000148856435385648,0.654206434451563,0.325846455675304
1,2.76016065770975,0.000129908472501039,0.661472066502681,0.34048299125542
2,3.24015903758153,0.000470869355539431,0.620172840942069,0.34048299125542
3,2.37556058583433,0.000104066539195484,0.55164917319378,0.34048299125542
4,2.3006710082985,4.73330341235401e-05,0.498237264101216,0.34048299125542
5,2.99484924749937,0.00017624963191185,0.692938967212675,0.34048299125542
1,2.9395682566992,0.000163396865631902,0.445602387852966,0.436609021284514
2,2.91350308701057,0.000293795627994494,0.719317945406694,0.436609021284514
3,2.67898990061391,9.93787857911264e-05,0.559232021139775,0.436609021284514
4,2.63106522582292,4.80885272236598e-05,0.549905543270291,0.436609021284514
5,3.01691034858526,0.000140511509709027,0.650971330304625,0.436609021284514
1,3.15104597954042,0.000151377069192328,0.584542076958842,0.475565822403266
2,3.66078892255389,0.000412792238068133,0.576802217720023,0.475565822403266
3,2.92462496792791,0.000110614195643769,0.555248782906174,0.475565822403266
4,2.93518368352263,4.40681034117601e-05,0.549765091954543,0.475565822403266
5,2.56433839327646,8.64342009933675e-05,0.702729654162301,0.475565822403266
1,2.77862880507642,0.000165827506841025,0.548874451416031,0.391564822622489
2,2.9419387408143,0.000309230407654849,0.76912422327514,0.391564822622489
3,2.82082390168224,0.000103368706554721,0.680307346459052,0.391564822622489
4,2.59275030465016,4.22511830161448e-05,0.580524572255307,0.391564822622489
5,3.3031006396053,0.000170983594212251,0.828724719103786,0.391564822622489
1,2.9867105467894,0.000111956154713639,0.545963285053653,0.521052476851261
2,3.53388419986445,0.0003204212255044,0.754528616493086,0.521052476851261
3,3.36736532401375,0.000103189747084134,0.679764429356544,0.521052476851261
4,2.92473722345382,4.45024579237801e-05,0.489693416083,0.521052476851261
5,4.18782103271953,0.000129553048623937,1.09885734230444,0.521052476851261
1,2.75632799457484,0.000181352454582796,0.791668586629503,0.365660073774522
2,3.18091821589403,0.00030747154753571,0.826074756687382,0.365660073774522
3,2.7321965301446,0.00010815345171229,0.641921699251419,0.365660073774522
4,2.31192656611046,4.78394746282816e-05,0.437509661250552,0.365660073774522
5,3.15071532443264,0.000157135552329899,0.625948985282211,0.365660073774522
1,2.85525723235394,0.000194166248153999,0.466834922459241,0.391004975731636
2,3.31187496223583,0.000407443858099282,0.853056985471246,0.391004975731636
3,2.647223524966,0.000100341007342097,0.574828132889589,0.391004975731636
4,2.30382983478891,4.12620081676469e-05,0.433420491470334,0.391004975731636
5,3.73548889136447,0.000117419879589563,0.899087383905051,0.391004975731636
1,3.75393812601568,0.000188927373529713,0.753826836220457,0.497509193799927
2,3.84108890382892,0.000461739599986035,0.55225170520755,0.497509193799927
3,2.88594839434056,0.000104647530121763,0.698462103291644,0.497509193799927
4,2.94902897453212,4.40532133104171e-05,0.659866822477002,0.497509193799927
5,4.11653257490304,0.000150742810427455,0.731363404237552,0.497509193799927
1,3.45212929045094,0.000179287349639599,0.50249869581997,0.461590438668704
2,3.54918937980978,0.000411005755005087,0.792212540849604,0.461590438668704
3,3.04745187809197,0.000101449197121787,0.835257066542637,0.461590438668704
4,2.5692375445597,3.81018531238477e-05,0.376522179889695,0.461590438668704
5,3.91761621052506,0.00014495897764374,0.926727582070016,0.461590438668704
1,3.71511801637763,0.000228071169846541,0.586417318236768,0.536957195023467
2,3.74314963088631,0.000378043459420448,0.523810924052513,0.536957195023467
3,3.09407509683868,8.34729477146847e-05,0.543001825743262,0.536957195023467
4,2.84956491686576,3.5666093140262e-05,0.515997314893263,0.536957195023467
5,4.03712599483817,0.000143245629957372,0.740355238253029,0.536957195023467
1,3.36394395701001,0.000156283484811862,0.570542178049186,0.552582455604201
2,3.9719436209853,0.000336750008284567,0.900979732056178,0.552582455604201
3,3.67772608864943,8.35314653505274e-05,0.822205889274601,0.552582455604201
4,3.28283770926864,4.73699859927399e-05,0.444893738190848,0.552582455604201
5,4.11822185992814,0.00015036421445725,0.75554450580868,0.552582455604201
1,3.00576990596372,0.000125117659101664,0.38598951750183,0.452125656311055
2,2.88562957528854,0.000271851532655188,0.871059868053865,0.452125656311055
3,3.04170425922045,0.000133546185713714,0.541443456692147,0.452125656311055
4,2.70226797805155,4.68282649302289e-05,0.572622052577092,0.452125656311055
5,3.62511856746933,0.000142704655383539,0.606550204262551,0.452125656311055
1,2.8586592024917,0.000155370615315285,0.459426508300881,0.378476226350402
2,2.66562690555873,0.000252659670705556,0.580912839413088,0.378476226350402
3,2.4889358882959,0.000101192919585207,0.567334662126068,0.378476226350402
4,2.64661565456399,5.2207297205577e-05,0.56880320971438,0.378476226350402
5,2.92987700725797,0.000151242040291222,0.600760746843267,0.378476226350402
1,2.21078755303203,0.000153695216450897,0.546231995234066,0.234075013338553
2,2.53256478994218,0.000359031156456433,0.610335790876431,0.234075013338553
3,1.97851045341733,0.000127820865695657,0.67631886159235,0.234075013338553
4,1.88068638633939,4.15283366450817e-05,0.463479416317705,0.234075013338553
5,2.5073937537654,0.00013651847983174,0.975717312965607,0.234075013338553
1,2.30076344303231,0.000151642907837297,0.477518069833507,0.243236339927952
2,2.27183100501774,0.000396408569675667,0.566359873393019,0.243236339927952
3,2.11964427224029,0.000106631846524724,0.750935134178163,0.243236339927952
4,1.78656282140787,4.81854613974036e-05,0.576858805600703,0.243236339927952
5,2.53260363814583,0.000144767212091623,0.708099111083555,0.243236339927952
1,2.56191600498799,0.000176024700246123,0.44273564699115,0.312451003705461
2,3.22656865826966,0.000470296400112232,0.844691786256054,0.312451003705461
3,2.32971081215724,0.000105700346390787,0.48313692882485,0.312451003705461
4,2.33505602952655,4.30516601107278e-05,0.608845960191494,0.312451003705461
5,3.241587239319,0.000149724688016733,0.924634974859114,0.312451003705461
1,3.32765513485649,0.000168711162895555,0.597913340488553,0.437540123195494
2,3.17130756565123,0.000378804169413773,0.544692320689319,0.437540123195494
3,2.901590642182,0.000102500589938667,0.724596498222129,0.437540123195494
4,2.66479340823851,4.38452673799669e-05,0.479683772614821,0.437540123195494
5,3.84024685885948,0.000122173874955917,1.23039995280176,0.437540123195494
1,3.1811288576771,0.000152037386689653,0.586011795712691,0.464916963813989
2,3.51762266511541,0.00039905959783046,0.827333457939134,0.464916963813989
3,3.06240475266812,0.00010069728430701,0.558933746837409,0.464916963813989
4,2.79873630988949,4.78847466699837e-05,0.64391981899598,0.464916963813989
5,3.74384681380143,0.000177520313949338,0.776058397880415,0.464916963813989
1,2.45452744160407,0.000188517516233266,0.419638473281991,0.298748995117926
2,3.00368654072463,0.000374736615824417,0.661713917489557,0.298748995117926
3,1.69761583500535,5.71924730781966e-05,0.559991977596643,0.298748995117926
4,2.00420698353994,3.94815385448392e-05,0.593915147170403,0.298748995117926
5,2.75044456535602,0.000143840997870258,0.674848507626177,0.298748995117926
1,2.42533794528918,0.000193995035162682,0.43435987343118,0.286946722543022
2,2.82909404341377,0.000348173710979598,0.770222643133839,0.286946722543022
3,1.49225104941855,5.90533713781638e-05,0.600173904270947,0.286946722543022
4,2.18057408579551,4.18405268377001e-05,0.534942986312471,0.286946722543022
5,2.8871867806251,0.000143209115985659,0.668868151788429,0.286946722543022
1,2.51745298471673,0.000191982554405913,0.430272464173754,0.281553858084789
2,2.70271687081188,0.000316158588955209,0.765698767987237,0.281553858084789
3,1.56790614781617,5.94481730548241e-05,0.559727407873081,0.281553858084789
4,2.11426243983639,4.2919968121153e-05,0.553997376367246,0.281553858084789
5,2.7725921866369,0.000163293247040569,0.665706711071519,0.281553858084789
1,2.55252076319533,0.000197733773901462,0.45280319162264,0.298549344957937
2,2.61552014671525,0.000347565878088663,0.73461869496564,0.298549344957937
3,1.73548638249552,5.83024426091867e-05,0.577908714902619,0.298549344957937
4,1.99689073133766,4.21755344044428e-05,0.558219087693419,0.298549344957937
5,2.8286270183746,0.00013828864354686,0.698763947394753,0.298549344957937
1,3.01757694048435,0.000168992111432137,0.780908016365909,0.361908529369648
2,2.69658299040639,0.000315263054525958,0.671790209703646,0.361908529369648
3,2.44612839164454,8.11467906266962e-05,0.590731993053586,0.361908529369648
4,2.42806963913022,4.59294222018965e-05,0.485100166199056,0.361908529369648
5,3.39485274324032,0.000141978247891532,0.629680523149163,0.361908529369648
1,2.57988707319839,0.000170142767678477,0.628035716342995,0.258164059811114
2,2.23434145717521,0.000288439891428808,0.662917445193547,0.258164059811114
3,2.00193922038027,9.2219600148671e-05,0.649085426655132,0.258164059811114
4,1.7999634525025,4.32847654027033e-05,0.518426799590312,0.258164059811114
5,2.64041518822699,0.000139557338560881,0.53143255535968,0.258164059811114
1,3.05905863819239,0.000162626075233751,0.498288339993931,0.453109454391712
2,4.01684042061559,0.00032719559503207,1.42445893768006,0.453109454391712
3,2.85433249495985,0.000113676641813326,0.428550092011786,0.453109454391712
4,2.76637708294265,4.05999888124142e-05,0.564192286444461,0.453109454391712
5,3.54750347330715,0.000152382372710142,0.697207399411004,0.453109454391712
1,3.56460705136221,0.000169959713408139,0.643121436756636,0.486375311202315
2,4.15280731203605,0.00046339403749568,0.855243384486003,0.486375311202315
3,3.17494956442404,0.000103781521856639,0.705004901357146,0.486375311202315
4,3.01652014871853,4.49968740999152e-05,0.502339770525063,0.486375311202315
5,4.0637396736304,0.000122125271206574,1.08259703109417,0.486375311202315
1,3.39816119837436,0.000199232179105934,0.517109898420171,0.493714928042227
2,3.23435622148715,0.000301807094857798,0.697300726399987,0.493714928042227
3,3.19061009587928,0.000149620439810033,0.737001372759556,0.493714928042227
4,2.87106207301436,5.01963380992863e-05,0.500381449892702,0.493714928042227
5,3.84961065434548,0.000149274059368888,0.828298821338949,0.493714928042227
1,2.34202773222121,0.000134508652769307,0.498720819435959,0.293012143995379
2,2.29412945907807,0.000306893250318091,0.704715639712843,0.293012143995379
3,2.5383654452856,8.64129831415535e-05,1.13277475632507,0.293012143995379
4,2.00196578610764,4.69951304889509e-05,0.526314441471363,0.293012143995379
5,2.87055768047393,0.0001383734855397,0.700478990715404,0.293012143995379
1,1.84410253651749,0.000110550124051736,0.422275407800286,0.288185084122917
2,2.30614561767203,0.00027612643144301,0.698703076523756,0.288185084122917
3,2.0705957213354,9.35090510243753e-05,0.968810057974076,0.288185084122917
4,1.82681127604708,3.9782562717008e-05,0.507983944820491,0.288185084122917
5,2.64829358733825,0.000165910414683273,0.641720715370026,0.288185084122917
1,1.85412300222139,0.000110387364403404,0.409582256732237,0.255386426670883
2,2.3099741306884,0.00027011393902163,0.677874361287178,0.255386426670883
3,2.28917578557604,9.60664855712192e-05,0.949943980451981,0.255386426670883
4,1.79112947972898,4.16265604287205e-05,0.489130845868366,0.255386426670883
5,2.52910874539242,0.000157078353126314,0.619399854396996,0.255386426670883
1,2.30320829448203,0.000139986961286269,0.376141258697845,0.26757827594481
2,2.3807792139168,0.000314918769976544,0.941705423030639,0.26757827594481
3,1.73938679314787,0.000109002668274976,0.738849290286249,0.26757827594481
4,1.99011245258491,4.59400780043475e-05,0.7638758058751,0.26757827594481
5,2.74263833373572,0.000148897579051406,0.788775155262783,0.26757827594481
1,2.18817013388535,0.00013901819075406,0.393022262282874,0.282178498204787
2,2.74280231864221,0.000308216220579128,1.04719346624504,0.282178498204787
3,2.27805142249207,0.000120830479770784,0.783575470234202,0.282178498204787
4,1.88796886410563,4.51695693354499e-05,0.689548524152605,0.282178498204787
5,3.01678825420271,0.00014553238567496,0.853589635153388,0.282178498204787
1,2.39755724494063,0.000136238210558477,0.5031807758856,0.34440329882885
2,2.79518808086065,0.000373513577826082,0.516328993459968,0.34440329882885
3,2.64136208521127,0.000111171198699285,0.703299641042408,0.34440329882885
4,2.25776575741097,4.5012880692858e-05,0.536943064166033,0.34440329882885
5,2.95206548638285,0.000154383559997949,0.554962715839314,0.34440329882885
1,3.46077891163661,0.0001759460457311,0.684547959477756,0.491021717652453
2,3.76164532334562,0.000492038284224248,0.763685267956087,0.491021717652453
3,3.26805232218732,0.000134632506164017,0.5810786689226,0.491021717652453
4,2.96238607668126,5.34232193719912e-05,0.564868473275709,0.491021717652453
5,4.03930701932128,0.000142499373832287,0.88941885939992,0.491021717652453
1,3.2487624908124,0.00013797982198347,0.560903217987951,0.535712206258001
2,3.80526583002021,0.000404208605340741,0.869599529693145,0.535712206258001
3,3.374926497337,0.000116369001332004,0.729046131557573,0.535712206258001
4,3.25296267054634,4.76256931502921e-05,0.546859068664367,0.535712206258001
5,3.94098727479987,0.000145371968383682,0.776281396344134,0.535712206258001
1,2.42489915915985,0.000109697125402744,0.510376488698698,0.350976019125706
2,2.68982598352336,0.000282647653682596,0.56942565855045,0.350976019125706
3,2.47756940664552,0.000104234024038143,0.498917622058521,0.350976019125706
4,2.43062853444267,4.54076016070436e-05,0.721217677207856,0.350976019125706
5,2.96722772511641,0.000170045949098501,0.767259321017997,0.350976019125706
1,3.19153097545904,0.000211134914824975,0.700304327159367,0.406522033176086
2,3.29304926541062,0.00043687619396106,0.889607716073096,0.406522033176086
3,2.81486045362308,9.84811896506971e-05,0.750718467057922,0.406522033176086
4,2.66230422738497,4.56414751592997e-05,0.480563740597212,0.406522033176086
5,3.18064979788769,0.000166391666171107,0.626121871785794,0.406522033176086
1,3.41719579946379,0.00020881289900043,0.519610786779035,0.473897608864358
2,3.40625291619378,0.000411894530465397,0.586106443731596,0.473897608864358
3,3.17195992862827,0.000118328930161614,0.588288530892918,0.473897608864358
4,2.73812452553837,4.26963976477114e-05,0.471509558264074,0.473897608864358
5,3.84225533831969,0.000161196785615733,0.763130580216855,0.473897608864358
1,3.56285069957536,0.000143726589249651,0.611796397544645,0.552044399244334
2,3.59571208470581,0.000310211082808132,0.634508719895654,0.552044399244334
3,3.4947988949872,0.000119923612971288,0.670216955931314,0.552044399244334
4,3.22285435599537,4.59231004383312e-05,0.512000992426533,0.552044399244334
5,4.2164865075179,0.000175062558578417,0.722289352095418,0.552044399244334
1,2.36061501141839,0.000167588321007939,0.482563062163577,0.306970047363145
2,2.98988960415313,0.000316373098218753,0.649924287636465,0.306970047363145
