stk,CU,muAlpha,alpha,beta0,sigmaAlpha,sigma
2,LwrN,1.131907361,1.470448101,4.92E-05,0.098829817,0.396831704
2,LwrN,1.193481546,1.581118552,5.35E-05,1.572074425,1.199023491
2,LwrN,1.593261917,1.165641155,6.25E-05,0.210451725,0.772191195
2,LwrN,1.097613718,1.43424218,0.000147603,0.433650915,0.529255589
2,LwrN,1.139215477,1.562623722,9.00E-05,0.187656949,0.758493941
2,LwrN,1.250487222,1.468501766,4.22E-05,0.105178772,0.574405942
2,LwrN,0.426126286,1.222547883,0.000129476,1.29612031,0.615939964
2,LwrN,0.968018539,1.322564334,6.10E-05,0.176226499,0.347790526
2,LwrN,0.813242549,1.127542527,6.10E-05,0.145874284,0.583743288
2,LwrN,1.332946369,1.176029516,4.92E-05,0.244355953,0.779219597
2,LwrN,1.33851151,1.340348042,6.20E-05,0.632434631,0.281397935
2,LwrN,1.084841198,1.22609336,9.00E-05,0.146524274,0.79788085
2,LwrN,1.258191223,1.320950121,5.35E-05,0.46728421,0.432840395
2,LwrN,0.909410459,1.075477234,9.00E-05,0.186286939,0.512119214
2,LwrN,1.151580397,1.194932833,4.10E-05,0.320317943,0.294382383
2,LwrN,1.165082613,1.462992881,4.61E-05,0.38783157,0.481382142
2,LwrN,1.035206837,1.362373845,5.43E-05,0.466314798,0.303127643
2,LwrN,0.839587387,1.762476164,4.76E-05,0.159782024,0.921043952
2,LwrN,1.330136974,1.34385592,1.64E-05,0.686355354,0.773212242
2,LwrN,0.698654654,1.313983852,7.38E-05,0.399799543,0.584830137
2,LwrN,1.011832631,1.178624234,2.46E-05,0.288810834,0.747587014
2,LwrN,1.054623902,1.389472032,0.000129476,0.189696214,0.313115105
2,LwrN,1.044512583,0.992636859,1.85E-05,0.278375137,0.293933469
2,LwrN,1.204302376,1.304899373,0.000147603,0.135940031,0.342468775
2,LwrN,1.159332855,1.078060985,7.24E-05,0.123704958,0.587723464
2,LwrN,0.971041013,1.153316685,4.92E-05,0.262031123,0.370402945
2,LwrN,2.002688522,1.226518739,6.25E-05,0.918021136,0.338762459
2,LwrN,0.942321114,1.249212699,5.09E-05,0.128453319,0.500933621
2,LwrN,0.827973763,1.286404731,4.76E-05,0.297494953,0.34405039
2,LwrN,1.896860831,1.040767025,5.68E-05,0.634234382,0.826939276
2,LwrN,1.268192553,1.364367443,4.22E-05,0.129098518,0.282624849
2,LwrN,1.466222839,1.153228452,5.43E-05,0.147195168,0.944146143
2,LwrN,0.85473697,1.3041871,5.43E-05,0.193065556,0.637832316
2,LwrN,1.076226101,1.04308576,7.31E-05,0.213896977,0.282624849
2,LwrN,1.598087714,1.163750931,0.000147603,0.640006028,0.769868103
2,LwrN,1.255044137,1.51226679,4.92E-05,0.476990816,0.386934612
2,LwrN,1.01232077,1.068429863,5.27E-05,0.276308176,0.363907437
2,LwrN,1.008869137,1.41010105,6.20E-05,0.519999415,0.36646583
2,LwrN,1.367615738,1.536260776,0.000147603,0.333292635,0.385243385
2,LwrN,1.144753086,1.429508203,6.25E-05,0.340157522,0.259933162
2,LwrN,0.853490753,1.276741431,4.92E-05,0.3115507,0.366777566
2,LwrN,1.178049179,1.450685969,0.000129476,0.33267655,1.122043661
2,LwrN,1.5172321,1.201335675,0.000129476,0.110111678,0.735250733
2,LwrN,0.464674763,1.528010182,7.24E-05,0.460422884,0.547073879
2,LwrN,1.031427022,1.132026309,4.76E-05,0.277666809,0.370652348
2,LwrN,1.896908454,1.306864248,5.35E-05,1.871419625,0.403518577
2,LwrN,1.238000814,1.33255229,9.00E-05,0.425642692,0.422520704
2,LwrN,1.01307692,1.429429676,5.09E-05,1.88034822,0.32931424
2,LwrN,1.256391041,1.07949733,5.43E-05,0.229439689,0.654488189
2,LwrN,1.863841603,1.206235325,7.31E-05,2.429593179,0.787165282
2,LwrN,1.050354618,1.40824471,4.76E-05,0.153386845,0.761206247
2,LwrN,1.543757457,1.309873944,4.10E-05,0.471120524,0.438210684
2,LwrN,1.586068446,1.412913569,0.000115315,1.914651547,0.464298602
2,LwrN,1.352869818,1.326693444,5.16E-05,0.2825152,0.62718647
2,LwrN,1.243623813,1.317376861,5.09E-05,0.52712836,0.289053499
2,LwrN,1.132398547,0.969046691,5.35E-05,0.182745342,0.867093307
2,LwrN,0.970350444,1.459381871,5.43E-05,0.211397944,0.52873205
2,LwrN,1.203604468,1.337796208,5.35E-05,0.238749731,0.3051913
2,LwrN,1.038987535,1.136886611,1.05E-05,0.527292596,0.64252856
2,LwrN,1.094291683,1.517706533,2.68E-05,0.58173978,0.286987916
2,LwrN,1.291583019,1.382201476,0.000129476,0.182782879,0.241803757
2,LwrN,1.175695572,1.149387085,9.84E-05,0.240494539,0.325256393
2,LwrN,1.416687209,1.337473138,5.27E-05,0.259434241,0.293553479
2,LwrN,1.269631715,1.709558507,0.000147603,0.203683554,0.788517333
2,LwrN,0.896241679,1.311403725,4.61E-05,0.479948479,0.95280599
2,LwrN,1.347521217,1.22888786,4.10E-05,0.078445262,0.332368059
2,LwrN,0.851619107,1.262043373,4.61E-05,0.429172121,0.428211942
2,LwrN,1.176950456,1.345030654,4.61E-05,0.128242176,0.489698151
2,LwrN,1.217288591,1.601576024,5.43E-05,0.556918073,0.704173421
2,LwrN,1.38292874,1.265770424,1.85E-05,0.980468917,0.699882402
2,LwrN,1.02332414,1.47814256,4.61E-05,0.213602057,0.351927952
2,LwrN,0.954606859,1.601576024,5.43E-05,0.116471007,0.762933795
2,LwrN,1.379678352,1.250576496,5.27E-05,0.540932406,0.454848835
2,LwrN,1.184445427,1.630309748,7.31E-05,0.164865527,0.324950882
2,LwrN,1.656264769,1.140990938,5.43E-05,0.808755284,0.352030475
2,LwrN,1.219731625,1.51014691,9.00E-05,0.07970534,0.311694559
2,LwrN,1.55357263,1.573250967,4.76E-05,1.032712732,0.926210157
2,LwrN,0.661295265,1.287019325,9.71E-05,0.335916985,0.342209938
2,LwrN,1.050930904,1.435157257,5.16E-05,0.26277121,0.425259586
2,LwrN,0.683769889,1.175120642,5.09E-05,0.805248376,0.711810693
2,LwrN,1.016970317,1.604040247,7.31E-05,0.273603273,0.594401819
2,LwrN,1.200571445,1.709558507,5.43E-05,0.81694135,0.289056234
2,LwrN,0.696133251,1.132683883,4.76E-05,0.863549056,0.588780299
2,LwrN,0.998892037,1.332552186,4.92E-05,2.006725121,0.365817892
2,LwrN,1.183731783,1.095748084,5.27E-05,0.219249507,0.460715015
2,LwrN,1.847421894,1.281365948,5.27E-05,0.619835673,0.255162631
2,LwrN,0.861053166,1.137080063,5.35E-05,0.319369814,0.549434708
2,LwrN,1.10147878,1.332412628,9.84E-05,0.340408587,0.267412679
2,LwrN,0.962585304,1.296376955,6.20E-05,0.331068609,0.297209871
2,LwrN,0.848121362,1.265706595,6.20E-05,0.458367811,0.772410887
2,LwrN,1.764596909,1.394536185,5.35E-05,0.255416791,0.749266511
2,LwrN,1.328603048,1.177777179,1.85E-05,0.133783475,0.516772982
2,LwrN,1.229223235,1.08945277,5.35E-05,0.4386807,0.846194975
2,LwrN,1.129336813,1.27283159,1.64E-05,0.07378812,0.730817988
2,LwrN,1.098470878,1.573431763,5.43E-05,1.086742358,0.65965604
2,LwrN,1.501949495,1.299458062,8.89E-05,0.187414449,0.353772393
2,LwrN,0.986363454,1.038709294,4.76E-05,0.207527109,0.719690468
2,LwrN,0.907245529,1.41010105,9.00E-05,0.278871574,0.473689218
2,LwrN,0.830986042,1.5010247,7.31E-05,0.795556421,0.356263983
2,LwrN,1.369855866,1.38599551,9.84E-05,0.242324869,0.621736845
2,LwrN,1.368922924,1.338514874,9.71E-05,0.325221171,0.411395431
2,LwrN,1.261546687,1.389472032,6.20E-05,0.24567748,0.625737116
2,LwrN,1.585961893,1.465920439,0.000115315,0.199340468,0.444024798
2,LwrN,1.206450517,1.003040954,5.27E-05,0.157063942,0.382767017
2,LwrN,0.617107386,1.201335675,7.38E-05,0.199039423,0.789503012
2,LwrN,1.284924224,1.041122065,4.76E-05,0.528946881,0.399139073
2,LwrN,1.289656469,1.371947875,2.46E-05,0.155816339,0.27266569
2,LwrN,1.322891461,1.225089873,4.76E-05,0.513062723,0.744493736
2,LwrN,1.291628968,1.137048606,0.000115315,0.363888337,0.359778219
2,LwrN,1.314439202,1.315211111,6.25E-05,0.153350378,0.270507434
2,LwrN,1.335336736,1.094080522,5.27E-05,1.075138462,0.744646775
2,LwrN,0.630913215,1.312940877,0.000129476,1.644392554,0.356263983
2,LwrN,1.111736182,1.422842088,4.92E-05,0.472414316,0.620798083
2,LwrN,0.973265273,1.324391499,5.90E-05,0.138841047,0.828013156
2,LwrN,1.149374553,1.191987857,4.10E-05,0.479340372,0.437764326
2,LwrN,1.140369279,1.288169727,5.09E-05,0.400310515,0.295317159
2,LwrN,1.067747668,1.517827486,0.000147603,0.426133684,0.663665882
2,LwrN,0.987893255,1.533360916,5.35E-05,0.373066332,0.31230313
2,LwrN,1.012693296,1.671943395,5.86E-05,0.229078924,0.614644435
2,LwrN,1.368644704,1.396114524,5.35E-05,0.587818535,0.319888541
2,LwrN,1.602122225,1.309074915,9.00E-05,0.889163759,0.662034278
2,LwrN,1.024301315,1.4414892,8.89E-05,1.815540572,0.308863079
2,LwrN,1.478342734,1.129493132,7.31E-05,0.305457978,0.384059481
2,LwrN,1.3658666,1.374703006,0.000147603,0.301972023,0.441346438
2,LwrN,1.428560576,1.345749053,4.10E-05,0.18406907,0.246939155
2,LwrN,1.521183965,1.441295586,5.35E-05,0.327259826,0.840387883
2,LwrN,0.891885347,1.412316725,7.38E-05,0.265475059,0.291485347
2,LwrN,1.341016839,1.467104486,6.25E-05,0.284479639,0.300897125
2,LwrN,1.057037836,1.466419325,9.00E-05,0.319733228,0.591880479
2,LwrN,1.207306019,1.289654267,4.76E-05,0.178037151,0.370402945
2,LwrN,1.009063034,1.649609615,0.000115315,0.157113111,0.332860219
2,LwrN,1.421151032,1.140990938,7.31E-05,0.366142701,0.338566123
2,LwrN,0.916285708,1.122931946,5.43E-05,0.156693056,0.28593298
2,LwrN,1.042282606,1.095748084,5.27E-05,0.449382061,0.393580292
2,LwrN,1.669012623,1.635370303,7.24E-05,0.920843698,0.365978199
2,LwrN,1.41221569,1.293513959,6.20E-05,0.586055614,0.303694369
2,LwrN,1.314401314,1.342471848,7.38E-05,0.643641157,0.94065542
2,LwrN,1.514421807,1.457046037,7.38E-05,0.447719693,0.444101968
2,LwrN,0.657641672,1.413705205,6.10E-05,0.431065075,0.8411626
2,LwrN,1.154720025,1.151540868,7.24E-05,0.329384033,0.775491743
2,LwrN,1.185981077,1.249212699,9.84E-05,0.133015462,0.35562764
2,LwrN,0.650870059,1.19729704,6.20E-05,0.223854009,0.635831238
2,LwrN,1.432104632,1.799148307,6.20E-05,0.389790143,0.763308617
2,LwrN,1.414978257,1.21554641,7.31E-05,0.473489706,0.320447155
2,LwrN,1.382831889,1.230135743,4.39E-05,0.131662674,0.305564381
2,LwrN,1.170072477,1.087234937,5.43E-05,0.665433393,0.998076989
2,LwrN,0.741426279,1.334319701,6.10E-05,0.192161723,1.407049506
2,LwrN,1.139162572,1.635370303,7.24E-05,0.068826631,0.369056641
2,LwrN,1.322808801,1.294743598,4.92E-05,0.368468297,0.835455875
2,LwrN,1.045425855,1.517339168,3.69E-05,0.23585465,0.406796748
2,LwrN,1.724051651,1.208383521,4.22E-05,0.461917643,0.653967115
2,LwrN,1.157830013,1.302926061,4.92E-05,1.593343311,0.565655239
2,LwrN,1.567147818,1.630309748,5.09E-05,0.851124167,0.308627023
2,LwrN,1.00887574,1.226707672,4.99E-05,0.243401501,0.379948676
2,LwrN,0.969641733,1.449314022,5.16E-05,1.9686045,0.418884032
2,LwrN,1.482841258,1.322564334,0.000129476,0.5295451,0.371941888
2,LwrN,1.24108705,1.558030172,4.76E-05,0.322777792,0.547928826
2,LwrN,1.380340511,1.394680016,5.09E-05,0.111170734,0.246362676
2,LwrN,1.526944447,1.16275058,6.20E-05,1.031302512,0.810234575
2,LwrN,0.818824377,1.127542527,5.27E-05,0.61176427,0.41164741
2,LwrN,1.192791572,1.086924802,7.24E-05,0.144115618,0.309994852
2,LwrN,1.349927191,1.100424552,7.24E-05,0.722328985,0.311094995
2,LwrN,0.858318294,1.216422673,4.10E-05,0.671291687,0.483078022
2,LwrN,1.150676106,1.412913569,4.22E-05,0.40414981,0.713212329
2,LwrN,0.940400184,1.407067435,0.000147603,0.261089254,0.615416945
2,LwrN,1.528121413,1.099400638,4.76E-05,0.24549849,0.8411626
2,LwrN,1.223346675,1.217718722,7.31E-05,0.764435029,0.335131921
2,LwrN,1.164546248,1.216559185,5.86E-05,1.078659873,0.377010511
2,LwrN,0.722595667,1.611624676,6.20E-05,1.725949471,0.255845039
2,LwrN,0.819060503,1.216422673,6.20E-05,0.514778446,0.874182494
2,LwrN,0.853041664,1.364017729,7.31E-05,2.124031507,0.422710346
2,LwrN,0.985157809,1.55118871,5.35E-05,0.742401832,0.331345294
2,LwrN,1.811870743,1.019791915,5.09E-05,0.703661533,0.374114386
2,LwrN,1.169963545,1.111362555,6.10E-05,0.185937689,0.916258646
2,LwrN,1.279802891,1.264267665,9.00E-05,0.453480977,1.016559936
2,LwrN,0.952471077,1.21988003,7.38E-05,0.266855018,0.314995684
2,LwrN,0.343741468,1.430089257,5.09E-05,1.323789291,0.681314859
2,LwrN,1.338349704,1.365478522,1.85E-05,0.198179703,0.384200445
2,LwrN,1.116531946,1.172085125,0.000129476,0.168709989,0.751441048
2,LwrN,1.45994551,1.394829989,9.84E-05,0.276120173,0.39321483
2,LwrN,0.929969739,1.368948619,5.27E-05,1.245664936,0.293874901
2,LwrN,1.19911281,1.433447973,2.68E-05,0.168245066,0.827128913
2,LwrN,1.102235869,1.321662335,6.15E-05,0.17789554,0.255567799
2,LwrN,0.833477293,1.434370961,9.00E-05,0.351553201,0.812193718
2,LwrN,1.2165352,1.132734117,4.34E-05,0.36736276,0.705876731
2,LwrN,1.289060826,1.269288217,5.86E-05,0.122103388,0.41169554
2,LwrN,1.601725313,1.564007673,4.61E-05,0.215975738,0.304958911
2,LwrN,1.05941932,1.493150117,5.16E-05,0.173585329,0.67220059
2,LwrN,1.471161499,1.074101522,5.43E-05,0.177947636,0.640196503
2,LwrN,1.32933829,1.020260266,6.20E-05,0.887118035,0.39539509
2,LwrN,1.214984154,1.349096841,5.35E-05,0.599423576,0.803492418
2,LwrN,1.255713379,1.420948341,5.43E-05,0.201715268,0.27787834
2,LwrN,1.065380474,1.389806921,2.64E-05,0.329621235,0.378258664
2,LwrN,1.099746015,1.163532735,5.09E-05,0.073444086,0.335131921
2,LwrN,1.456330373,1.258899284,0.000147603,0.501120931,0.348435193
2,LwrN,1.539936858,1.314505015,2.64E-05,0.301602759,0.933178418
2,LwrN,1.543138658,1.19528886,7.31E-05,0.740765023,0.854162567
2,LwrN,1.17828409,1.556855596,7.38E-05,0.379805321,0.321021581
2,LwrN,1.133629071,1.174427366,7.38E-05,0.096161052,0.271692523
2,LwrN,1.26739083,1.203149195,2.64E-05,0.50487703,0.27860071
2,LwrN,1.249031921,1.146705769,4.92E-05,0.142858264,0.568026277
2,LwrN,1.38751663,1.440987143,4.99E-05,0.322026942,0.965966418
2,LwrN,0.956232012,1.499925375,4.61E-05,0.255687022,0.411809756
2,LwrN,1.171268334,1.630941943,5.35E-05,0.209985464,0.732042813
2,LwrN,1.194152497,1.44619244,5.43E-05,0.382876699,0.623603238
2,LwrN,1.187396235,1.299969291,9.84E-05,0.180476091,0.665928848
2,LwrN,0.756257599,1.264267665,9.00E-05,0.13278044,0.848577972
2,LwrN,1.472939152,1.413705205,6.20E-05,0.607214022,0.317755804
2,LwrN,1.645815173,1.56896597,4.61E-05,0.170879489,0.802474628
2,LwrN,1.014372897,1.078060985,7.94E-05,0.394057976,0.532178203
2,LwrN,0.941851965,1.282564223,0.000147603,0.627962584,0.229364165
2,LwrN,0.92981402,1.203965694,5.16E-05,0.338107884,0.489698151
2,LwrN,0.940213209,1.094899209,1.85E-05,0.588418011,0.811292796
2,LwrN,0.853553237,1.351675509,1.34E-05,0.208373643,0.803191263
2,LwrN,2.643858286,1.140897399,7.31E-05,1.966169142,0.307833371
2,LwrN,0.845569392,1.633481868,4.61E-05,0.338030318,0.342209938
2,LwrN,0.879694535,1.525124952,1.85E-05,0.268785899,0.747587014
2,LwrN,1.126669645,1.256603752,4.61E-05,0.185429076,0.840271195
2,LwrN,1.228804185,1.36398276,2.46E-05,0.172791432,0.285897753
2,LwrN,1.327577269,1.623129865,7.38E-05,0.328208445,0.867093307
2,LwrN,1.278227342,1.360327846,7.24E-05,0.411947177,0.29899506
2,LwrN,1.34658675,1.255033469,6.20E-05,0.120031188,0.336911713
2,LwrN,1.956123008,0.986921675,6.20E-05,0.586306021,0.803492418
2,LwrN,1.207541536,1.497891657,5.86E-05,0.089614343,0.377346443
2,LwrN,1.07655885,1.460073251,0.000147603,0.232472605,0.447602362
2,LwrN,1.559753968,1.389725387,7.38E-05,0.141170208,0.586954207
2,LwrN,1.270664655,1.036832968,5.27E-05,0.380657237,0.859969674
2,LwrN,1.002147363,0.979561553,7.24E-05,0.581054734,0.3513418
2,LwrN,0.638979322,1.119208411,1.85E-05,0.682252247,0.793089123
2,LwrN,1.11795633,1.214711198,4.76E-05,0.258084336,0.47529144
2,LwrN,1.558755192,1.343922909,4.76E-05,0.358200883,0.304426458
2,LwrN,2.245041081,1.146641081,0.000115315,0.904187686,0.323825453
2,LwrN,2.009519373,1.067918989,7.31E-05,0.317551332,0.54983825
2,LwrN,1.373943959,0.882254868,4.76E-05,0.262081848,0.665928848
2,LwrN,0.735110955,1.176376091,4.39E-05,0.265523891,0.7936834
2,LwrN,1.000788261,1.356580622,0.000129476,0.364758573,0.63920422
2,LwrN,1.206349545,1.532792495,5.27E-05,0.263955517,0.799947849
2,LwrN,0.883073504,1.287692835,7.24E-05,0.574558164,0.848862688
2,LwrN,1.353339228,1.354419402,5.43E-05,0.266204499,0.311397477
2,LwrN,1.182497657,1.181739677,5.16E-05,0.207646323,0.378632019
2,LwrN,0.830361181,1.211479633,5.35E-05,0.381041632,0.483264707
2,LwrN,1.275249974,1.265770424,7.31E-05,0.177283503,0.384200445
2,LwrN,1.01284264,1.054519527,3.69E-05,0.199299562,0.322870465
2,LwrN,1.329729965,1.128000303,0.000147603,0.303886217,0.574337638
2,LwrN,1.341858785,1.21313345,2.75E-05,0.139436423,0.385243385
2,LwrN,1.69261892,1.440987143,0.000147603,0.31909737,0.862481058
2,LwrN,1.105653481,1.136377036,3.69E-05,1.23272716,0.872234299
2,LwrN,1.504664788,1.259732556,9.84E-05,0.189950577,0.597709633
2,LwrN,1.228728865,1.154482642,6.15E-05,0.376961229,0.494430078
2,LwrN,1.842707809,1.349153819,5.27E-05,0.496962596,0.404390803
2,LwrN,1.237485156,1.348661468,5.09E-05,0.196781081,0.35730579
2,LwrN,1.040587982,1.4676887,5.43E-05,0.405792163,0.860762934
2,LwrN,0.699729231,1.416027278,0.000147603,0.43268875,0.335709304
2,LwrN,0.944975862,1.095748084,5.09E-05,0.628876097,0.815838591
2,LwrN,1.330462256,1.270681619,9.71E-05,0.115516631,0.319838929
2,LwrN,1.169820561,1.317824085,9.00E-05,0.144468724,0.565767361
2,LwrN,0.991659749,1.250566827,6.20E-05,0.333543691,0.568285089
2,LwrN,1.278004857,1.507348506,5.35E-05,1.275384091,0.276735761
2,LwrN,0.967587077,1.139010129,7.38E-05,0.176098773,0.450822473
2,LwrN,1.253106197,1.137048606,1.85E-05,0.165098483,0.773212242
2,LwrN,0.884087521,1.202869254,9.84E-05,0.133566958,0.637320087
2,LwrN,1.064875006,1.186046452,4.92E-05,0.188398175,0.295818293
2,LwrN,1.239002183,1.411539252,4.61E-05,0.125214888,0.379948676
2,LwrN,1.392106431,1.29428335,6.20E-05,0.355470349,0.610765623
2,LwrN,1.15241901,1.452844645,4.76E-05,0.193984295,0.427930874
2,LwrN,0.785006741,1.371114108,4.10E-05,0.706641618,0.873058429
2,LwrN,1.416404535,1.432677452,7.38E-05,0.687042908,0.23222683
2,LwrN,0.935787298,1.176029516,5.35E-05,0.220655163,0.860762934
2,LwrN,1.52852682,1.160821149,5.27E-05,0.423141719,0.372675526
2,LwrN,1.145809327,1.75143327,5.43E-05,0.381824646,0.357246024
2,LwrN,1.670974992,1.21600427,5.43E-05,1.013548196,0.777740579
2,LwrN,0.92378238,1.431276436,7.24E-05,0.228125076,0.864681971
2,LwrN,0.742348406,1.308197179,4.34E-05,1.037518618,0.381424612
2,LwrN,0.896936141,1.241677061,0.000115315,0.455350823,0.339350893
2,LwrN,0.998968053,1.140897399,6.20E-05,0.248330801,0.837641137
2,LwrN,0.719279345,1.430250133,2.46E-05,0.204561763,0.634043659
2,LwrN,1.182467651,1.254176223,6.25E-05,0.205316778,0.332752045
2,LwrN,1.469575762,1.192014482,7.31E-05,0.167658751,0.364869448
2,LwrN,-0.242641763,1.346160271,6.10E-05,3.276031971,0.417840953
2,LwrN,1.34226472,1.371596526,4.76E-05,0.379407032,0.29644804
2,LwrN,1.180330614,1.231537056,0.000147603,0.103437835,0.692640894
2,LwrN,0.94940055,1.517827486,6.20E-05,0.229302211,0.616725417
2,LwrN,1.195804524,1.153316685,7.31E-05,0.37337219,0.274479809
2,LwrN,1.081351293,1.416929458,5.27E-05,0.778341938,0.588922226
2,LwrN,1.502926416,1.163532735,2.46E-05,0.272106572,0.361129498
2,LwrN,1.016786303,1.386683575,7.38E-05,0.122224325,0.281690578
2,LwrN,1.074471646,1.538807776,4.99E-05,0.463270153,0.284509906
2,LwrN,1.303752241,1.588186017,7.31E-05,0.176989487,0.315176641
2,LwrN,1.152985738,0.90173572,4.92E-05,0.164504205,0.336490487
2,LwrN,1.987274969,1.23165975,9.00E-05,1.130475831,0.803191263
2,LwrN,1.179631637,1.384637187,4.34E-05,0.656714107,0.644015574
2,LwrN,1.595778888,1.028678251,0.000147603,0.288242903,0.916337077
2,LwrN,1.232749529,1.164826027,6.20E-05,0.378946545,0.687494583
2,LwrN,1.170770704,1.672359539,9.00E-05,0.609145429,0.303101323
2,LwrN,0.95652237,1.531868434,4.22E-05,1.191133022,0.272816496
2,LwrN,1.250575023,0.881225787,5.09E-05,0.281625433,0.714923599
2,LwrN,1.116625429,1.414070887,0.000129476,0.231842585,0.65965604
2,LwrN,0.573519318,1.280052719,4.22E-05,1.127625195,0.868191774
2,LwrN,1.367206096,1.221815374,7.24E-05,0.238007105,0.292037834
2,LwrN,1.289465343,1.209308626,5.63E-05,0.38889206,0.315165452
2,LwrN,1.523771544,1.29891912,4.76E-05,0.235740105,0.385783793
2,LwrN,0.940258365,1.37960943,1.85E-05,0.421069825,0.813315618
2,LwrN,1.011940022,1.328491065,5.27E-05,0.322444428,0.597709633
2,LwrN,1.336170287,1.356517894,4.92E-05,0.605878418,0.369315206
2,LwrN,1.458271654,0.954375817,5.43E-05,1.418633667,0.708629251
2,LwrN,1.277269998,1.172085125,4.92E-05,0.119380419,0.603572584
2,LwrN,1.340152435,1.173176556,6.20E-05,0.503110054,0.851363254
2,LwrN,1.147363253,1.27700144,5.09E-05,0.21573952,0.801683479
2,LwrN,1.36862301,1.530867858,4.92E-05,0.321941928,0.434136317
2,LwrN,1.057120307,1.347900885,7.31E-05,0.375628717,0.380431568
2,LwrN,1.279564418,1.208383521,8.89E-05,0.145824504,0.63206611
2,LwrN,1.295968129,1.355667601,6.20E-05,0.186287941,0.977820308
2,LwrN,1.618513139,1.176713057,7.38E-05,0.407329594,0.361129498
2,LwrN,1.12098041,1.526586041,5.43E-05,0.141849051,0.4128937
2,LwrN,1.522013766,1.411311371,4.76E-05,0.712393348,0.308500367
2,LwrN,1.760855729,1.642554119,2.46E-05,0.975978054,0.306580046
2,LwrN,1.019105285,1.129338243,9.00E-05,0.525496633,0.702017161
2,LwrN,1.599075075,1.573250967,4.10E-05,0.246653137,0.513861224
2,LwrN,1.296152496,1.387454671,7.31E-05,0.23155383,0.931400115
2,LwrN,1.407024763,1.36160726,6.20E-05,0.247668038,0.732356902
2,LwrN,0.719041443,1.104598424,5.09E-05,0.609962907,0.747569229
2,LwrN,0.862251825,1.304202225,7.24E-05,0.244710767,0.585788791
2,LwrN,1.013888064,1.467213587,3.69E-05,0.162355959,0.739140585
2,LwrN,1.317076098,1.226798303,0.000147603,0.198951572,0.563696758
2,LwrN,1.546787312,1.397883832,2.46E-05,0.496547614,0.304698519
2,LwrN,1.158724823,1.315211111,7.31E-05,0.519824965,0.642507915
2,LwrN,1.22609804,1.428883579,0.000115315,0.151237892,0.373973924
2,LwrN,1.730192698,1.418974239,0.000147603,0.352954495,0.800923295
2,LwrN,1.875578433,1.349889247,9.84E-05,1.534355739,0.349141564
2,LwrN,0.822967344,1.538807776,5.09E-05,0.22059389,0.600705606
2,LwrN,1.480767229,1.369858278,7.24E-05,0.188110521,0.711784627
2,LwrN,1.412244736,1.357971373,9.00E-05,0.165048903,0.933178418
2,LwrN,1.234946648,1.120028629,5.43E-05,0.144293813,0.719534689
2,LwrN,1.036126418,1.21554641,6.20E-05,0.363594916,0.643884882
2,LwrN,1.135543252,1.392445225,5.27E-05,0.103406928,0.32912454
2,LwrN,1.861024421,1.278107739,4.10E-05,0.425706707,0.869967923
2,LwrN,1.00665175,1.395152727,5.43E-05,0.574123151,0.594848593
2,LwrN,0.991469996,1.33228341,7.31E-05,0.434970523,0.594310681
2,LwrN,1.201493505,1.231816046,0.000147603,0.653439598,0.960893036
2,LwrN,1.27155817,1.368958727,5.27E-05,0.586532088,0.275780947
2,LwrN,1.143846435,1.232277927,6.10E-05,0.106078707,0.958493492
2,LwrN,1.276981757,1.143795938,9.00E-05,0.277777845,0.326884834
2,LwrN,1.524807185,1.401920921,2.46E-05,0.223852391,0.530329021
2,LwrN,1.090891055,1.074101522,5.27E-05,0.149539505,0.840314371
2,LwrN,1.094714964,1.204307508,6.10E-05,0.721787493,0.250585806
2,LwrN,1.377718454,1.153228452,7.24E-05,0.166577812,0.744733829
2,LwrN,1.032503084,1.164343247,9.00E-05,0.693174184,0.31458935
2,LwrN,1.494418526,1.205960875,5.16E-05,0.589393122,0.277310329
2,LwrN,1.3763816,1.479454639,5.16E-05,0.361955365,0.704173421
2,LwrN,1.505503856,1.216559185,4.92E-05,0.241027418,0.466466602
2,LwrN,1.460097401,1.422842088,5.27E-05,0.685717365,0.297830239
2,LwrN,0.85178692,1.074781768,5.16E-05,0.332519198,0.347387087
2,LwrN,1.46773071,1.443259752,5.09E-05,0.28669657,0.364053187
2,LwrN,1.627719211,1.467069055,5.27E-05,0.349832972,0.277542636
2,LwrN,1.283706909,1.338375266,5.43E-05,0.248203246,0.871580181
2,LwrN,0.594549142,1.191441292,7.24E-05,0.444425357,0.888301092
2,LwrN,1.190146248,1.699681252,4.92E-05,0.172846512,0.817547378
2,LwrN,1.631238028,1.257547933,5.43E-05,0.424956841,0.490899808
2,LwrN,1.175071612,1.25752487,3.69E-05,0.096692009,0.613053001
2,LwrN,1.27260646,1.106112187,2.64E-05,0.633609116,0.637832316
2,LwrN,1.459654814,0.994616124,0.000115315,0.75807574,0.285551729
2,LwrN,1.395166984,1.207878388,7.24E-05,0.141680159,0.309994852
2,LwrN,0.803241588,1.430089257,8.89E-05,0.35102038,0.450822473
2,LwrN,1.512492014,1.194736252,6.20E-05,0.35575354,0.625737116
2,LwrN,1.048222715,1.425813187,0.000115315,0.064160382,0.958493492
2,LwrN,1.602588474,1.371114108,7.31E-05,0.773805096,0.273346317
2,LwrN,0.796997177,0.988230405,5.16E-05,0.595948144,0.308244379
2,LwrN,0.962814402,1.335774948,5.43E-05,0.210183152,0.532178203
