Group_Order,Stock_Group,Cyc,Year,Excld,Mission_Escapement,Mission_50_DoY,Mission_50_Date,Mission_HG_Travel_Time,HellsGate_50_DoY,HG_50_date,Catch_Above_Mission,PSE,SE,DBE,pDBE,pMA,lnDBE,QN_31,QMn_31,TN_31,TMn_31,QN_19,QMn_19,TN_19,TMn_19
7,Late,2,1986,1,3473368,22-Sep,22-Sep-86,5,27-Sep,27-Sep-86,142929,3330438,2475260,-855178,-0.256776,0.345490171,0.296758,31,1578.387097,29,12.72413793,19,1538.947368,19,12.91052632
7,Late,3,1987,0,645516,30-Sep,30-Sep-87,5,05-Oct,05-Oct-87,55815,589700,716337,126637,0.214748,-0.176784111,-0.194537,31,1231.677419,30,12.00333333,19,1351.052632,19,13.48421053
7,Late,0,1988,0,186353,03-Oct,03-Oct-88,5,08-Oct,08-Oct-88,4829,181524,56175,-125349,-0.690537,2.231401869,1.172916,31,1502.903226,8,NA,19,1475.263158,8,NA
7,Late,1,1989,0,134980,02-Oct,02-Oct-89,5,07-Oct,07-Oct-89,961,134019,26169,-107850,-0.804737,4.121288548,1.633406,31,1397.419355,28,13.6,19,1462.105263,19,13.88421053
7,Late,2,1990,1,3145426,21-Sep,21-Sep-90,5,26-Sep,26-Sep-90,155335,2990091,3750579,760488,0.254336,-0.202765493,-0.226606,31,1597.096774,29,15.28275862,19,1647.894737,19,15.84210526
7,Late,3,1991,0,1449335,27-Sep,27-Sep-91,5,02-Oct,02-Oct-91,33100,1416235,1323839,-92396,-0.065241,0.069793986,0.067466,31,1727.419355,30,12.9,19,1902.631579,19,14.15789474
7,Late,0,1992,0,86554,25-Sep,25-Sep-92,5,30-Sep,30-Sep-92,0,86554,75948,-10606,-0.122536,0.13964818,0.13072,31,2165.483871,16,NA,19,2303.157895,16,11.98125
7,Late,1,1993,0,84948,06-Oct,06-Oct-93,5,11-Oct,11-Oct-93,0,84948,106646,21698,0.255427,-0.20345817,-0.227476,31,1079.032258,13,NA,19,1182.105263,13,NA
7,Late,2,1994,1,948692,24-Sep,24-Sep-94,5,29-Sep,29-Sep-94,63227,885465,1448703,563238,0.636093,-0.388787764,-0.492311,31,1534.129032,17,NA,19,1479.473684,17,15.74117647
7,Late,3,1995,0,473045,16-Sep,16-Sep-95,5,21-Sep,21-Sep-95,103748,369297,479100,109803,0.29733,-0.229185974,-0.260308,31,1691.612903,25,15.932,19,1912.105263,19,16.46842105
7,Late,0,1996,1,454674,05-Sep,05-Sep-96,5,10-Sep,10-Sep-96,100599,354076,89980,-264096,-0.745874,2.935052234,1.369924,31,2776.451613,31,15.0483871,19,2887.368421,19,16.08947368
7,Late,1,1997,1,75600,11-Sep,11-Sep-97,5,16-Sep,16-Sep-97,8099,67501,36430,-31071,-0.460304,0.852895965,0.61675,31,2486.129032,31,15.47096774,19,2594.210526,19,16.2
7,Late,2,1998,1,2976714,14-Sep,14-Sep-98,5,19-Sep,19-Sep-98,147768,2828946,1471232,-1357714,-0.479936,0.922841537,0.653804,31,1402.580645,31,15.85806452,19,1547.894737,19,16.83684211
7,Late,3,1999,1,954005,09-Sep,09-Sep-99,5,14-Sep,14-Sep-99,10690,943315,396805,-546510,-0.57935,1.377275992,0.865955,31,2769.354839,31,14.65483871,19,3252.631579,19,14.86842105
7,Late,0,2000,1,342329,14-Aug,14-Aug-00,5,19-Aug,19-Aug-00,17100,325229,10191,-315038,-0.968665,30.91335492,3.463025,31,3493.548387,31,17.21612903,19,3918.947368,19,17.80526316
7,Late,1,2001,1,247642,23-Aug,23-Aug-01,5,28-Aug,28-Aug-01,5580,242063,28438,-213625,-0.882518,7.511955834,2.141472,31,3061.612903,31,16.89032258,19,3388.947368,19,17.68421053
7,Late,2,2002,1,6456812,13-Sep,13-Sep-02,5,18-Sep,18-Sep-02,291654,6165158,5649974,-515184,-0.083564,0.091183428,0.087263,31,2329.032258,30,13.91,19,2092.631579,18,15.18333333
7,Late,3,2003,1,633095,29-Aug,29-Aug-03,5,03-Sep,03-Sep-03,49141,583953,437609,-146344,-0.250609,0.334417254,0.288495,31,1875.483871,31,17.13225806,19,2013.684211,19,17.91578947
7,Late,0,2004,1,153995,21-Aug,21-Aug-04,5,26-Aug,26-Aug-04,11133,142861,29712,-113149,-0.792022,3.808191976,1.570321,31,2691.612903,31,18.48709677,19,2492.105263,19,19.94736842
7,Late,1,2005,1,200216,07-Sep,07-Sep-05,5,12-Sep,12-Sep-05,16262,183954,82179,-101775,-0.553263,1.23845508,0.805786,31,1960.645161,31,15.0516129,19,2070,19,15.99473684
7,Late,2,2006,0,1954028,04-Sep,04-Sep-06,5,09-Sep,09-Sep-06,286247,1667781,2957319,1289538,0.773206,-0.436049679,-0.572789,31,1530.645161,31,16.62903226,19,1652.105263,19,17.95789474
7,Late,3,2007,1,284391,25-Aug,25-Aug-07,5,30-Aug,30-Aug-07,10081,274310,100580,-173730,-0.633335,1.727281766,1.003305,31,2574.096774,31,16.66774194,19,2750.894737,19,17.15789474
7,Late,0,2008,1,120079,12-Aug,12-Aug-08,5,17-Aug,17-Aug-08,5001,115078,3357,-111721,-0.970828,33.28001192,3.534562,31,3292.580645,31,17.6516129,19,3169.473684,19,18.25789474
7,Late,1,2009,1,126079,07-Sep,07-Sep-09,5,12-Sep,12-Sep-09,939,125140,70686,-54454,-0.435145,0.770364712,0.571186,31,1835.483871,31,16.80697584,19,1872.631579,19,17.35517547
7,Late,2,2010,1,9184325,13-Sep,13-Sep-10,5,18-Sep,18-Sep-10,657031,8527294,7646796,-880498,-0.103256438,0.115146004,0.108985341,31,1972,31,14.2,19,1814,19,15
7,Late,3,2011,1,996189,12-Sep,12-Sep-11,5,17-Sep,17-Sep-11,37134,959055,265925,-693130,-0.722721846,2.606486791,1.282734111,31,2830.940968,31,15.06870968,19,2970.853158,19,16.07368421
7,Late,0,2012,1,87387,11-Aug,11-Aug-12,5,16-Aug,16-Aug-12,3798,83584,2251,-81333,-0.973069008,36.13194136,3.614477552,31,3969.677419,31,18.46451613,19,4530,19,18.55263158
7,Late,1,2013,1,479040,30-Aug,30-Aug-13,5,04-Sep,04-Sep-13,10363,468677,206700,-261977,-0.558971317,1.267426222,0.818645365,31,2324.548387,31,18.55483871,19,2481.368421,19,18.65263158
7,Late,2,2014,1,4495004,19-Sep,19-Sep-14,5,24-Sep,24-Sep-14,400187,4094817,2261660,-1833157,-0.447677393,0.810536066,0.593622971,31,1778,31,14.7,19,1722,19,15.3
7,Late,3,2015,1,81710,31-Aug,31-Aug-15,5,05-Sep,05-Sep-15,2080,79630,14047,-65583,-0.823596634,4.668826084,1.734982056,31,1943.931853,31,16.52657258,19,1973.566343,19,17.26337719
7,Late,0,2016,1,11045,20-Aug,20-Aug-16,5,25-Aug,25-Aug-16,143,10902,3017,-7885,-0.723261787,2.613523368,1.284683298,31,2489.313682,31,18.9166129,19,2669.596216,19,19.92388158
67,Late_Birk,1,1977,0,259300,24-Aug,24-Aug-77,5,29-Aug,29-Aug-77,23677,235623,97346,-138277,-0.586857,1.420469254,0.883961,31,3001.612903,31,16.46774194,19,3206.842105,19,17.65789474
67,Late_Birk,2,1978,1,1996800,24-Sep,24-Sep-78,5,29-Sep,29-Sep-78,78436,1918364,2084619,166255,0.086665,-0.079753183,-0.083113,31,2377.741935,31,12.00322581,19,2461.052632,19,12.50526316
67,Late_Birk,3,1979,0,520718,28-Sep,28-Sep-79,5,03-Oct,03-Oct-79,35287,485431,441152,-44279,-0.091216,0.100371301,0.095648,31,1557.741935,31,13.58709677,19,1634.736842,19,14.48421053
67,Late_Birk,0,1980,0,319800,07-Sep,07-Sep-80,5,12-Sep,12-Sep-80,24887,294913,159238,-135675,-0.460051,0.852026526,0.61628,31,2584.516129,31,13.57741935,19,2674.210526,19,13.88947368
67,Late_Birk,1,1981,0,275616,28-Aug,28-Aug-81,5,02-Sep,02-Sep-81,13666,261951,111302,-150649,-0.575104,1.35351566,0.85591,31,2701.612903,31,17.42580645,19,2974.736842,19,18.03157895
67,Late_Birk,2,1982,1,3680681,26-Sep,26-Sep-82,5,01-Oct,01-Oct-82,135583,3545097,3514991,-30106,-0.008492,0.008565029,0.008529,31,2750.322581,31,11.71612903,19,3024.736842,19,12.48421053
67,Late_Birk,3,1983,0,500184,25-Sep,25-Sep-83,5,30-Sep,30-Sep-83,26803,473381,323006,-150375,-0.317662,0.465548628,0.38223,31,1718.709677,31,11.26774194,19,1883.684211,19,12.17368421
67,Late_Birk,0,1984,0,115388,20-Sep,20-Sep-84,5,25-Sep,25-Sep-84,16822,98567,107257,8690,0.088163,-0.081020353,-0.084491,31,2749.354839,29,11.49655172,19,3079.473684,19,12.01052632
67,Late_Birk,1,1985,0,96597,06-Oct,06-Oct-85,5,11-Oct,11-Oct-85,4000,92597,53350,-39247,-0.423847,0.735651359,0.551383,31,1948.064516,31,8.787096774,19,1617.368421,19,9.573684211
67,Late_Birk,2,1986,1,3802069,22-Sep,22-Sep-86,5,27-Sep,27-Sep-86,158929,3643139,2813928,-829211,-0.227609,0.294680958,0.258264,31,1578.387097,29,12.72413793,19,1538.947368,19,12.91052632
67,Late_Birk,3,1987,0,896845,25-Sep,25-Sep-87,5,30-Sep,30-Sep-87,71815,825029,881821,56792,0.068836,-0.064403093,-0.066571,31,1354.516129,30,13.03,19,1468.421053,19,14.01052632
67,Late_Birk,0,1988,0,386761,17-Sep,17-Sep-88,5,22-Sep,22-Sep-88,19829,366932,223752,-143180,-0.390209,0.639904895,0.494638,31,1726.129032,24,14.1125,19,1875.789474,19,14.66315789
67,Late_Birk,1,1989,0,218172,22-Sep,22-Sep-89,5,27-Sep,27-Sep-89,3961,214211,55775,-158436,-0.739626,2.840627521,1.345636,31,1536.451613,31,14.37419355,19,1650.526316,19,15.30526316
67,Late_Birk,2,1990,1,3344169,20-Sep,20-Sep-90,5,25-Sep,25-Sep-90,155335,3188834,3919192,730358,0.229036,-0.186354228,-0.20623,31,1612.258065,29,15.33793103,19,1665.263158,19,15.84736842
67,Late_Birk,3,1991,0,1667245,27-Sep,27-Sep-91,5,02-Oct,02-Oct-91,37100,1630145,1619943,-10202,-0.006258,0.006297752,0.006278,31,1727.419355,30,12.9,19,1902.631579,19,14.15789474
67,Late_Birk,0,1992,0,220220,05-Sep,05-Sep-92,5,10-Sep,10-Sep-92,8000,212220,265719,53499,0.252092,-0.20133675,-0.224816,31,1740,31,14.66451613,19,1643.157895,19,16.1
67,Late_Birk,1,1993,0,414939,01-Sep,01-Sep-93,5,06-Sep,06-Sep-93,0,414939,352891,-62048,-0.149535,0.175827663,0.161972,31,2182.580645,31,16.58709677,19,2448.421053,19,17.3
67,Late_Birk,2,1994,1,1050592,24-Sep,24-Sep-94,5,29-Sep,29-Sep-94,64227,986365,1488664,502299,0.509243,-0.337415965,-0.411608,31,1534.129032,17,NA,19,1479.473684,17,15.74117647
67,Late_Birk,3,1995,0,560835,15-Sep,15-Sep-95,5,20-Sep,20-Sep-95,103748,457087,520616,63529,0.138987,-0.122026599,-0.130139,31,1720,26,15.97307692,19,1947.368421,19,16.63684211
67,Late_Birk,0,1996,1,526298,04-Sep,04-Sep-96,5,09-Sep,09-Sep-96,105036,421262,150042,-271220,-0.643827,1.807627198,1.03234,31,2810.645161,31,15.2,19,2895.789474,19,16.18421053
67,Late_Birk,1,1997,1,158150,04-Sep,04-Sep-97,5,09-Sep,09-Sep-97,9444,148706,88306,-60400,-0.406171,0.683985233,0.521163,31,2741.935484,31,16.10967742,19,2998.421053,19,16.97894737
67,Late_Birk,2,1998,1,3284228,13-Sep,13-Sep-98,5,18-Sep,18-Sep-98,148076,3136152,1773709,-1362443,-0.434431,0.768132202,0.569924,31,1427.096774,31,16.03870968,19,1574.736842,19,17.02631579
67,Late_Birk,3,1999,1,1101673,08-Sep,08-Sep-99,5,13-Sep,13-Sep-99,11536,1090137,446566,-643571,-0.590358,1.441155395,0.892471,31,2845.483871,31,14.80967742,19,3357.368421,19,14.97894737
67,Late_Birk,0,2000,1,376736,14-Aug,14-Aug-00,5,19-Aug,19-Aug-00,18242,358494,34067,-324427,-0.904972,9.523204274,2.353583,31,3493.548387,31,17.21612903,19,3918.947368,19,17.80526316
67,Late_Birk,1,2001,1,364084,23-Aug,23-Aug-01,5,28-Aug,28-Aug-01,7005,357079,85236,-271843,-0.761297,3.189297949,1.432533,31,3061.612903,31,16.89032258,19,3388.947368,19,17.68421053
67,Late_Birk,2,2002,1,6677188,13-Sep,13-Sep-02,5,18-Sep,18-Sep-02,291654,6385534,5871309,-514225,-0.08053,0.087582684,0.083958,31,2329.032258,30,13.91,19,2092.631579,18,15.18333333
67,Late_Birk,3,2003,1,923231,28-Aug,28-Aug-03,5,02-Sep,02-Sep-03,55020,868211,761661,-106550,-0.122724,0.139891632,0.130933,31,1911.935484,31,17.32580645,19,2063.157895,19,17.97894737
67,Late_Birk,0,2004,1,257079,21-Aug,21-Aug-04,5,26-Aug,26-Aug-04,11903,245176,89715,-155461,-0.634079,1.732831745,1.005338,31,2691.612903,31,18.48709677,19,2492.105263,19,19.94736842
67,Late_Birk,1,2005,1,344499,07-Sep,07-Sep-05,5,12-Sep,12-Sep-05,17190,327309,141040,-186269,-0.569092,1.320682076,0.841861,31,1960.645161,31,15.0516129,19,2070,19,15.99473684
67,Late_Birk,2,2006,0,2117545,04-Sep,04-Sep-06,5,09-Sep,09-Sep-06,288048,1829497,3246854,1417357,0.774725,-0.43653241,-0.573645,31,1530.645161,31,16.62903226,19,1652.105263,19,17.95789474
67,Late_Birk,3,2007,1,386959,24-Aug,24-Aug-07,5,29-Aug,29-Aug-07,10593,376366,199080,-177286,-0.471047,0.890526422,0.636855,31,2622.290323,31,16.71935484,19,2814.263158,19,17.19473684
67,Late_Birk,0,2008,1,171822,13-Aug,13-Aug-08,5,18-Aug,18-Aug-08,5832,165990,25620,-140370,-0.845653,5.478922717,1.868554,31,3299.032258,31,17.55483871,19,3173.157895,19,18.34210526
67,Late_Birk,1,2009,1,193139,01-Sep,01-Sep-09,5,06-Sep,06-Sep-09,1145,191994,132283,-59711,-0.311005,0.451388311,0.372521,31,1901.290323,31,17.30981184,19,1960,19,17.90741232
67,Late_Birk,2,2010,1,9351888,12-Sep,12-Sep-10,5,17-Sep,17-Sep-10,663251,8688637,7787532,-901105,-0.103710743,0.115711242,0.109492087,31,1938.709677,31,14.3375672,19,1821.578947,19,15.19138158
67,Late_Birk,3,2011,1,1226351,10-Sep,10-Sep-11,5,15-Sep,15-Sep-11,56663,"1,169,688","494,742","-674,946",-0.58,1.36,0.8605,31,2925.034516,31,15.35806452,19,3185.702105,19,16.18210526
67,Late_Birk,0,2012,1,220400,10-Aug,10-Aug-12,5,15-Aug,15-Aug-12,8777,211618,61294,-150324,-0.710355452,2.452507586,1.239100804,31,4078.064516,31,18.47741935,19,4648.947368,19,18.45789474
67,Late_Birk,1,2013,1,571413,29-Aug,29-Aug-13,5,03-Sep,03-Sep-13,10519,560894,288498,-272396,-0.485646129,0.944186788,0.664843786,31,2353.290323,31,18.63548387,19,2517.631579,19,18.72631579
67,Late_Birk,2,2014,1,4537978,19-Sep,19-Sep-14,5,24-Sep,24-Sep-14,406531,4131447,2303223,-1828224,-0.442514209,0.79376769,0.584318262,31,1778,31,14.7,19,1722,19,15.3
67,Late_Birk,3,2015,1,158578,28-Aug,28-Aug-15,5,02-Sep,02-Sep-15,2148,156430,68017,-88413,-0.565192099,1.29986621,0.832850952,31,1972.945339,31,17.06751344,19,2018.519452,19,17.93361842
67,Late_Birk,0,2016,1,64713,17-Aug,17-Aug-16,5,22-Aug,22-Aug-16,667,64046,44062,-19984,-0.312025732,0.453542735,0.374003842,31,2558.119013,31,19.21053763,19,2759.600021,19,19.92631579
57,Late_Harr,1,1977,0,114000,02-Oct,02-Oct-77,5,07-Oct,07-Oct-77,23677,0,75976,-14347,-0.158841,0.188835948,0.172975,31,1792.903226,31,10.1483871,19,1933.157895,19,11.10526316
57,Late_Harr,2,1978,1,1888700,24-Sep,24-Sep-78,5,29-Sep,29-Sep-78,78436,1810264,2009516,199252,0.110068,-0.099154224,-0.104421,31,2377.741935,31,12.00322581,19,2461.052632,19,12.50526316
57,Late_Harr,3,1979,0,543240,29-Sep,29-Sep-79,5,04-Oct,04-Oct-79,35287,507953,426285,-81668,-0.160779,0.19158075,0.175281,31,1550.322581,31,13.42580645,19,1637.368421,19,14.33684211
57,Late_Harr,0,1980,0,159300,11-Oct,11-Oct-80,5,16-Oct,16-Oct-80,24887,134413,85393,-49020,-0.364697,0.574051737,0.453653,31,2075.806452,31,9.977419355,19,2365.263158,19,10.95263158
57,Late_Harr,1,1981,0,92500,30-Sep,30-Sep-81,5,05-Oct,05-Oct-81,13666,78834,65871,-12963,-0.164434,0.196793733,0.179646,31,1667.741935,31,11.93870968,19,1747.368421,19,12.92631579
57,Late_Harr,2,1982,1,3533100,26-Sep,26-Sep-82,5,01-Oct,01-Oct-82,135583,3397517,3402649,5132,0.001511,-0.001508237,-0.001509,31,2750.322581,31,11.71612903,19,3024.736842,19,12.48421053
57,Late_Harr,3,1983,0,412500,26-Sep,26-Sep-83,5,01-Oct,01-Oct-83,26803,385697,283683,-102014,-0.264493,0.359605616,0.307195,31,1693.225806,31,11.10645161,19,1856.842105,19,12.08421053
57,Late_Harr,0,1984,0,60540,07-Oct,07-Oct-84,5,12-Oct,12-Oct-84,16822,43718,68174,24456,0.559403,-0.358729134,-0.444303,31,2603.870968,29,8.64137931,19,2675.263158,17,10.11176471
57,Late_Harr,1,1985,0,73309,11-Oct,11-Oct-85,5,16-Oct,16-Oct-85,4000,69309,47144,-22165,-0.3198,0.470155269,0.385368,31,1980,31,8.051612903,19,1746.842105,19,8.936842105
57,Late_Harr,2,1986,1,3499388,22-Sep,22-Sep-86,5,27-Sep,27-Sep-86,158929,3340459,2483825,-856634,-0.256442,0.344885006,0.296309,31,1578.387097,29,12.72413793,19,1538.947368,19,12.91052632
57,Late_Harr,3,1987,0,647652,30-Sep,30-Sep-87,5,05-Oct,05-Oct-87,71815,575837,723114,147277,0.255762,-0.203670514,-0.227742,31,1231.677419,30,12.00333333,19,1351.052632,19,13.48421053
57,Late_Harr,0,1988,0,192952,03-Oct,03-Oct-88,5,08-Oct,08-Oct-88,19829,173123,59837,-113286,-0.654367,1.893243311,1.062378,31,1502.903226,8,NA,19,1475.263158,8,NA
57,Late_Harr,1,1989,0,140452,02-Oct,02-Oct-89,5,07-Oct,07-Oct-89,3961,136491,29494,-106997,-0.783912,3.627754798,1.532072,31,1397.419355,28,13.6,19,1462.105263,19,13.88421053
57,Late_Harr,2,1990,1,3158883,21-Sep,21-Sep-90,5,26-Sep,26-Sep-90,155335,3003548,3755106,751558,0.250223,-0.200142952,-0.223322,31,1597.096774,29,15.28275862,19,1647.894737,19,15.84210526
57,Late_Harr,3,1991,0,1532508,27-Sep,27-Sep-91,5,02-Oct,02-Oct-91,37100,1495408,1339476,-155932,-0.104274,0.116412687,0.110121,31,1727.419355,30,12.9,19,1902.631579,19,14.15789474
57,Late_Harr,0,1992,0,87611,25-Sep,25-Sep-92,5,30-Sep,30-Sep-92,8000,79611,76353,-3258,-0.040924,0.042670229,0.041785,31,2165.483871,16,NA,19,2303.157895,16,11.98125
57,Late_Harr,1,1993,0,87520,06-Oct,06-Oct-93,5,11-Oct,11-Oct-93,0,87520,109904,22384,0.255759,-0.203668656,-0.22774,31,1079.032258,13,NA,19,1182.105263,13,NA
57,Late_Harr,2,1994,1,975297,24-Sep,24-Sep-94,5,29-Sep,29-Sep-94,64227,911070,1458375,547305,0.600728,-0.375284135,-0.470458,31,1534.129032,17,NA,19,1479.473684,17,15.74117647
57,Late_Harr,3,1995,0,506111,16-Sep,16-Sep-95,5,21-Sep,21-Sep-95,103748,402363,495837,93474,0.232313,-0.188517598,-0.208893,31,1691.612903,25,15.932,19,1912.105263,19,16.46842105
57,Late_Harr,0,1996,1,469583,05-Sep,05-Sep-96,5,10-Sep,10-Sep-96,105036,364547,105453,-259094,-0.710729,2.456961869,1.24039,31,2776.451613,31,15.0483871,19,2887.368421,19,16.08947368
57,Late_Harr,1,1997,1,79448,11-Sep,11-Sep-97,5,16-Sep,16-Sep-97,9444,70004,37880,-32124,-0.458888,0.848046463,0.614129,31,2486.129032,31,15.47096774,19,2594.210526,19,16.2
57,Late_Harr,2,1998,1,2983861,14-Sep,14-Sep-98,5,19-Sep,19-Sep-98,148076,2835785,1475798,-1359987,-0.47958,0.921526523,0.65312,31,1402.580645,31,15.85806452,19,1547.894737,19,16.83684211
57,Late_Harr,3,1999,1,1005109,09-Sep,09-Sep-99,5,14-Sep,14-Sep-99,11536,993572,405544,-588028,-0.591832,1.449973369,0.896077,31,2769.354839,31,14.65483871,19,3252.631579,19,14.86842105
57,Late_Harr,0,2000,1,356445,14-Aug,14-Aug-00,5,19-Aug,19-Aug-00,18242,338203,14563,-323640,-0.95694,22.22344297,3.145162,31,3493.548387,31,17.21612903,19,3918.947368,19,17.80526316
57,Late_Harr,1,2001,1,320843,21-Aug,21-Aug-01,5,26-Aug,26-Aug-01,7005,313838,43832,-270006,-0.860336,6.160020077,1.968513,31,3196.129032,31,17.06451613,19,3531.052632,19,17.70526316
57,Late_Harr,2,2002,1,6509133,13-Sep,13-Sep-02,5,18-Sep,18-Sep-02,291654,6217478,5650740,-566738,-0.091152,0.100294475,0.095578,31,2329.032258,30,13.91,19,2092.631579,18,15.18333333
57,Late_Harr,3,2003,1,693319,28-Aug,28-Aug-03,5,02-Sep,02-Sep-03,55020,638299,445990,-192309,-0.301284,0.431195767,0.35851,31,1911.935484,31,17.32580645,19,2063.157895,19,17.97894737
57,Late_Harr,0,2004,1,189855,21-Aug,21-Aug-04,5,26-Aug,26-Aug-04,11903,177952,31867,-146085,-0.820924,4.58420937,1.719943,31,2691.612903,31,18.48709677,19,2492.105263,19,19.94736842
57,Late_Harr,1,2005,1,420003,26-Aug,26-Aug-05,5,31-Aug,31-Aug-05,17190,402813,471092,68279,0.169505,-0.144937719,-0.156581,31,2240.645161,31,16.77419355,19,2376.842105,19,17.63684211
57,Late_Harr,2,2006,0,2036742,04-Sep,04-Sep-06,5,09-Sep,09-Sep-06,288048,1748694,3125803,1377109,0.787507,-0.440561673,-0.580822,31,1530.645161,31,16.62903226,19,1652.105263,19,17.95789474
57,Late_Harr,3,2007,1,461949,19-Aug,19-Aug-07,5,24-Aug,24-Aug-07,10593,451356,229051,-222305,-0.492527,0.970548044,0.678312,31,2884.83871,31,17.02258065,19,3191.684211,19,17.38947368
57,Late_Harr,0,2008,1,156253,08-Aug,08-Aug-08,5,13-Aug,13-Aug-08,5832,150421,10159,-140262,-0.932463,13.80667389,2.695078,31,3314.193548,31,17.90967742,19,3226.842105,19,17.94210526
57,Late_Harr,1,2009,1,351243,23-Aug,23-Aug-09,5,28-Aug,28-Aug-09,1145,350098,379452,29354,0.083845,-0.077358928,-0.080515,31,2143.870968,31,17.90389787,19,2315.263158,19,18.17021932
57,Late_Harr,2,2010,1,10240373,12-Sep,12-Sep-10,5,17-Sep,17-Sep-10,681917,9558456,8410909,-1147547,-0.120055687,0.136435551,0.127896654,31,1938.709677,31,14.3375672,19,1821.578947,19,15.19138158
57,Late_Harr,3,2011,1,2159654,08-Sep,08-Sep-11,5,13-Sep,13-Sep-11,81726,2077927,1071542,-1006385,-0.484321634,0.939193237,0.66227203,31,3018.249355,31,15.66677419,19,3433.837368,19,16.31052632
57,Late_Harr,0,2012,1,230582,08-Aug,08-Aug-12,5,13-Aug,13-Aug-12,8098,222479,73155,-149324,-0.671182449,2.041200191,1.112252237,31,4305.16129,31,18.5,19,4914.736842,19,18.32631579
57,Late_Harr,1,2013,1,832935,28-Aug,28-Aug-13,5,02-Sep,02-Sep-13,13472,819463,456787,-362676,-0.442577639,0.793971807,0.584432049,31,2382.612903,31,18.71612903,19,2555.736842,19,18.81578947
57,Late_Harr,2,2014,1,5496561,19-Sep,19-Sep-14,5,24-Sep,24-Sep-14,457963,5038598,2661555,-2377043,-0.471766749,0.893103092,0.63821733,31,1778,31,14.7,19,1722,19,15.3
57,Late_Harr,3,2015,1,249291,22-Aug,22-Aug-15,5,27-Aug,27-Aug-15,2922,246369,129731,-116638,-0.473428069,0.89907578,0.641367336,31,2064.371038,31,17.80889785,19,2143.4375,19,18.94394737
57,Late_Harr,0,2016,1,85276,04-Aug,04-Aug-16,5,09-Aug,09-Aug-16,1206,84070,69011,-15059,-0.179124539,0.218211589,0.197383873,31,3151.045174,31,19.69354839,19,3432.421053,19,19.41578947
567,Late_Harr_Birk,1,1977,0,268500,26-Aug,26-Aug-77,5,31-Aug,31-Aug-77,24000,244500,100014,-144486,-0.590945,1.444657748,0.893905,31,2920.645161,31,16.16129032,19,3141.578947,19,17.25263158
567,Late_Harr_Birk,2,1978,1,2015500,24-Sep,24-Sep-78,5,29-Sep,29-Sep-78,79000,1936500,2105910,169410,0.087483,-0.080445033,-0.083865,31,2377.741935,31,12.00322581,19,2461.052632,19,12.50526316
567,Late_Harr_Birk,3,1979,0,565027,28-Sep,28-Sep-79,5,03-Oct,03-Oct-79,37000,528027,487366,-40661,-0.077006,0.083430112,0.080132,31,1557.741935,31,13.58709677,19,1634.736842,19,14.48421053
567,Late_Harr_Birk,0,1980,0,323400,12-Sep,12-Sep-80,5,17-Sep,17-Sep-80,25000,298400,164719,-133681,-0.447993,0.811570007,0.594194,31,2598.064516,31,13.31612903,19,2616.842105,19,13.82105263
567,Late_Harr_Birk,1,1981,0,281800,28-Aug,28-Aug-81,5,02-Sep,02-Sep-81,14000,267800,115067,-152733,-0.570325,1.327339724,0.844726,31,2701.612903,31,17.42580645,19,2974.736842,19,18.03157895
567,Late_Harr_Birk,2,1982,1,3693600,26-Sep,26-Sep-82,5,01-Oct,01-Oct-82,136000,3557600,3524689,-32911,-0.009251,0.009337278,0.009294,31,2750.322581,31,11.71612903,19,3024.736842,19,12.48421053
567,Late_Harr_Birk,3,1983,0,506000,25-Sep,25-Sep-83,5,30-Sep,30-Sep-83,27000,479000,328188,-150812,-0.314848,0.459529294,0.378114,31,1718.709677,31,11.26774194,19,1883.684211,19,12.17368421
567,Late_Harr_Birk,0,1984,0,118089,21-Sep,21-Sep-84,5,26-Sep,26-Sep-84,17000,101089,108790,7701,0.07618,-0.070787756,-0.073418,31,2771.290323,29,11.4,19,3050.526316,18,11.90555556
567,Late_Harr_Birk,1,1985,0,97319,06-Oct,06-Oct-85,5,11-Oct,11-Oct-85,4000,93319,59248,-34071,-0.365102,0.575057386,0.454292,31,1948.064516,31,8.787096774,19,1617.368421,19,9.573684211
567,Late_Harr_Birk,2,1986,1,3828089,22-Sep,22-Sep-86,5,27-Sep,27-Sep-86,160000,3668089,2822493,-845596,-0.230528,0.299591886,0.26205,31,1578.387097,29,12.72413793,19,1538.947368,19,12.91052632
567,Late_Harr_Birk,3,1987,0,898981,25-Sep,25-Sep-87,5,30-Sep,30-Sep-87,72000,826981,888598,61617,0.074508,-0.069341817,-0.071863,31,1354.516129,30,13.03,19,1468.421053,19,14.01052632
567,Late_Harr_Birk,0,1988,0,393360,17-Sep,17-Sep-88,5,22-Sep,22-Sep-88,20000,373360,227414,-145946,-0.390899,0.64176348,0.495771,31,1726.129032,24,14.1125,19,1875.789474,19,14.66315789
567,Late_Harr_Birk,1,1989,0,223644,22-Sep,22-Sep-89,5,27-Sep,27-Sep-89,4000,219644,59100,-160544,-0.730928,2.716480541,1.312777,31,1536.451613,31,14.37419355,19,1650.526316,19,15.30526316
567,Late_Harr_Birk,2,1990,1,3357626,20-Sep,20-Sep-90,5,25-Sep,25-Sep-90,156000,3201726,3923719,722093,0.225539,-0.184032802,-0.203381,31,1612.258065,29,15.33793103,19,1665.263158,19,15.84736842
