"yr","stk","marCatch","frfnCatch","totalCatch","totalEsc","totalRun","marER","frfnER","totalER"
1952,"1",0.148777,0.006507,0.155284,0.030212,0.185496,0.802049639884418,0.0350789235347393,0.837128563419157
1953,"1",0.866724,0.027418,0.894142,0.154036,1.048178,0.826886273132998,0.0261577709129556,0.853044044045954
1954,"1",0.198093,0.008673,0.206766,0.03505,0.241816,0.819188970126046,0.035866113077712,0.855055083203758
1955,"1",0.13797,0.001355,0.139325,0.002159,0.15897,0.867899603698811,0.00852362080895767,0.876423224507769
1956,"1",0.065136,0.003073,0.068209,0.02502,0.093229,0.698666723873473,0.0329618466357035,0.731628570509176
1957,"1",0.289469,0.023952,0.313421,0.23485,0.548271,0.527967009015615,0.0436864251437701,0.571653434159385
1958,"1",0.114393,0.004467,0.11886,0.038807,0.157667,0.72553546398422,0.0283318639918309,0.753867327976051
1959,"1",0.023336,0.000519,0.023855,0.00267,0.026525,0.879773798303487,0.0195664467483506,0.899340245051838
1960,"1",0.063432,0.004128,0.06756,0.014447,0.102667,0.61784214986315,0.0402076616634362,0.658049811526586
1961,"1",0.996024,0.030177,1.026201,0.198921,1.225122,0.812999848178385,0.0246318325848364,0.837631680763222
1962,"1",0.075185,0.006631,0.081816,0.026716,0.108532,0.692744996867283,0.0610971879261416,0.753842184793425
1963,"1",0.008646,0.001669,0.010315,0.004607,0.014922,0.579412947326096,0.111848277710763,0.691261225036858
1964,"1",0.033303,0.010769,0.044072,0.00239,0.076078,0.43774810063356,0.141552091274744,0.579300191908305
1965,"1",0.225473,0.007807,0.23328,0.023045,0.256325,0.879637179362138,0.0304574270945089,0.910094606456647
1966,"1",0.055621,0.004299,0.05992,0.01083,0.07075,0.786162544169611,0.0607632508833922,0.846925795053004
1967,"1",0.074337,0.00314,0.077477,0.021044,0.098521,0.75452949117447,0.0318713776758255,0.786400868850296
1968,"1",0.013715,0.012528,0.026243,0.001522,0.027765,0.493967224923465,0.451215559157212,0.945182784080677
1969,"1",0.268776,0.052742,0.321518,0.109655,0.431173,0.623359997031354,0.122322130560123,0.745682127591477
1970,"1",0.027397,0.02278,0.050177,0.034389,0.084566,0.323971809001253,0.269375399096564,0.593347208097817
1971,"1",0.180541,0.049661,0.230202,0.09594,0.326142,0.553565624789202,0.152268030489787,0.705833655278989
1972,"1",0.011963,0.00692,0.018883,0.004657,0.02354,0.508198810535259,0.293967714528462,0.802166525063721
1973,"1",1.01577,0.050519,1.066289,0.299892,1.366181,0.743510559728177,0.0369782627631331,0.78048882249131
1974,"1",0.102737,0.044666,0.147403,0.039518,0.186921,0.549627917676451,0.23895656453796,0.788584482214411
1975,"1",0.288427,0.057026,0.345453,0.065752,0.426202,0.676737791000511,0.133800404503029,0.810538195503541
1976,"1",0.011622,0.016213,0.027835,0.011761,0.039596,0.293514496413779,0.409460551570866,0.702975047984645
1977,"1",1.131897,0.093114,1.225011,0.117445,1.342456,0.843153891077249,0.0693609324998361,0.912514823577086
1978,"1",0.036769,0.059502,0.096271,0.050004,0.146275,0.251368996752692,0.406781746709964,0.658150743462656
1979,"1",0.061075,0.068881,0.129956,0.092746,0.222702,0.274245404172392,0.309296728363463,0.583542132535855
1980,"1",0.007124,0.007665,0.014789,0.016939,0.031728,0.224533535047907,0.241584720121029,0.466118255168936
1981,"1",0.486469,0.139575,0.626044,0.129457,0.755501,0.643902522961584,0.184744957319712,0.828647480281297
1982,"1",0.019885,0.047361,0.067246,0.004557,0.080125,0.24817472698908,0.591088923556942,0.839263650546022
1983,"1",0.012278,0.054843,0.067121,0.023867,0.090988,0.134940871323691,0.602749813162175,0.737690684485866
1984,"1",0.001555,0.009289,0.010844,0.045201,0.056045,0.0277455616022839,0.165741814613257,0.193487376215541
1985,"1",0.044883,0.077428,0.122311,0.234519,0.35683,0.125782585544937,0.216988481910153,0.342771067455091
1986,"1",0.003162,0.013854,0.017016,0.028584,0.0456,0.0693421052631579,0.303815789473684,0.373157894736842
1987,"1",0.007188,0.022385,0.029573,0.148194,0.177767,0.0404349513689267,0.125923259097583,0.16635821046651
1988,"1",0.013365,0.028403,0.041768,0.179807,0.221575,0.0603181766896085,0.128186844183685,0.188505020873293
1989,"1",0.627746,0.199254,0.827,0.384799,1.211799,0.518028154834259,0.164428259141986,0.682456413976245
1990,"1",0.005746,0.052084,0.05783,0.097035,0.154865,0.0371032835049882,0.336318729215769,0.373422012720757
1991,"1",0.18294,0.188394,0.371334,0.141119,0.512453,0.356988836049355,0.367631763303171,0.724620599352526
1992,"1",0.00678,0.164529,0.171309,0.065617,0.350407,0.0193489285316789,0.469536852859675,0.488885781391353
1993,"1",0.208617,0.255059,0.463676,0.687967,1.151643,0.181147282621437,0.221474015819138,0.402621298440576
1994,"1",0.00616,0.040254,0.046414,0.029831,0.204245,0.0301598570344439,0.197086831990991,0.227246689025435
1995,"1",0.009246,0.006209,0.015455,0.12271,0.138165,0.0669199869720986,0.044939022183621,0.11185900915572
1996,"1",0.005405,0.002576,0.007981,0.087569,0.09555,0.056567242281528,0.026959706959707,0.083526949241235
1997,"1",0.366773,0.404934,0.771707,0.265697,1.671735,0.219396614894107,0.242223797432009,0.461620412326116
1998,"1",0.005993,0.015027,0.02102,0.030952,0.189759,0.0315821647458092,0.079189919845699,0.110772084591508
1999,"1",0.00447,0.022334,0.026804,0.024532,0.171629,0.0260445495807818,0.130129523565365,0.156174073146147
2000,"1",0.01145,0.214508,0.225958,0.089747,0.378192,0.0302756271946525,0.567193383255066,0.597469010449719
2001,"1",0.004942,0.038338,0.04328,0.170906,0.214186,0.0230734034904242,0.178993958522032,0.202067362012456
2002,"1",0.001277,0.00444,0.005717,0.024637,0.062663,0.0203788519541037,0.0708552096133284,0.0912340615674321
2003,"1",0.000692,0.000469,0.001161,0.013166,0.030275,0.0228571428571429,0.0154913294797688,0.0383484723369116
2004,"1",0.004922,0.035483,0.040756,0.009281,0.1371,0.0359008023340627,0.258811086797958,0.297272064186725
2005,"1",0.003716,0.01777,0.021495,0.098537,0.219696,0.016914281552691,0.0808844949384604,0.0978397421892069
2006,"1",0.001707,0.005919,0.007626,0.035816,0.055782,0.0306012692266322,0.106109497687426,0.136710766914058
2007,"1",6.7e-05,0.000904,0.000971,0.005347,0.012729,0.00526357137245659,0.0710189331447875,0.0762825045172441
2008,"1",0.000446,0.003692,0.004139,0.029867,0.034006,0.0131153325883668,0.108569076045404,0.121713815209081
2009,"1",0.002287,0.006995,0.009297,0.045297,0.081197,0.0281660652487161,0.0861485030235107,0.114499304161484
2010,"1",0.003378,0.002827,0.006235,0.060262,0.10498,0.0321775576300248,0.0269289388454944,0.0593922651933702
2011,"1",0.000315,0.001856,0.002179,0.000757,0.021104,0.0149260803639121,0.087945413191812,0.103250568612585
2012,"1",0.001813,0.007205,0.009076,0.02623,0.183942,0.00985636776810082,0.0391699557469202,0.0493416402996597
2013,"1",0.002123,0.009432,0.011555,0.086262,0.182119,0.0116572131408584,0.0517903129272618,0.0634475260681203
2014,"1",0.002984,0.022912,0.025898,0.06861,0.221926,0.0134459234159134,0.103241621080901,0.116696556509828
2015,"1",0.000241,0.000577,0.000818,0.010087,0.028738,0.00838610898461967,0.0200779455772844,0.0284640545619041
1952,"2",0.000265,2.7e-05,0.000292,3.5e-05,0.000327,0.81039755351682,0.0825688073394495,0.892966360856269
1953,"2",1.13372,0.0242,1.15792,0.368634,1.526554,0.742666161825916,0.0158526982995688,0.758518860125485
1954,"2",0.030634,0.000782,0.031416,0.00547,0.036886,0.830504798568563,0.0212004554573551,0.851705254025918
1955,"2",0.048511,0.002411,0.050922,0.007582,0.058504,0.829191166415972,0.0412108573772733,0.870402023793245
1956,"2",0.00967,0.001,0.01067,0.000913,0.011583,0.834844168177502,0.086333419666753,0.921177587844255
1957,"2",0.994449,0.022544,1.016993,0.531108,1.548101,0.642367003186485,0.0145623573655724,0.656929360552057
1958,"2",0.111577,0.003252,0.114829,0.023619,0.138448,0.805912689240726,0.0234889633653068,0.829401652606033
1959,"2",0.044212,0.000463,0.044675,0.008225,0.0529,0.835765595463138,0.0087523629489603,0.844517958412098
1960,"2",0.011824,0.000372,0.012196,0.002396,0.014592,0.81030701754386,0.0254934210526316,0.835800438596491
1961,"2",0.903964,0.044873,0.948837,0.410887,1.359724,0.664814329966964,0.0330015503146227,0.697815880281587
1962,"2",0.031552,0.004765,0.036317,0.018643,0.05496,0.574090247452693,0.0866994177583697,0.660789665211063
1963,"2",0.00342,0.000411,0.003831,0.003222,0.007053,0.484900042535091,0.0582730752871119,0.543173117822203
1964,"2",0.005605,0.000675,0.00628,0.001426,0.007891,0.710302876694969,0.0855404891648714,0.79584336585984
1965,"2",0.525528,0.032846,0.558374,0.214943,0.773317,0.679576422088225,0.0424741729458941,0.722050595034119
1966,"2",0.040766,0.001264,0.04203,0.009027,0.051057,0.798440958144819,0.0247566445345398,0.823197602679358
1967,"2",0.011904,0.000295,0.012199,0.001629,0.013828,0.860862019091698,0.0213335261787677,0.882195545270466
1968,"2",0.001412,0.000118,0.00153,0.000389,0.001919,0.735799895779052,0.061490359562272,0.797290255341324
1969,"2",0.858782,0.037887,0.896669,0.207014,1.103683,0.778105669834545,0.0343277915850838,0.812433461419629
1970,"2",0.076071,0.002748,0.078819,0.014978,0.093797,0.811017409938484,0.0292973122807766,0.840314722219261
1971,"2",0.006138,0.000472,0.00661,0.001535,0.008145,0.753591160220995,0.0579496623695519,0.811540822590546
1972,"2",0.026252,0.003838,0.03009,0.007341,0.037431,0.701343805936256,0.102535331676952,0.803879137613208
1973,"2",1.359027,0.033541,1.392568,0.21423,1.606798,0.845798289517413,0.0208744347453756,0.866672724262789
1974,"2",0.068143,0.008075,0.076218,0.01419,0.090408,0.753727546234846,0.0893173170515884,0.843044863286435
1975,"2",0.044446,0.006852,0.051298,0.014229,0.065527,0.678285286980939,0.104567582828452,0.782852869809392
1976,"2",0.011772,0.00151,0.013282,0.002898,0.01618,0.727564894932015,0.0933250927070457,0.820889987639061
1977,"2",0.493646,0.02064,0.514286,0.146459,0.660745,0.747105161597893,0.0312374667988407,0.778342628396734
1978,"2",0.03943,0.004075,0.043505,0.012738,0.056243,0.701065021424888,0.0724534608751311,0.77351848230002
1979,"2",0.175707,0.007739,0.183446,0.031918,0.215364,0.815860589513568,0.0359345108746123,0.85179510038818
1980,"2",0.002292,0.00055,0.002842,0.000946,0.003817,0.600471574534975,0.144092219020173,0.744563793555148
1981,"2",0.998031,0.066336,1.064367,0.249494,1.313861,0.759616884891172,0.0504893592244537,0.810106244115626
1982,"2",0.083558,0.013279,0.096837,0.016758,0.113595,0.735578150446763,0.116897750781284,0.852475901228047
1983,"2",0.011289,0.002247,0.013536,0.002246,0.015782,0.715308579394247,0.14237739196553,0.857685971359777
1984,"2",0.018788,0.001424,0.020212,0.001228,0.02144,0.876305970149254,0.0664179104477612,0.942723880597015
1985,"2",1.646598,0.056792,1.70339,0.274621,1.978011,0.832451386771863,0.0287116704608822,0.861163057232745
1986,"2",0.068937,0.010336,0.079273,0.028715,0.107988,0.638376486276253,0.0957143386302182,0.734090824906471
1987,"2",0.010509,0.005913,0.016422,0.006472,0.022894,0.459028566436621,0.258277277889403,0.717305844326024
1988,"2",0.00782,0.003335,0.011155,0.007117,0.018272,0.427977232924694,0.182519702276708,0.610496935201401
1989,"2",2.693453,0.097937,2.79139,0.575697,3.367087,0.799935671397858,0.0290865665187742,0.829022237916632
1990,"2",0.635151,0.033684,0.668835,0.189079,0.857914,0.740343437687227,0.0392626766785482,0.779606114365776
1991,"2",0.279962,0.01828,0.298242,0.07686,0.375102,0.746362322781537,0.048733411178826,0.795095733960363
1992,"2",0.225382,0.012445,0.237827,0.019513,0.302388,0.745340423561782,0.041155733693136,0.786496157254918
1993,"2",3.550632,0.255365,3.805997,1.356737,5.162734,0.687742579803647,0.0494631332933287,0.737205713096975
1994,"2",0.31072,0.0376,0.34832,0.076462,0.516819,0.601216286552932,0.0727527432234496,0.673969029776382
1995,"2",0.035938,0.029871,0.065809,0.034362,0.100171,0.35876650926915,0.298200077866848,0.656966587135998
1996,"2",0.049252,0.034514,0.083766,0.062991,0.146757,0.335602390345946,0.235177879079022,0.570780269424968
1997,"2",2.18488,0.163042,2.347922,0.907652,3.255574,0.671119747239657,0.0500808766748966,0.721200623914554
1998,"2",0.129546,0.065179,0.194725,0.136153,0.61904,0.209269191005428,0.105290449728612,0.31455964073404
1999,"2",0.006604,0.017975,0.024579,0.06212,0.100142,0.0659463561742326,0.179495116933954,0.245441473108186
2000,"2",0.279265,0.112479,0.394979,0.454397,0.849376,0.328788428210828,0.13242545115473,0.465022557736503
2001,"2",0.132267,0.076015,0.21259,0.351515,0.564105,0.234472305687771,0.134753281747192,0.376862463548453
2002,"2",0.09842,0.053646,0.1544,0.034498,0.34349,0.286529447727736,0.156179219191243,0.449503624559667
2003,"2",0.05355,0.023521,0.079885,0.036647,0.130081,0.411666576978959,0.180818105641869,0.61411735764639
2004,"2",0.392392,0.152058,0.557563,0.083418,0.884766,0.443498054852922,0.171862390733821,0.630181313477236
2005,"2",0.074931,0.089261,0.165682,0.29316,0.458842,0.163304579789993,0.194535373832387,0.361087258794966
2006,"2",0.100851,0.024268,0.12836,0.027504,0.205523,0.490704203422488,0.118079241739367,0.624552969740613
2007,"2",0.003665,0.008294,0.011959,0.008487,0.020446,0.179252665558055,0.405653917636702,0.584906583194757
2008,"2",0.017842,0.099087,0.123132,0.146569,0.269701,0.0661547417325112,0.367395745659082,0.456550031330992
2009,"2",0.005092,0.009695,0.014915,0.086964,0.12362,0.0411907458340074,0.0784258210645527,0.120651998058567
2010,"2",0.057439,0.018685,0.077615,0.075241,0.184386,0.311514974021889,0.10133632705303,0.42093759829922
2011,"2",0.002589,0.002619,0.005369,0.003783,0.01046,0.247514340344168,0.25038240917782,0.513288718929254
2012,"2",0.023493,0.058784,0.082523,0.093119,0.192074,0.122312233826546,0.306048710392869,0.429641700594563
2013,"2",0.024294,0.025145,0.049439,0.131764,0.225124,0.1079138608056,0.111693999751248,0.219607860556849
2014,"2",0.078773,0.01416,0.095325,0.050691,0.148684,0.529801458125958,0.095235533076861,0.641124801592639
2015,"2",0.005393,0.002528,0.007922,0.011124,0.038679,0.139429664675922,0.0653584632487913,0.204813981747201
1952,"3",0.146081,0.006766,0.152847,0.040384,0.193231,0.755991533449602,0.0350150855711558,0.791006619020758
1953,"3",0.148552,0.004718,0.15327,0.042134,0.195404,0.760230087408651,0.0241448486213179,0.784374936029969
1954,"3",0.750792,0.017458,0.76825,0.141859,0.910109,0.824947341472285,0.0191823177223827,0.844129659194668
1955,"3",0.319928,0.013101,0.333029,0.051739,0.384768,0.831482867598137,0.0340490893213573,0.865531956919494
1956,"3",0.150248,0.00659,0.156838,0.038438,0.195276,0.769413548003851,0.0337471066592925,0.803160654663143
1957,"3",0.130008,0.004356,0.134364,0.038522,0.172886,0.751986858392235,0.02519579376005,0.777182652152285
1958,"3",1.036129,0.009562,1.045691,0.112251,1.158228,0.894581205082246,0.00825571476427784,0.902836919846524
1959,"3",0.583013,0.008142,0.591155,0.079305,0.67046,0.869571637383289,0.0121439012021597,0.881715538585449
1960,"3",0.200196,0.008415,0.208611,0.03888,0.247491,0.808902141896069,0.0340012364085967,0.842903378304666
1961,"3",0.115201,0.008014,0.123215,0.046863,0.170078,0.677342160655699,0.0471195569091828,0.724461717564882
1962,"3",0.187536,0.019068,0.206604,0.124485,0.331089,0.566421717423412,0.0575917653561429,0.624013482779555
1963,"3",0.3704,0.021939,0.392339,0.138794,0.531133,0.697377116466121,0.0413060382239477,0.738683154690068
1964,"3",0.120624,0.014529,0.135153,0.030692,0.169825,0.710284116001766,0.085552774915354,0.795836890917121
1965,"3",0.110285,0.008531,0.118816,0.039385,0.158201,0.697119487234594,0.0539250700058786,0.751044557240473
1966,"3",0.463736,0.016832,0.480568,0.101529,0.582097,0.796664473446865,0.0289161428421724,0.825580616289038
1967,"3",0.624281,0.015102,0.639383,0.09148,0.730863,0.854169659703665,0.0206632433164629,0.874832903020128
1968,"3",0.139305,0.014463,0.153768,0.030368,0.184136,0.756533214580528,0.0785452057175131,0.835078420298041
1969,"3",0.178441,0.010417,0.188858,0.049211,0.238069,0.749534798734821,0.0437562219356573,0.793291020670478
1970,"3",0.287441,0.01545,0.302891,0.045797,0.348688,0.824350135364567,0.0443089524159134,0.86865908778048
1971,"3",0.504834,0.010118,0.514952,0.039691,0.554643,0.910196288423364,0.0182423649085989,0.928438653331963
1972,"3",0.098588,0.008962,0.10755,0.0367,0.14425,0.683452339688042,0.0621282495667244,0.745580589254766
1973,"3",0.200844,0.008318,0.209162,0.030404,0.239566,0.838366045265188,0.0347211206932536,0.873087165958441
1974,"3",0.188013,0.016903,0.204916,0.041277,0.246193,0.763681339436946,0.0686575166637557,0.832338856100701
1975,"3",0.289961,0.046987,0.336948,0.175941,0.512889,0.565348447714808,0.0916124151619551,0.656960862876763
1976,"3",0.517482,0.04301,0.560492,0.150734,0.711226,0.727591510996505,0.0604730423240995,0.788064553320604
1977,"3",0.090223,0.007177,0.0974,0.023197,0.120597,0.748136354967371,0.0595122598406262,0.807648614807997
1978,"3",0.209108,0.023824,0.232932,0.058898,0.29183,0.7165404516328,0.0816365692355138,0.798177020868314
1979,"3",1.511504,0.050697,1.562201,0.290042,1.852243,0.816039796074273,0.0273705987821252,0.843410394856398
1980,"3",0.178172,0.031759,0.209931,0.07205,0.284265,0.626781348389707,0.111723216013227,0.738504564402934
1981,"3",0.199625,0.015193,0.214818,0.021826,0.236644,0.843566707797367,0.0642019235645104,0.907768631361877
1982,"3",0.329206,0.046367,0.375573,0.06942,0.444993,0.739800401354628,0.104197144674186,0.843997546028814
1983,"3",0.347678,0.057409,0.405087,0.121692,0.526779,0.660007327551022,0.108981185658502,0.768988513209524
1984,"3",0.577726,0.042417,0.620143,0.060957,0.6811,0.848224930259874,0.0622771986492439,0.910502128909118
1985,"3",0.390953,0.020339,0.411292,0.042099,0.453391,0.86228663559709,0.044859734754329,0.907146370351419
1986,"3",0.228948,0.054978,0.283926,0.077177,0.361103,0.634024087310269,0.152250189004245,0.786274276314514
1987,"3",0.841811,0.091352,0.933163,0.211085,1.144248,0.735689291132692,0.0798358397829841,0.815525130915676
1988,"3",0.387135,0.148325,0.53546,0.367736,0.903196,0.428627894720526,0.164222383624374,0.5928502783449
1989,"3",0.303412,0.017498,0.32091,0.043179,0.364089,0.833345692948702,0.0480596777161628,0.881405370664865
1990,"3",0.349377,0.032897,0.382274,0.09412,0.476394,0.733378254134183,0.0690541862408007,0.802432440374984
1991,"3",0.354331,0.024323,0.378654,0.095914,0.474568,0.746639048566275,0.0512529289796194,0.797891977545894
1992,"3",0.477318,0.036426,0.513744,0.098087,0.648419,0.736125869229619,0.0561766388708536,0.792302508100472
1993,"3",0.439018,0.022237,0.461255,0.091071,0.552326,0.794853039690328,0.040260643170881,0.835113682861209
1994,"3",0.579344,0.067741,0.647085,0.138026,0.956074,0.605961463234017,0.070853302150252,0.676814765384269
1995,"3",0.150771,0.12318,0.273951,0.141613,0.415564,0.362810541817867,0.296416436457441,0.659226978275308
1996,"3",0.25796,0.180541,0.438501,0.333163,0.771664,0.334290572062452,0.233963227518713,0.568253799581165
1997,"3",0.135525,0.011083,0.146608,0.055343,0.201951,0.671078627984016,0.0548796490237731,0.725958277007789
1998,"3",0.174835,0.086747,0.261582,0.185592,0.835082,0.209362673366208,0.103878421520282,0.31324109488649
1999,"3",0.014268,0.035329,0.049597,0.138182,0.216696,0.0658433935098017,0.163034850666371,0.228878244176173
2000,"3",0.227513,0.089434,0.319583,0.372456,0.692039,0.328757483321027,0.129232601052831,0.461799118257786
2001,"3",0.057444,0.033388,0.092703,0.15229,0.244993,0.234472005322601,0.136281444775973,0.378390402991106
2002,"3",0.160765,0.06586,0.236951,0.324128,0.561079,0.28652827854901,0.117380974871631,0.422313078906892
2003,"3",0.114366,0.050233,0.170607,0.078266,0.27781,0.411669846297829,0.180817825132285,0.614113962780317
2004,"3",0.329347,0.095758,0.434346,0.087669,0.678057,0.485721701862823,0.141224115376731,0.640574464978608
2005,"3",0.044664,0.052252,0.097809,0.17569,0.273499,0.16330589874186,0.191050058683944,0.357621051630902
2006,"3",0.122791,0.045945,0.174578,0.149142,0.312218,0.393286101377883,0.147156794291168,0.559154180732693
2007,"3",0.003587,0.013778,0.017365,0.041607,0.058972,0.0608254764973208,0.233636301973818,0.294461778471139
2008,"3",0.018855,0.04586,0.067653,0.160923,0.228576,0.0824889752204956,0.200633487330253,0.29597595548089
2009,"3",0.001627,0.003098,0.004767,0.027793,0.039508,0.0411815328541055,0.0784144983294523,0.120659107016301
2010,"3",0.123558,0.040193,0.166961,0.204414,0.39664,0.31151169826543,0.101333703106091,0.420938382412263
2011,"3",0.048303,0.048867,0.100173,0.085484,0.195155,0.247510952832364,0.250400963336835,0.513299684865876
2012,"3",0.034813,0.087111,0.122289,0.137992,0.284633,0.122308376049158,0.306046733864309,0.429637462978643
2013,"3",0.018048,0.01868,0.036728,0.097888,0.167246,0.107912894777753,0.111691759444172,0.219604654221925
2014,"3",0.789082,0.141838,0.954884,0.507777,1.489386,0.529803556633405,0.0952325320635483,0.641125940488228
2015,"3",0.024032,0.011385,0.035418,0.101372,0.172344,0.139442046140278,0.06605974098315,0.205507589472218
1952,"4",0.059241,0.002335,0.061576,0.018645,0.080221,0.738472469802172,0.0291070916592912,0.767579561461463
1953,"4",0.048474,0.000995,0.049469,0.013277,0.062746,0.772543269690498,0.0158575845472221,0.78840085423772
1954,"4",0.053559,0.001291,0.05485,0.010515,0.065365,0.819383462097453,0.0197506310716744,0.839134093169127
1955,"4",0.095081,0.002183,0.097264,0.00935,0.113076,0.840859245109484,0.0193055997736036,0.860164844883088
1956,"4",0.029537,0.000461,0.029998,0.006994,0.036992,0.798469939446367,0.0124621539792388,0.810932093425606
1957,"4",0.064268,0.000624,0.064892,0.012011,0.076903,0.835702118252864,0.00811411778474182,0.843816236037606
1958,"4",0.052357,0.000748,0.053105,0.014843,0.067948,0.77054512274092,0.0110084182021546,0.781553540943074
1959,"4",0.065114,0.001555,0.066669,0.029247,0.095916,0.678864840068393,0.0162121022561408,0.695076942324534
1960,"4",0.023011,0.001244,0.024255,0.00762,0.031875,0.721913725490196,0.0390274509803922,0.760941176470588
1961,"4",0.043728,0.000729,0.044457,0.007449,0.051906,0.842445960004624,0.014044619119177,0.856490579123801
1962,"4",0.011727,0.00089,0.012617,0.006286,0.018903,0.620377717822568,0.0470824736814262,0.667460191503994
1963,"4",0.028399,0.003081,0.03148,0.025141,0.056621,0.501563024319599,0.0544144398721323,0.555977464191731
1964,"4",0.013982,0.002196,0.016178,0.0015,0.022678,0.61654466884205,0.0968339359731899,0.71337860481524
1965,"4",0.023981,0.000646,0.024627,0.002659,0.027286,0.878875613867918,0.0236751447628821,0.9025507586308
1966,"4",0.017326,0.000339,0.017665,0.00247,0.020135,0.860491681152223,0.0168363546064068,0.877328035758629
1967,"4",0.172027,0.00375,0.175777,0.031695,0.207472,0.829157669468651,0.0180747281560885,0.84723239762474
1968,"4",0.027483,0.003637,0.03112,0.003611,0.034731,0.791310356741816,0.104719127004693,0.896029483746509
1969,"4",0.014534,0.000455,0.014989,0.003872,0.018861,0.770584804623297,0.0241238534542177,0.794708658077515
1970,"4",0.019875,0.001045,0.02092,0.001305,0.022225,0.894263217097863,0.0470191226096738,0.941282339707536
1971,"4",0.156563,0.01285,0.169413,0.025497,0.19491,0.803257913908984,0.0659278641424247,0.869185778051408
1972,"4",0.041199,0.004569,0.045768,0.004138,0.049906,0.825532000160301,0.0915521179818058,0.917084118142107
1973,"4",0.017727,0.000967,0.018694,0.004558,0.023252,0.762386031309135,0.041587820402546,0.803973851711681
1974,"4",0.012757,0.002427,0.015184,0.00185,0.017034,0.748913936832218,0.142479746389574,0.891393683221792
1975,"4",0.086366,0.008271,0.094637,0.0297,0.124337,0.694612223232023,0.0665208264635627,0.761133049695585
1976,"4",0.01335,0.001606,0.014956,0.00225,0.017206,0.775892130652098,0.0933395327211438,0.869231663373242
1977,"4",0.007819,0.000331,0.00815,0.0025,0.01065,0.734178403755869,0.0310798122065728,0.765258215962441
1978,"4",0.012089,0.000596,0.012685,0.003141,0.015826,0.763869581700998,0.0376595475799318,0.80152912928093
1979,"4",0.081399,0.007072,0.088471,0.035,0.123471,0.65925601963214,0.0572766074624811,0.716532627094621
1980,"4",0.004269,0.000865,0.005134,0.002894,0.008028,0.531763826606876,0.10774788241156,0.639511709018435
1981,"4",0.004462,0.000243,0.004705,0.00117,0.005875,0.759489361702128,0.0413617021276596,0.800851063829787
1982,"4",0.034201,0.013576,0.047777,0.001647,0.049424,0.691991744901263,0.274684363871803,0.966676108773066
1983,"4",0.006105,0.003882,0.009987,0.006451,0.016438,0.371395546903516,0.236160116802531,0.607555663706047
1984,"4",0.037357,0.005615,0.042972,0.010463,0.053435,0.69911106952372,0.105080939459156,0.804192008982876
1985,"4",0.011689,0.002404,0.014093,0.006419,0.020512,0.569861544461779,0.11719968798752,0.687061232449298
1986,"4",0.000538,0.001221,0.001759,0.003124,0.004883,0.110178169158304,0.250051198033996,0.3602293671923
1987,"4",0.008905,0.018832,0.027737,0.011071,0.038808,0.22946299732014,0.485260770975057,0.714723768295197
1988,"4",0.018047,0.015827,0.033874,0.01278,0.046654,0.386826424315171,0.339242079993141,0.726068504308312
1989,"4",0.018444,0.00135,0.019794,0.002534,0.022328,0.826048011465425,0.0604621999283411,0.886510211393766
1990,"4",0.008739,0.006691,0.01543,0.00786,0.02329,0.375225418634607,0.287290682696436,0.662516101331043
1991,"4",0.01005,0.003838,0.013888,0.004919,0.018807,0.534375498484607,0.204072951560589,0.738448450045196
1992,"4",0.003587,0.007777,0.011364,0.00256,0.015958,0.224777541045244,0.487341772151899,0.712119313197143
1993,"4",0.003602,0.001539,0.005141,0.001184,0.006325,0.569486166007905,0.243320158102767,0.812806324110672
1994,"4",0.003107,0.00621,0.009317,0.00438,0.026743,0.116179934936245,0.232210298021912,0.348390232958157
1995,"4",0.011318,0.012615,0.023933,0.034417,0.05835,0.193967437874893,0.216195372750643,0.410162810625536
1996,"4",0.001662,0.001869,0.003531,0.008176,0.011707,0.141966344921842,0.159648073801999,0.30161441872384
1997,"4",0.013257,0.00247,0.015727,0.004811,0.019273,0.687853473771598,0.128158563793909,0.816012037565506
1998,"4",0.000554,0.001406,0.00196,0.004751,0.01025,0.0540487804878049,0.137170731707317,0.191219512195122
1999,"4",0.001221,0.005005,0.006226,0.008238,0.029198,0.0418179327351188,0.171415850400712,0.213233783135831
2000,"4",0.003521,0.005993,0.009514,0.01344,0.022954,0.153393744009759,0.261087392175656,0.414481136185414
2001,"4",0.000619,0.000955,0.001574,0.005842,0.007416,0.0834681769147789,0.128775620280475,0.212243797195254
2002,"4",0.003571,0.00262,0.006191,0.00877,0.014961,0.238687253525834,0.175121983824611,0.413809237350445
2003,"4",0.008662,0.003511,0.012735,0.006772,0.025463,0.340179868829282,0.137886344892589,0.500137454345521
2004,"4",0.009914,0.003741,0.013975,0.000916,0.023894,0.414915878463213,0.156566502050724,0.58487486398259
2005,"4",0.000665,0.000697,0.001392,0.00173,0.005829,0.114084748670441,0.119574541087665,0.238805970149254
2006,"4",0.002388,0.000948,0.003495,0.001554,0.00957,0.249529780564263,0.0990595611285266,0.365203761755486
2007,"4",0.001089,0.000502,0.001591,0.002173,0.004159,0.26184178889156,0.120702091849002,0.382543880740563
2008,"4",0.000188,0.000959,0.001169,0.001005,0.003045,0.0617405582922824,0.314942528735632,0.383908045977011
2009,"4",0.000209,0.000406,0.000619,0.00217,0.004959,0.0421455938697318,0.0818713450292398,0.124823553135713
